-2.0 + 0.0im	1.3062790224424878e-5 + 0.0im
7.77445617559383e-6 + 0.0im	0.3351183184884831 + 0.0im
7.85220073734977e-6 + 0.0im	0.33512035766931086 + 0.0im
7.93072274472327e-6 + 0.0im	0.33512241732793935 + 0.0im
8.0100299721705e-6 + 0.0im	0.33512449767502583 + 0.0im
8.09013027189221e-6 + 0.0im	0.33512659892034147 + 0.0im
8.17103157461113e-6 + 0.0im	0.33512872127947274 + 0.0im
8.25274189035724e-6 + 0.0im	0.33513086495946565 + 0.0im
8.33526930926081e-6 + 0.0im	0.33513304757502294 + 0.0im
8.41862200235342e-6 + 0.0im	0.33513523420593483 + 0.0im
8.50280822237695e-6 + 0.0im	0.3351374428208723 + 0.0im
8.58783630460072e-6 + 0.0im	0.33513967364060604 + 0.0im
8.67371466764673e-6 + 0.0im	0.3351419268880178 + 0.0im
8.7604518143232e-6 + 0.0im	0.33514420278715823 + 0.0im
8.84805633246643e-6 + 0.0im	0.33514650156440623 + 0.0im
8.93653689579109e-6 + 0.0im	0.3351488234477318 + 0.0im
9.02590226474901e-6 + 0.0im	0.33515116866691735 + 0.0im
9.1161612873965e-6 + 0.0im	0.3351535374535613 + 0.0im
9.20732290027046e-6 + 0.0im	0.3351559300415759 + 0.0im
9.29939612927317e-6 + 0.0im	0.33515834666465893 + 0.0im
9.3923900905659e-6 + 0.0im	0.3351607875614314 + 0.0im
9.48631399147156e-6 + 0.0im	0.33516325297025873 + 0.0im
9.58117713138627e-6 + 0.0im	0.3351657709732527 + 0.0im
9.67698890270014e-6 + 0.0im	0.3351682582882767 + 0.0im
9.77375879172714e-6 + 0.0im	0.33517079868201527 + 0.0im
9.87149637964441e-6 + 0.0im	0.3351733645191993 + 0.0im
9.97021134344085e-6 + 0.0im	0.33517595622336793 + 0.0im
1.00699134568753e-5 + 0.0im	0.33517857382067373 + 0.0im
1.0170612591444e-5 + 0.0im	0.335181217665635 + 0.0im
1.02723187173585e-5 + 0.0im	0.3351838880062587 + 0.0im
1.0375041904532e-5 + 0.0im	0.3351865850983328 + 0.0im
1.04787923235774e-5 + 0.0im	0.3351893092005138 + 0.0im
1.05835802468131e-5 + 0.0im	0.3351920605737434 + 0.0im
1.06894160492813e-5 + 0.0im	0.33519483948237994 + 0.0im
1.07963102097741e-5 + 0.0im	0.33519764619005876 + 0.0im
1.09042733118718e-5 + 0.0im	0.3352004809661104 + 0.0im
1.10133160449905e-5 + 0.0im	0.33520334408058716 + 0.0im
1.11234492054404e-5 + 0.0im	0.3352062358061834 + 0.0im
1.12346836974948e-5 + 0.0im	0.3352091564180592 + 0.0im
1.13470305344698e-5 + 0.0im	0.3352121061938227 + 0.0im
1.14605008398145e-5 + 0.0im	0.33521508541614936 + 0.0im
1.15751058482126e-5 + 0.0im	0.33521809436189665 + 0.0im
1.16908569066948e-5 + 0.0im	0.335221133321862 + 0.0im
1.18077654757617e-5 + 0.0im	0.33522420258294505 + 0.0im
1.19258431305193e-5 + 0.0im	0.3352273024362449 + 0.0im
1.20451015618245e-5 + 0.0im	0.3352304331758361 + 0.0im
1.21655525774428e-5 + 0.0im	0.33523359509939593 + 0.0im
1.22872081032172e-5 + 0.0im	0.33523678850033506 + 0.0im
1.24100801842494e-5 + 0.0im	0.3352400136935862 + 0.0im
1.25341809860919e-5 + 0.0im	0.3352432709774602 + 0.0im
1.26595227959528e-5 + 0.0im	0.3352465606626613 + 0.0im
1.27861180239123e-5 + 0.0im	0.33524988306196174 + 0.0im
1.29139792041514e-5 + 0.0im	0.3352532384913222 + 0.0im
1.30431189961929e-5 + 0.0im	0.3352566272709491 + 0.0im
1.31735501861549e-5 + 0.0im	0.33526004972241147 + 0.0im
1.33052856880164e-5 + 0.0im	0.3352635061731869 + 0.0im
1.34383385448966e-5 + 0.0im	0.3352669969533027 + 0.0im
1.35727219303456e-5 + 0.0im	0.33527052239661087 + 0.0im
1.3708449149649e-5 + 0.0im	0.3352740828421603 + 0.0im
1.38455336411455e-5 + 0.0im	0.3352776786285732 + 0.0im
1.3983988977557e-5 + 0.0im	0.33528131010384177 + 0.0im
1.41238288673325e-5 + 0.0im	0.33528497761674714 + 0.0im
1.42650671560059e-5 + 0.0im	0.33528868150058994 + 0.0im
1.44077178275659e-5 + 0.0im	0.33529242217939026 + 0.0im
1.45517950058416e-5 + 0.0im	0.33529619994562415 + 0.0im
1.46973129559e-5 + 0.0im	0.3353000151909233 + 0.0im
1.4844286085459e-5 + 0.0im	0.3353038696695458 + 0.0im
1.49927289463136e-5 + 0.0im	0.3353077609894662 + 0.0im
1.51426562357767e-5 + 0.0im	0.3353116909143757 + 0.0im
1.52940827981345e-5 + 0.0im	0.33531565982905803 + 0.0im
1.54470236261158e-5 + 0.0im	0.33531966812259945 + 0.0im
1.5601493862377e-5 + 0.0im	0.33532371618878903 + 0.0im
1.57575088010008e-5 + 0.0im	0.3353278044291107 + 0.0im
1.59150838890108e-5 + 0.0im	0.33533193324386196 + 0.0im
1.60742347279009e-5 + 0.0im	0.3353361030435245 + 0.0im
1.62349770751799e-5 + 0.0im	0.33534031424176186 + 0.0im
1.63973268459317e-5 + 0.0im	0.33534456615629193 + 0.0im
1.6561300114391e-5 + 0.0im	0.3353488614133935 + 0.0im
1.67269131155349e-5 + 0.0im	0.33535319934111507 + 0.0im
1.68941822466903e-5 + 0.0im	0.3353575824589921 + 0.0im
1.70631240691572e-5 + 0.0im	0.3353620070365289 + 0.0im
1.72337553098487e-5 + 0.0im	0.3353664756024043 + 0.0im
1.74060928629472e-5 + 0.0im	0.3353709886113454 + 0.0im
1.75801537915767e-5 + 0.0im	0.3353755465149951 + 0.0im
1.77559553294925e-5 + 0.0im	0.33538014977606845 + 0.0im
1.79335148827874e-5 + 0.0im	0.3353847988614233 + 0.0im
1.81128500316153e-5 + 0.0im	0.33538949424348874 + 0.0im
1.82939785319314e-5 + 0.0im	0.3353942364003929 + 0.0im
1.84769183172507e-5 + 0.0im	0.3353990258142962 + 0.0im
1.86616875004232e-5 + 0.0im	0.3354038629774426 + 0.0im
1.88483043754275e-5 + 0.0im	0.3354087483826852 + 0.0im
1.90367874191817e-5 + 0.0im	0.3354136804457918 + 0.0im
1.92271552933736e-5 + 0.0im	0.33541866494516387 + 0.0im
1.94194268463073e-5 + 0.0im	0.33542369810474065 + 0.0im
1.96136211147704e-5 + 0.0im	0.3354287815418046 + 0.0im
1.98097573259181e-5 + 0.0im	0.3354339158728172 + 0.0im
2.00078548991772e-5 + 0.0im	0.3354391013810118 + 0.0im
2.0207933448169e-5 + 0.0im	0.3354443388272916 + 0.0im
2.04100127826507e-5 + 0.0im	0.33544962868712436 + 0.0im
2.06141129104772e-5 + 0.0im	0.3354549715066658 + 0.0im
2.0820254039582e-5 + 0.0im	0.3354603678392056 + 0.0im
2.10284565799778e-5 + 0.0im	0.335465774126388 + 0.0im
2.12387411457776e-5 + 0.0im	0.33547132328626666 + 0.0im
2.14511285572354e-5 + 0.0im	0.33547688354162786 + 0.0im
2.16656398428077e-5 + 0.0im	0.3354824995819357 + 0.0im
2.18822962412358e-5 + 0.0im	0.3354881719940209 + 0.0im
2.21011192036482e-5 + 0.0im	0.33549390136765783 + 0.0im
2.23221303956846e-5 + 0.0im	0.33549968829898474 + 0.0im
2.25453516996415e-5 + 0.0im	0.33550553339035505 + 0.0im
2.27708052166379e-5 + 0.0im	0.3355114372503713 + 0.0im
2.29985132688043e-5 + 0.0im	0.3355174004935903 + 0.0im
2.32284984014923e-5 + 0.0im	0.33552342374152294 + 0.0im
2.34607833855072e-5 + 0.0im	0.3355295076212914 + 0.0im
2.36953912193623e-5 + 0.0im	0.33553567393030714 + 0.0im
2.39323451315559e-5 + 0.0im	0.33554185981759993 + 0.0im
2.41716685828715e-5 + 0.0im	0.3355481294203787 + 0.0im
2.44133852687002e-5 + 0.0im	0.3355544621654758 + 0.0im
2.46575191213872e-5 + 0.0im	0.3355608576837572 + 0.0im
2.49040943126011e-5 + 0.0im	0.335567318886987 + 0.0im
2.51531352557271e-5 + 0.0im	0.33557384524991807 + 0.0im
2.54046666082844e-5 + 0.0im	0.3355804375367821 + 0.0im
2.56587132743672e-5 + 0.0im	0.3355870963919384 + 0.0im
2.59153004071109e-5 + 0.0im	0.3355938225070329 + 0.0im
2.6174453411182e-5 + 0.0im	0.33560063248420274 + 0.0im
2.64361979452938e-5 + 0.0im	0.33560749522698113 + 0.0im
2.67005599247468e-5 + 0.0im	0.33561442734936153 + 0.0im
2.69675655239942e-5 + 0.0im	0.3356214295711486 + 0.0im
2.72372411792342e-5 + 0.0im	0.3356285026192073 + 0.0im
2.75096135910265e-5 + 0.0im	0.33563563132749025 + 0.0im
2.77847097269368e-5 + 0.0im	0.3356428482372564 + 0.0im
2.80625568242061e-5 + 0.0im	0.33565013819703204 + 0.0im
2.83431823924482e-5 + 0.0im	0.33565750196189587 + 0.0im
2.86266142163727e-5 + 0.0im	0.33566494030201605 + 0.0im
2.89128803585364e-5 + 0.0im	0.3356724539727936 + 0.0im
2.92020091621218e-5 + 0.0im	0.3356800437635634 + 0.0im
2.9494029253743e-5 + 0.0im	0.33568771045207857 + 0.0im
2.97889695462804e-5 + 0.0im	0.33569547213569706 + 0.0im
3.00868592417432e-5 + 0.0im	0.3357032950228363 + 0.0im
3.03877278341607e-5 + 0.0im	0.3357111972166276 + 0.0im
3.06916051125023e-5 + 0.0im	0.3357192042153738 + 0.0im
3.09985211636273e-5 + 0.0im	0.3357272674799109 + 0.0im
3.13085063752636e-5 + 0.0im	0.3357354125236776 + 0.0im
3.16215914390162e-5 + 0.0im	0.3357436401911008 + 0.0im
3.19378073534064e-5 + 0.0im	0.33575195132875113 + 0.0im
3.22571854269404e-5 + 0.0im	0.3357603221093858 + 0.0im
3.25797572812098e-5 + 0.0im	0.3357688013858301 + 0.0im
3.29055548540219e-5 + 0.0im	0.33577736811767267 + 0.0im
3.32346104025621e-5 + 0.0im	0.3357860218039921 + 0.0im
3.35669565065878e-5 + 0.0im	0.3357947633372265 + 0.0im
3.39026260716536e-5 + 0.0im	0.3358035936189383 + 0.0im
3.42416523323702e-5 + 0.0im	0.3358125135597893 + 0.0im
3.45840688556939e-5 + 0.0im	0.3358215242005366 + 0.0im
3.49299095442508e-5 + 0.0im	0.3358306262298933 + 0.0im
3.52792086396933e-5 + 0.0im	0.3358398207053565 + 0.0im
3.56320007260903e-5 + 0.0im	0.3358491085749998 + 0.0im
3.59883207333512e-5 + 0.0im	0.3358584919637723 + 0.0im
3.63482039406847e-5 + 0.0im	0.3358679695041635 + 0.0im
3.67116859800915e-5 + 0.0im	0.335877543376371 + 0.0im
3.70788028398924e-5 + 0.0im	0.33588721449630915 + 0.0im
3.74495908682914e-5 + 0.0im	0.3358969751465691 + 0.0im
3.78240867769743e-5 + 0.0im	0.3359068438337471 + 0.0im
3.8202327644744e-5 + 0.0im	0.33591681282636626 + 0.0im
3.85843509211915e-5 + 0.0im	0.3359268831525353 + 0.0im
3.89701944304034e-5 + 0.0im	0.33593705585092104 + 0.0im
3.93598963747074e-5 + 0.0im	0.3359473319708886 + 0.0im
3.97534953384545e-5 + 0.0im	0.3359577111866412 + 0.0im
4.0151030291839e-5 + 0.0im	0.3359682084825106 + 0.0im
4.05525405947574e-5 + 0.0im	0.33597880118670753 + 0.0im
4.0958066000705e-5 + 0.0im	0.3359895016209607 + 0.0im
4.1367646660712e-5 + 0.0im	0.3360002999971306 + 0.0im
4.17813231273192e-5 + 0.0im	0.33601121929531064 + 0.0im
4.21991363585924e-5 + 0.0im	0.33602225842372274 + 0.0im
4.26211277221783e-5 + 0.0im	0.3360334010124515 + 0.0im
4.30473389994001e-5 + 0.0im	0.33604465696788993 + 0.0im
4.34778123893941e-5 + 0.0im	0.3360560274510595 + 0.0im
4.3912590513288e-5 + 0.0im	0.3360675136370794 + 0.0im
4.43517164184209e-5 + 0.0im	0.33607911671265583 + 0.0im
4.47952335826051e-5 + 0.0im	0.33609083787670907 + 0.0im
4.52431859184311e-5 + 0.0im	0.3361026799754287 + 0.0im
4.56956177776154e-5 + 0.0im	0.3361146423091059 + 0.0im
4.61525739553916e-5 + 0.0im	0.3361267250444138 + 0.0im
4.66140996949455e-5 + 0.0im	0.3361389307794242 + 0.0im
4.7080240691895e-5 + 0.0im	0.33615126078572194 + 0.0im
4.75510430988139e-5 + 0.0im	0.33616371633760644 + 0.0im
4.80265535298021e-5 + 0.0im	0.33617629872339044 + 0.0im
4.85068190651001e-5 + 0.0im	0.33618900923186285 + 0.0im
4.89918872557511e-5 + 0.0im	0.33620183896038325 + 0.0im
4.94818061283086e-5 + 0.0im	0.3362148344448977 + 0.0im
4.99766241895917e-5 + 0.0im	0.33622793732090306 + 0.0im
5.04763904314876e-5 + 0.0im	0.33624117366711154 + 0.0im
5.09811543358025e-5 + 0.0im	0.3362545448518206 + 0.0im
5.14909658791605e-5 + 0.0im	0.3362680248272554 + 0.0im
5.20058755379521e-5 + 0.0im	0.3362816971512993 + 0.0im
5.25259342933316e-5 + 0.0im	0.3362954812017653 + 0.0im
5.3051193636265e-5 + 0.0im	0.33630940570353435 + 0.0im
5.35817055726276e-5 + 0.0im	0.33632347209471425 + 0.0im
5.41175226283539e-5 + 0.0im	0.3363376818282967 + 0.0im
5.46586978546374e-5 + 0.0im	0.33635203637243094 + 0.0im
5.52052848331838e-5 + 0.0im	0.3363665371064079 + 0.0im
5.57573376815156e-5 + 0.0im	0.3363811857345067 + 0.0im
5.63149110583308e-5 + 0.0im	0.336395983663576 + 0.0im
5.68780601689141e-5 + 0.0im	0.3364109324207501 + 0.0im
5.74468407706032e-5 + 0.0im	0.3364260335477007 + 0.0im
5.80213091783093e-5 + 0.0im	0.3364412886027412 + 0.0im
5.86015222700924e-5 + 0.0im	0.336456699158365 + 0.0im
5.91875374927933e-5 + 0.0im	0.336472266804478 + 0.0im
5.97794128677212e-5 + 0.0im	0.3364879931431621 + 0.0im
6.03772069963985e-5 + 0.0im	0.3365038797961989 + 0.0im
6.09809790663624e-5 + 0.0im	0.3365199284000182 + 0.0im
6.15907888570261e-5 + 0.0im	0.3365361406072809 + 0.0im
6.22066967455963e-5 + 0.0im	0.3365525182428331 + 0.0im
6.28287637130523e-5 + 0.0im	0.3365690626969592 + 0.0im
6.34570513501828e-5 + 0.0im	0.3365857757901226 + 0.0im
6.40916218636846e-5 + 0.0im	0.33660265926310695 + 0.0im
6.47325380823215e-5 + 0.0im	0.3366197339851456 + 0.0im
6.53798634631447e-5 + 0.0im	0.336636963455566 + 0.0im
6.60336620977762e-5 + 0.0im	0.3366543685544046 + 0.0im
6.66939987187539e-5 + 0.0im	0.3366719510877567 + 0.0im
6.73609387059415e-5 + 0.0im	0.33668969874757 + 0.0im
6.80345480930009e-5 + 0.0im	0.3367076416591616 + 0.0im
6.87148935739309e-5 + 0.0im	0.33672576748808825 + 0.0im
6.94020425096702e-5 + 0.0im	0.3367440916769474 + 0.0im
7.00960629347669e-5 + 0.0im	0.33676260066040126 + 0.0im
7.07970235641146e-5 + 0.0im	0.336781286372908 + 0.0im
7.15049937997557e-5 + 0.0im	0.3368000790225629 + 0.0im
7.22200437377533e-5 + 0.0im	0.33681914760946224 + 0.0im
7.29422441751308e-5 + 0.0im	0.3368384105655083 + 0.0im
7.36716666168821e-5 + 0.0im	0.33685786987924304 + 0.0im
7.44083832830509e-5 + 0.0im	0.3368775275249961 + 0.0im
7.51524671158814e-5 + 0.0im	0.3368973855498135 + 0.0im
7.59039917870403e-5 + 0.0im	0.33691744598756723 + 0.0im
7.66630317049107e-5 + 0.0im	0.3369377109021719 + 0.0im
7.74296620219598e-5 + 0.0im	0.33695816941973145 + 0.0im
7.82039586421794e-5 + 0.0im	0.33697884956662116 + 0.0im
7.89859982286012e-5 + 0.0im	0.33699974051770437 + 0.0im
7.97758582108872e-5 + 0.0im	0.33702084441422103 + 0.0im
8.0573616792996e-5 + 0.0im	0.33704216344824334 + 0.0im
8.1379352960926e-5 + 0.0im	0.3370637012020701 + 0.0im
8.21931464905353e-5 + 0.0im	0.33708545712307103 + 0.0im
8.30150779554406e-5 + 0.0im	0.3371074348488462 + 0.0im
8.3845228734995e-5 + 0.0im	0.3371296366530546 + 0.0im
8.4683681022345e-5 + 0.0im	0.33715206483431354 + 0.0im
8.55305178325684e-5 + 0.0im	0.33717472172036944 + 0.0im
8.63858230108941e-5 + 0.0im	0.3371976096558818 + 0.0im
8.72496812410031e-5 + 0.0im	0.3372207310221498 + 0.0im
8.81221780534131e-5 + 0.0im	0.33724410119818954 + 0.0im
8.90033998339472e-5 + 0.0im	0.33726769580617727 + 0.0im
8.98934338322867e-5 + 0.0im	0.33729153199826617 + 0.0im
9.07923681706096e-5 + 0.0im	0.3373156114026473 + 0.0im
9.17002918523157e-5 + 0.0im	0.33733993654086153 + 0.0im
9.26172947708388e-5 + 0.0im	0.3373645099383973 + 0.0im
9.35434677185472e-5 + 0.0im	0.3373893330906779 + 0.0im
9.44789023957327e-5 + 0.0im	0.33741441080372137 + 0.0im
9.542369141969e-5 + 0.0im	0.3374397446078777 + 0.0im
9.63779283338869e-5 + 0.0im	0.3374653371701512 + 0.0im
9.73417076172258e-5 + 0.0im	0.33749119118909293 + 0.0im
9.8315124693398e-5 + 0.0im	0.33751735167881824 + 0.0im
9.9298275940332e-5 + 0.0im	0.3375436945520194 + 0.0im
0.000100291258699735 + 0.0im	0.3375703494550739 + 0.0im
0.000101294171286733 + 0.0im	0.3375972769340854 + 0.0im
0.0001023071129996 + 0.0im	0.33762447985246 + 0.0im
0.000103330184129596 + 0.0im	0.3376519632021066 + 0.0im
0.000104363485970892 + 0.0im	0.33767972573064603 + 0.0im
0.000105407120830601 + 0.0im	0.3377077735955113 + 0.0im
0.000106461192038907 + 0.0im	0.3377361065002247 + 0.0im
0.000107525803959296 + 0.0im	0.337764730612661 + 0.0im
0.000108601061998889 + 0.0im	0.3377936492988679 + 0.0im
0.000109687072618878 + 0.0im	0.3378228634194674 + 0.0im
0.000110783943345067 + 0.0im	0.33785236388996 + 0.0im
0.000111891782778517 + 0.0im	0.3378822645467377 + 0.0im
0.000113010700606302 + 0.0im	0.33791238715778793 + 0.0im
0.000114140807612365 + 0.0im	0.3379428190842205 + 0.0im
0.000115282215688489 + 0.0im	0.3379735636405566 + 0.0im
0.000116435037845374 + 0.0im	0.3380046238933829 + 0.0im
0.000117599388223828 + 0.0im	0.3380360167917608 + 0.0im
0.000118775382106066 + 0.0im	0.3380677194638025 + 0.0im
0.000119963135927127 + 0.0im	0.33809974838988227 + 0.0im
0.000121162767286398 + 0.0im	0.3381321070858667 + 0.0im
0.000122374394959262 + 0.0im	0.33816479910669317 + 0.0im
0.000123598138908855 + 0.0im	0.33819782595638365 + 0.0im
0.000124834120297943 + 0.0im	0.3382311954633857 + 0.0im
0.000126082461500923 + 0.0im	0.3382649092242357 + 0.0im
0.000127343286115932 + 0.0im	0.33829897095912786 + 0.0im
0.000128616718977091 + 0.0im	0.3383333844454545 + 0.0im
0.000129902886166862 + 0.0im	0.33836815349959914 + 0.0im
0.000131201915028531 + 0.0im	0.3384032819949443 + 0.0im
0.000132513934178816 + 0.0im	0.3384387738287005 + 0.0im
0.000133839073520604 + 0.0im	0.33847463296376673 + 0.0im
0.00013517746425581 + 0.0im	0.33851086340307196 + 0.0im
0.000136529238898368 + 0.0im	0.3385474691975499 + 0.0im
0.000137894531287352 + 0.0im	0.33858445442640245 + 0.0im
0.000139273476600225 + 0.0im	0.3386218232923972 + 0.0im
0.000140666211366228 + 0.0im	0.3386595799375842 + 0.0im
0.00014207287347989 + 0.0im	0.3386976445926929 + 0.0im
0.000143493602214689 + 0.0im	0.33873618960587903 + 0.0im
0.000144928538236836 + 0.0im	0.33877513530109893 + 0.0im
0.000146377823619204 + 0.0im	0.33881448607553616 + 0.0im
0.000147841601855396 + 0.0im	0.33885424636595235 + 0.0im
0.00014932001787395 + 0.0im	0.33889439923980313 + 0.0im
0.00015081321805269 + 0.0im	0.33893499213449196 + 0.0im
0.000152321350233217 + 0.0im	0.33897600821035145 + 0.0im
0.000153844563735549 + 0.0im	0.3390174521260601 + 0.0im
0.000155383009372904 + 0.0im	0.33905932859444976 + 0.0im
0.000156936839466633 + 0.0im	0.3391016644433042 + 0.0im
0.0001585062078613 + 0.0im	0.33914442089519764 + 0.0im
0.000160091269939913 + 0.0im	0.3391876238734628 + 0.0im
0.000161692182639312 + 0.0im	0.3392312787923179 + 0.0im
0.000163309104465705 + 0.0im	0.33927539066090917 + 0.0im
0.000164942195510362 + 0.0im	0.3393199645304698 + 0.0im
0.000166591617465465 + 0.0im	0.33936500551053667 + 0.0im
0.00016825753364012 + 0.0im	0.33941060298860076 + 0.0im
0.000169940108976521 + 0.0im	0.3394565937625169 + 0.0im
0.000171639510066287 + 0.0im	0.33950306735464136 + 0.0im
0.000173355905166949 + 0.0im	0.3395500279725248 + 0.0im
0.000175089464218619 + 0.0im	0.33959748326648515 + 0.0im
0.000176840358860805 + 0.0im	0.3396454376176454 + 0.0im
0.000178608762449413 + 0.0im	0.33969389653683224 + 0.0im
0.000180394850073907 + 0.0im	0.3397428656455745 + 0.0im
0.000182198798574646 + 0.0im	0.3397923506158945 + 0.0im
0.000184020786560393 + 0.0im	0.3398423571869843 + 0.0im
0.000185860994425997 + 0.0im	0.3398928911645104 + 0.0im
0.000187719604370257 + 0.0im	0.3399439584237814 + 0.0im
0.000189596800413959 + 0.0im	0.33999556490908395 + 0.0im
0.000191492768418099 + 0.0im	0.3400476369493728 + 0.0im
0.00019340769610228 + 0.0im	0.34010033560667025 + 0.0im
0.000195341773063303 + 0.0im	0.34015359612083274 + 0.0im
0.000197295190793936 + 0.0im	0.3402074203747351 + 0.0im
0.000199268142701875 + 0.0im	0.3402618738434131 + 0.0im
0.000201260824128894 + 0.0im	0.34031684453260935 + 0.0im
0.000203273432370183 + 0.0im	0.34037239808845987 + 0.0im
0.000205306166693885 + 0.0im	0.34042854104759673 + 0.0im
0.000207359228360823 + 0.0im	0.3404852668514959 + 0.0im
0.000209432820644432 + 0.0im	0.3405426085550774 + 0.0im
0.000211527148850876 + 0.0im	0.3406005597401158 + 0.0im
0.000213642420339385 + 0.0im	0.3406591272804421 + 0.0im
0.000215778844542779 + 0.0im	0.34071831811929515 + 0.0im
0.000217936632988206 + 0.0im	0.3407781404096281 + 0.0im
0.000220115999318088 + 0.0im	0.3408385990225198 + 0.0im
0.000222317159311269 + 0.0im	0.34089970227907634 + 0.0im
0.000224540330904382 + 0.0im	0.34096143537411694 + 0.0im
0.000226785734213426 + 0.0im	0.34102387199529705 + 0.0im
0.00022905359155556 + 0.0im	0.3410869521911827 + 0.0im
0.000231344127471116 + 0.0im	0.3411507078746485 + 0.0im
0.000233657568745827 + 0.0im	0.3412151587795304 + 0.0im
0.000235994144433285 + 0.0im	0.34128028626447054 + 0.0im
0.000238354085877618 + 0.0im	0.3413461114106468 + 0.0im
0.000240737626736394 + 0.0im	0.34141264213939326 + 0.0im
0.000243145003003758 + 0.0im	0.3414798865281282 + 0.0im
0.000245576453033796 + 0.0im	0.3415478527188812 + 0.0im
0.000248032217564134 + 0.0im	0.3416165489844363 + 0.0im
0.000250512539739775 + 0.0im	0.34168598367102054 + 0.0im
0.000253017665137173 + 0.0im	0.3417561652908396 + 0.0im
0.000255547841788544 + 0.0im	0.34182710239110814 + 0.0im
0.00025810332020643 + 0.0im	0.3418988036744553 + 0.0im
0.000260684353408494 + 0.0im	0.3419712779203772 + 0.0im
0.000263291196942579 + 0.0im	0.3420445341182517 + 0.0im
0.000265924108912005 + 0.0im	0.34211858123055294 + 0.0im
0.000268583350001125 + 0.0im	0.3421934284304672 + 0.0im
0.000271269183501136 + 0.0im	0.34226908498755915 + 0.0im
0.000273981875336148 + 0.0im	0.34234554206905166 + 0.0im
0.000276721694089509 + 0.0im	0.34242284159095476 + 0.0im
0.000279488911030404 + 0.0im	0.3425010082613126 + 0.0im
0.000282283800140708 + 0.0im	0.34257999738673883 + 0.0im
0.000285106638142115 + 0.0im	0.3426598440684187 + 0.0im
0.000287957704523536 + 0.0im	0.34274058061368434 + 0.0im
0.000290837281568772 + 0.0im	0.3428221473827679 + 0.0im
0.000293745654384459 + 0.0im	0.3429046274044521 + 0.0im
0.000296683110928304 + 0.0im	0.34298800591269 + 0.0im
0.000299649942037587 + 0.0im	0.34307229342951007 + 0.0im
0.000302646441457963 + 0.0im	0.3431575006889185 + 0.0im
0.000305672905872543 + 0.0im	0.34324363854395207 + 0.0im
0.000308729634931268 + 0.0im	0.34333071799579007 + 0.0im
0.000311816931280581 + 0.0im	0.3434187501947662 + 0.0im
0.000314935100593387 + 0.0im	0.34350774644367926 + 0.0im
0.00031808445159932 + 0.0im	0.34359771818790485 + 0.0im
0.000321265296115314 + 0.0im	0.34368866075243487 + 0.0im
0.000324477949076467 + 0.0im	0.343780618501018 + 0.0im
0.000327722728567231 + 0.0im	0.3438735891873437 + 0.0im
0.000330999955852904 + 0.0im	0.34396758067024247 + 0.0im
0.000334309955411433 + 0.0im	0.3440626236558833 + 0.0im
0.000337653054965547 + 0.0im	0.3441586979380056 + 0.0im
0.000341029585515203 + 0.0im	0.34425583253135933 + 0.0im
0.000344439881370355 + 0.0im	0.3443540399362783 + 0.0im
0.000347884280184058 + 0.0im	0.34445333128565 + 0.0im
0.000351363122985899 + 0.0im	0.3445537238642482 + 0.0im
0.000354876754215758 + 0.0im	0.3446552120352447 + 0.0im
0.000358425521757915 + 0.0im	0.344757859852292 + 0.0im
0.000362009776975495 + 0.0im	0.3448616304783653 + 0.0im
0.000365629874745249 + 0.0im	0.344966554810508 + 0.0im
0.000369286173492702 + 0.0im	0.3450726465830431 + 0.0im
0.000372979035227629 + 0.0im	0.3451799204369598 + 0.0im
0.000376708825579905 + 0.0im	0.3452883773657777 + 0.0im
0.000380475913835704 + 0.0im	0.34539804252743195 + 0.0im
0.000384280672974061 + 0.0im	0.3455089502173855 + 0.0im
0.000388123479703802 + 0.0im	0.34562109920449124 + 0.0im
0.00039200471450084 + 0.0im	0.34573450498144354 + 0.0im
0.000395924761645848 + 0.0im	0.3458491990772081 + 0.0im
0.000399884009262307 + 0.0im	0.34596516508566466 + 0.0im
0.00040388284935493 + 0.0im	0.3460824152763834 + 0.0im
0.000407921677848479 + 0.0im	0.3462010058658844 + 0.0im
0.000412000894626964 + 0.0im	0.34632093344170145 + 0.0im
0.000416120903573234 + 0.0im	0.3464422149108949 + 0.0im
0.000420282112608966 + 0.0im	0.3465648669171218 + 0.0im
0.000424484933735056 + 0.0im	0.34668890716660555 + 0.0im
0.000428729783072406 + 0.0im	0.3468143530662362 + 0.0im
0.00043301708090313 + 0.0im	0.34694122243509756 + 0.0im
0.000437347251712162 + 0.0im	0.3470695335258383 + 0.0im
0.000441720724229283 + 0.0im	0.34719930424184287 + 0.0im
0.000446137931471576 + 0.0im	0.3473305536713559 + 0.0im
0.000450599310786292 + 0.0im	0.34746330224505767 + 0.0im
0.000455105303894155 + 0.0im	0.34759756426486216 + 0.0im
0.000459656356933096 + 0.0im	0.3477333642194814 + 0.0im
0.000464252920502427 + 0.0im	0.3478707202269089 + 0.0im
0.000468895449707451 + 0.0im	0.3480096524604991 + 0.0im
0.000473584404204526 + 0.0im	0.3481501813443975 + 0.0im
0.000478320248246571 + 0.0im	0.348292327719938 + 0.0im
0.000483103450729037 + 0.0im	0.3484361125872322 + 0.0im
0.000487934485236327 + 0.0im	0.3485815574669202 + 0.0im
0.000492813830088691 + 0.0im	0.34872868411416297 + 0.0im
0.000497741968389578 + 0.0im	0.34887751464458994 + 0.0im
0.000502719388073473 + 0.0im	0.34902809172249144 + 0.0im
0.000507746581954208 + 0.0im	0.34918039785647004 + 0.0im
