w	self_d-self_d	selfc_d-self_d	self_d-selfc_d	selfc_d-selfc_d
-0.000726467959435405 + 0.0im	-0.13311542430147424 - 0.010228230617749731im	0.0001554024665951776 + 0.002923922033765085im	0.0001554157282846652 + 0.0029238943725336296im	0.0645396007035381 - 0.010411733015405244im
-0.0007192752073617872 + 0.0im	-0.13312494156617438 - 0.010237169321101943im	0.0001570963463221165 + 0.0029565671912116726im	0.00015710995233765112 + 0.0029565396825865036im	0.06452991659686197 - 0.010412471991258254im
-0.0007121536706552348 + 0.0im	-0.1331344725171469 - 0.010246435766860717im	0.00015882086420162433 + 0.0029897543723562624im	0.00015883481275073816 + 0.002989727023660186im	0.06452007315542223 - 0.010413574221907218im
-0.0007051026442131037 + 0.0im	-0.13314401786279115 - 0.010256044270658564im	0.00016057119913231082 + 0.0030234999674285832im	0.0001605854882169565 + 0.0030234727859954572im	0.06451007157301529 - 0.010415059183365636im
-0.0006981214299139641 + 0.0im	-0.13315357071020872 - 0.010266009697671127im	0.0001623418346072594 + 0.003057820770065234im	0.00016235646201411805 + 0.0030577937632320995im	0.06449991528027266 - 0.010416946819133044im
-0.0006912093365484793 + 0.0im	-0.13316313113341108 - 0.010276347465406415im	0.00016412642446548097 + 0.003092733960603117im	0.00016414138776168458 + 0.003092707135702019im	0.06448960875102805 - 0.010419257536766764im
-0.0006843656797509696 + 0.0im	-0.13317269775802654 - 0.010287073541971519im	0.00016591786591922477 + 0.003128257087001281im	0.00016593316244854975 + 0.003128230451350796im	0.06447915610115251 - 0.010422012200960099im
-0.0006775897819316531 + 0.0im	-0.1331822637434607 - 0.010298204439637493im	0.00016770871072819274 + 0.0031644080433606853im	0.00016772433761447014 + 0.003164381604257178im	0.06446856275244628 - 0.010425232122891707im
-0.0006708809722095575 + 0.0im	-0.1331918214918273 - 0.010309757203554124im	0.00016948998584892104 + 0.0032012050460201585im	0.00016950593998568583 + 0.0032011788107288064im	0.06445783548280182 - 0.01042893904563451im
-0.0006642385863460966 + 0.0im	-0.13320137079110023 - 0.010321749395498098im	0.0001712522803727688 + 0.003238666607215551im	0.00017126855842486177 + 0.0032386405829611504im	0.06444698087938003 - 0.010433155125436962im
-0.0006576619666793036 + 0.0im	-0.13321089679162848 - 0.010334199072570821im	0.0001729853397759057 + 0.003276811506297829im	0.0001730019381854502 + 0.0032767857002553792im	0.06443600778663262 - 0.010437902908716714im
-0.0006511504620587165 + 0.0im	-0.13322039963203494 - 0.0103471247607949im	0.0001746779065689673 + 0.0033156587585146387im	0.00017469482154417587 + 0.003315633177799815im	0.06442492479132998 - 0.01044320530463445im
-0.0006447034277809074 + 0.0im	-0.13322986687392405 - 0.010360545423591407im	0.0001763177097317498 + 0.003355227581368483im	0.0001763349372528111 + 0.0033552022330279128im	0.06441374273919653 - 0.010449085553145046im
-0.0006383202255256509 + 0.0im	-0.13323929429184742 - 0.010374480425153144im	0.00017789157383487416 + 0.0033955373585731388im	0.00017790910965334087 + 0.003395512249574616im	0.06440247211112486 - 0.01045556718845303im
-0.0006320002232927237 + 0.0im	-0.13324866276102812 - 0.01038894948876127im	0.00017938704344703938 + 0.0034366076016382114im	0.00017940488309122003 + 0.003436582738860825im	0.0643911264485711 - 0.010462673997830402im
-0.0006257427953393304 + 0.0im	-0.1332579672687226 - 0.010403972650125238im	0.00018078344045476024 + 0.0034784579091199828im	0.00018080157921331882 + 0.0034784332993441918im	0.06437972196673133 - 0.010470429975785657im
-0.0006195473221181489 + 0.0im	-0.13326719415405228 - 0.01041957020585624im	0.00018206977102065195 + 0.003521107923584281im	0.00018208820397172475 + 0.003521083573482023im	0.06436826959004355 - 0.010478859273604417im
-0.0006134131902159891 + 0.0im	-0.13327632419793248 - 0.01043576265721523im	0.00018322672548187684 + 0.0035645772863349477im	0.00018324544747763184 + 0.003564553202459696im	0.06435678779839343 - 0.010487986144313165im
-0.0006073397922930585 + 0.0im	-0.13328534864592018 - 0.010452570649304625im	0.00018423580177298612 + 0.00360888558996834im	0.00018425480744725586 + 0.003608861778745317im	0.06434529422125948 - 0.010497834883148486im
-0.0006013265270228301 + 0.0im	-0.13329424807086593 - 0.010470014905900372im	0.0001850771862896056 + 0.00365405232882159im	0.0001850964700616197 + 0.003654028796537988im	0.06433380884460939 - 0.010508429763644495im
-0.000595372799032505 + 0.0im	-0.13330300532336795 - 0.010488116160146577im	0.0001857298869070159 + 0.003700096847388482im	0.00018574944298556438 + 0.003700073600183868im	0.06432235140555022 - 0.01051979496948089im
-0.0005894780188440644 + 0.0im	-0.13331160087204982 - 0.010506895081358695im	0.00018617177527135794 + 0.0037470382867832424im	0.00018619159765962822 + 0.003747015330640083im	0.06431094493904929 - 0.010531954522262278im
-0.0005836416028159054 + 0.0im	-0.13332000869299565 - 0.010526372198203206im	0.0001863794677828108 + 0.003794895529338118im	0.0001863995502836314 + 0.0037948728700725426im	0.06429961306445031 - 0.010544932205427113im
-0.0005778629730850548 + 0.0im	-0.1333282162825244 - 0.010546567818541205im	0.0001863283784269676 + 0.003843687141426096im	0.00018634871464850083 + 0.0038436647846788637im	0.06428838136705346 - 0.010558751484510432im
-0.0005721415575099552 + 0.0im	-0.13333619259210355 - 0.010567501946241443im	0.00018599252545467806 + 0.003893431314605123im	0.00018601310881684769 + 0.0038934092658328284im	0.06427727531968992 - 0.01057343542400897im
-0.0005664767896138169 + 0.0im	-0.13334391309719815 - 0.010589194195283287im	0.0001853449414271314 + 0.0039441458051846815im	0.00018536576516851408 + 0.003944124069651299im	0.06426632573983149 - 0.010589006601120034im
-0.0005608681085285316 + 0.0im	-0.13335135261449044 - 0.010611663701483488im	0.00018435705151065006 + 0.003995847872320033im	0.00018437810869540613 + 0.00399582645508874im	0.06425556194247393 - 0.010605487016646487im
-0.0005553149589391402 + 0.0im	-0.13335848651001725 - 0.01063492903219144im	0.0001829993030640194 + 0.004048554214743177im	0.00018302058658956074 + 0.004048533120668558im	0.06424501537770604 - 0.010622898003378912im
-0.0005498167910288518 + 0.0im	-0.13336527617187843 - 0.010659008094305833im	0.00018124061033937308 + 0.004102280906243295im	0.00018126211294493144 + 0.004102260139963906im	0.06423472029893915 - 0.010641260132283129im
-0.0005443730604246057 + 0.0im	-0.13337169264441862 - 0.010683918040972264im	0.0001790488535728434 + 0.004157043330012611im	0.0001790705678473469 + 0.004157022895943955im	0.06422471120081692 - 0.010660593116835964im
-0.0005389832281431739 + 0.0im	-0.1333777136838047 - 0.010709675177324674im	0.0001763905874547931 + 0.0042128561119767075im	0.0001764125058456344 + 0.004212836014304647im	0.06421502413384934 - 0.010680915715864494im
-0.000533646760537796 + 0.0im	-0.13338328835502225 - 0.010736294865635721im	0.00017323068525642102 + 0.004269733053231083im	0.0001732528000814049 + 0.004269713295905701im	0.0642056983764203 - 0.010702245635254721im
-0.0005283631292453425 + 0.0im	-0.13338839147128592 - 0.01076379143024019im	0.00016953572752791192 + 0.0043276870617082255im	0.00016955803097276907 + 0.004327667648438145im	0.06419677420627677 - 0.010724599428903372im
-0.0005231318111340024 + 0.0im	-0.1333929847475483 - 0.01079217806259345im	0.0001652614836306575 + 0.004386730083201913im	0.00016528396779104062 + 0.004386711017449138im	0.06418829189795688 - 0.010747992399292536im
-0.0005179522882514876 + 0.0im	-0.1333970258327051 - 0.01082146672682197im	0.00016037623922040458 + 0.0044468730318777076im	0.00016039889606934401 + 0.004446854316852976im	0.06418029452351992 - 0.010772438498070384im
-0.0005128240477737501 + 0.0im	-0.13340047420515516 - 0.010851668066116966im	0.00015483786730751675 + 0.004508125720400696im	0.00015486068873233404 + 0.004508107359059304im	0.06417282729319959 - 0.010797950227022783im
-0.000507746581954208 + 0.0im	-0.13340329524805258 - 0.010882791310313666im	0.00014860557449922915 + 0.004570496789813572im	0.0001486285523063441 + 0.004570478784851819im	0.06416593549561449 - 0.010824538539819758im
-0.0005027193880734733 + 0.0im	-0.13340543757530426 - 0.01091484418498955im	0.00014163710811801992 + 0.004633993639300327im	0.00014166023404329207 + 0.0046339759931524616im	0.06415966633525451 - 0.010852212744917974im
-0.0004977419683895775 + 0.0im	-0.13340685920752504 - 0.010947832822403258im	0.0001338893517494069 + 0.0046986223559727265im	0.00013391261746976908 + 0.004698605070808446im	0.06415406965150727 - 0.01088098040999613im
-0.0004928138300886906 + 0.0im	-0.13340751624345007 - 0.010981761674583949im	0.00012531768040626739 + 0.0047643876448188755im	0.00012534107754820663 + 0.004764370722541426im	0.06414919501927441 - 0.010910847268292745im
-0.00048793448523632734 + 0.0im	-0.13340736550804463 - 0.011016633428867165im	0.00011587694864873505 + 0.004831292758955479im	0.00011590046880136765 + 0.004831276201200291im	0.0641450929461821 - 0.010941817127208493im
-0.00048310345072903697 + 0.0im	-0.13340635090242509 - 0.011052448926158968im	0.00010552071822885721 + 0.00489933943032736im	0.00010554435295606182 + 0.004899323238461275im	0.06414181700420059 - 0.010973891779524292im
-0.00047832024824657126 + 0.0im	-0.1334044283234075 - 0.011089207082195062im	9.420153961904907e-5 + 0.004968527801000627im	9.422528046903444e-5 + 0.004968511976121683im	0.06413941922955994 - 0.011007070917575891im
-0.000473584404204526 + 0.0im	-0.13340155364911152 - 0.011126904812045727im	8.187073006811039e-5 + 0.005038856355198022im	8.189456858354576e-5 + 0.005038840898135824im	0.06413795522135536 - 0.01104135205071191im
-0.0004688954497074515 + 0.0im	-0.1333976660004054 - 0.011165536958101498im	6.84791315917349e-5 + 0.0051103218522279776im	6.850305932342377e-5 + 0.005110306763544601im	0.06413748075019303 - 0.011076730426349374im
-0.0004642529205024272 + 0.0im	-0.1333927210521167 - 0.01120509622175809im	5.397663388034592e-5 + 0.0051829192604616655im	5.400064239574028e-5 + 0.005182904540453136im	0.06413804975898588 - 0.011113198954924785im
-0.00045965635693309627 + 0.0im	-0.13338666585974285 - 0.011245573099002613im	3.831233205011779e-5 + 0.005256641692515486im	3.8336412944699946e-5 + 0.005256627341213803im	0.06413971922745006 - 0.011150748139023624im
-0.0004551053038941547 + 0.0im	-0.13337944774182403 - 0.011286955820086986im	2.143445397507674e-5 + 0.005331480341799651im	2.1458598883631106e-5 + 0.005331466358975344im	0.06414255134920531 - 0.011189366006954192im
-0.0004505993107862918 + 0.0im	-0.1333710127553938 - 0.011329230293458187im	3.290808481390503e-6 + 0.005407424420597047im	3.3150090867808426e-6 + 0.005407410805762228im	0.06414660072914449 - 0.011229038051014533im
-0.0004461379314715761 + 0.0im	-0.13336130932194576 - 0.011372380054099471im	-1.617141797445525e-5 + 0.0054844610998400775im	-1.6147169928782566e-5 + 0.005484447852252037im	0.06415192532188464 - 0.011269747170683787im
-0.00044172072422928325 + 0.0im	-0.1333502831105945 - 0.011416386216421333im	-3.7005703922736936e-5 + 0.005562575450757124im	-3.698141662541581e-5 + 0.005562562569422384im	0.06415858387054645 - 0.011311473620951295im
-0.0004373472517121616 + 0.0im	-0.13333788109816844 - 0.0114612274318265im	-5.926594990361145e-5 + 0.005641750388563992im	-5.924163146432797e-5 + 0.005641737872242848im	0.06416663580359885 - 0.011354194965978755im
-0.00043301708090313034 + 0.0im	-0.13332404782481458 - 0.011506879851059408im	-8.30063296284252e-5 + 0.005721966618379878im	-8.298198806825586e-5 + 0.005721954465591361im	0.06417613984663716 - 0.01139788603827302im
-0.00042872978307240627 + 0.0im	-0.13330873111701855 - 0.011553317091437601im	-0.00010828129739870082 + 0.005803202583551289im	-0.00010825694064128508 + 0.005803190792578564im	0.06418715496072884 - 0.011442518903529018im
-0.00042448493373505573 + 0.0im	-0.13329187702024672 - 0.011600510209050076im	-0.0001351457263014621 + 0.005885434416571568im	-0.00013512136216813824 + 0.0058854229854677625im	0.06419973832407846 - 0.011488062831284946im
-0.00042028211260896606 + 0.0im	-0.13327343239317535 - 0.011648427675996663im	-0.00016365415361188076 + 0.00596863589278761im	-0.000163629789814623 + 0.00596862481938196im	0.0642139486188807 - 0.011534484271514617im
-0.0004161209035732337 + 0.0im	-0.13325334746171957 - 0.011697035362732167im	-0.00019386230705314492 + 0.006052778387089376im	-0.00019383795115546554 + 0.006052767668993782im	0.06422984694767718 - 0.011581746837265152im
-0.0004120008946269641 + 0.0im	-0.13323155928204716 - 0.011746296525569615im	-0.00022582389703872262 + 0.006137830833781489im	-0.0002257995565048237 + 0.00613782046839735im	0.06424748830626681 - 0.011629811293432001im
-0.0004079216778484793 + 0.0im	-0.1332080271541676 - 0.011796171799388641im	-0.00025959390800312513 + 0.006223759689839865im	-0.0002595695901514239 + 0.0062237496743652275im	0.06426692915729298 - 0.01167863555174785im
-0.00040388284935492997 + 0.0im	-0.13318269540102248 - 0.011846619195588076im	-0.00029522660635403984 + 0.0063105289017595075im	-0.0002952023183590446 + 0.00631051923319648im	0.06428822509168375 - 0.0117281746720471im
-0.0003998840092623069 + 0.0im	-0.13315551688769178 - 0.011897594105315039im	-0.00033277595006737264 + 0.006398099876202501im	-0.0003327516989549431 + 0.006398090551364928im	0.06431143053666231 - 0.01177838086985329im
-0.0003959247616458484 + 0.0im	-0.13312644195553397 - 0.011949049307997704im	-0.0003722953458875813 + 0.006486431454657762im	-0.0003722711385295144 + 0.006486422470179048im	0.06433659959196898 - 0.011829203530323724im
-0.00039200471450084 + 0.0im	-0.13309541595388527 - 0.012000934985204227im	-0.00041383766037023084 + 0.006575479892325801im	-0.00041381350347831586 + 0.006575471244666981im	0.06436378604838147 - 0.011880589228572788im
-0.000388123479703802 + 0.0im	-0.1330624040413314 - 0.01205319873984672im	-0.0004574547803814072 + 0.0066651988414431354im	-0.00045743068050178024 + 0.006665190526901053im	0.06439303430250058 - 0.011932481756383544im
-0.0003842806729740614 + 0.0im	-0.1330273425988969 - 0.012105785620745787im	-0.000503198539035644 + 0.006755539339261654im	-0.0005031745025485159 + 0.006755531353977307im	0.06442440053581272 - 0.011984822155306314im
-0.00038047591383570434 + 0.0im	-0.13299020674708537 - 0.012158638152569222im	-0.000551118617742536 + 0.00684644980089783im	-0.0005510946508524386 + 0.006846442140864722im	0.0644579369940316 - 0.012037548756132326im
-0.0003767088255799053 + 0.0im	-0.1329509495438601 - 0.012211696371155944im	-0.0006012668834175332 + 0.006937876017265518im	-0.0006012429921665454 + 0.006937868678338194im	0.06449366997029597 - 0.012090597224721012im
-0.000372979035227629 + 0.0im	-0.1329095296453099 - 0.012264897864235248im	-0.0006536841342092229 + 0.007029761158304343im	-0.0006536603244231621 + 0.0070297541362068314im	0.06453165897646429 - 0.012143900614150504im
-0.00036928617349270195 + 0.0im	-0.13286590178465216 - 0.012318177817549906im	-0.0007084243095632233 + 0.007122045781712043im	-0.0007084005869239457 + 0.007122039072046417im	0.06457194425677693 - 0.012197389423152369im
-0.00036562987474524945 + 0.0im	-0.1328200328423038 - 0.012371469066390585im	-0.0007655302484223031 + 0.007214667847385444im	-0.0007655066184156062 + 0.007214661445640272im	0.06461456016902103 - 0.012250991660783687im
-0.0003620097769754945 + 0.0im	-0.13277188950496632 - 0.012424702152548282im	-0.0008250455374692174 + 0.007307562737768771im	-0.0008250220053959789 + 0.007307556639327607im	0.06465955165563546 - 0.01230463291728223im
-0.00035842552175791535 + 0.0im	-0.13272144074217435 - 0.012477805386689576im	-0.0008870120806790772 + 0.007400663284301691im	-0.0008869886516547398 + 0.00740065748445141im	0.06470694732472759 - 0.012358236441043257im
-0.0003548767542157578 + 0.0im	-0.13266865332694977 - 0.012530704916159128im	-0.0009514705994944968 + 0.007493899800151241im	-0.0009514472784472567 + 0.00749389429409035im	0.06475678039763831 - 0.012411723221649651im
-0.0003513631229858988 + 0.0im	-0.13261349987417992 - 0.012583324798211004im	-0.001018458265781587 + 0.007587200119402462im	-0.0010184350574535355 + 0.00758719490224924im	0.06480908000551135 - 0.012465012078880379im
-0.0003478842801840582 + 0.0im	-0.13255595266270132 - 0.012635587078668721im	-0.0010880120940919555 + 0.007680489642871598im	-0.0010879890030442952 + 0.0076804847096721305im	0.06486387314834856 - 0.01251801975761583im
-0.00034443988137035467 + 0.0im	-0.13249599170936846 - 0.01268741187601071im	-0.0011601646825054334 + 0.00777369139069362im	-0.00116014171309389 + 0.007773686736429654im	0.06492118830248829 - 0.012570661028551857im
-0.00034102958551520264 + 0.0im	-0.1324336152310405 - 0.012738717470874239im	-0.0012349489209642903 + 0.007866726061821755im	-0.0012349260773849467 + 0.007866721681418427im	0.06498104349323729 - 0.012622848794627701im
-0.0003376530549655472 + 0.0im	-0.13236877847816916 - 0.012789420400966358im	-0.0013123924927283506 + 0.007959512100561728im	-0.0013123697789736866 + 0.007959507988894972im	0.06504343800970826 - 0.012674494203065935im
