w	self_d-A_d	selfc_d-A_d	self_d-Ac_d	selfc_d-Ac_d
7.515246711588144e-5 + 0.0im	-1.0271749506679888 - 0.0034385276127177427im	-0.08183821411805577 - 0.003062587228095185im	0.16997155129512964 + 0.006360753669395309im	-0.9068504690297609 + 0.006938506761965065im
7.590399178704027e-5 + 0.0im	-1.02768135654415 - 0.0036317574941103392im	-0.08205628318324833 - 0.0032324973900734063im	0.17042446366804836 + 0.006713643749672188im	-0.9058263937634342 + 0.007328348979178616im
7.666303170491066e-5 + 0.0im	-1.028193110617466 - 0.003833898034700775im	-0.08227691548302744 - 0.0034100725971306796im	0.17088269967655964 + 0.007082453525785763im	-0.9047915547717171 + 0.007736162681429247im
7.742966202195977e-5 + 0.0im	-1.02871009319778 - 0.0040452364275510196im	-0.08249997816274482 - 0.003595546967650366im	0.17134598339194165 + 0.007467669243095419im	-0.903746164211845 + 0.008162526539639675im
7.820395864217937e-5 + 0.0im	-1.0292321707975594 - 0.004266061790733214im	-0.08272532488699379 - 0.003789155109073265im	0.17181401088698453 + 0.007869778162685876im	-0.9026905936401406 + 0.00860802304147226im
7.898599822860117e-5 + 0.0im	-1.029759228295337 - 0.0044966647141507455im	-0.0829527980157751 - 0.00399113167341921im	0.17228645475572696 + 0.008289267638220278im	-0.9016250236219846 + 0.00907323757231109im
7.977585821088718e-5 + 0.0im	-1.0302910664037888 - 0.004737336780736183im	-0.08318222856916842 - 0.004201710890377268im	0.17276296404010236 + 0.008726624146204997im	-0.9005498028768711 + 0.009558757444334924im
8.057361679299605e-5 + 0.0im	-1.0308275017021808 - 0.0049883700622430985im	-0.08341343865278063 - 0.004421126078297267im	0.17324316926737476 + 0.009182332270357366im	-0.8994652952411323 + 0.010065170874122073im
8.137935296092601e-5 + 0.0im	-1.0313684036339612 - 0.0052500565899507im	-0.08364623163836904 - 0.0046496091335130095im	0.17372666205607934 + 0.009656873640969973im	-0.8983718451205983 + 0.010593065909436716im
8.219314649053527e-5 + 0.0im	-1.031913554697908 - 0.00552268780070636im	-0.08388040997298099 - 0.004887389998527825im	0.17421303210422331 + 0.01015072583037375im	-0.8972698631687203 + 0.011143029306061305im
8.301507795544062e-5 + 0.0im	-1.032462739778104 - 0.005806553958839934im	-0.08411575290951773 - 0.0051346961096964405im	0.17470182093738082 + 0.01066436120581655im	-0.8961597787735637 + 0.011715645355762621im
8.384522873499502e-5 + 0.0im	-1.0330157367752848 - 0.006101943554595888im	-0.08435203483937587 - 0.005391751825142488im	0.1751925599841825 + 0.01119824574129277im	-0.8950420336082653 + 0.012311494666706665im
8.468368102234498e-5 + 0.0im	-1.0335723073549665 - 0.00640914267984342im	-0.08458900887434227 - 0.005658777833758397im	0.1756847364771745 + 0.011752837790082508im	-0.8939171483046862 + 0.012931152897871431im
8.553051783256843e-5 + 0.0im	-1.034132176940434 - 0.006728434381941403im	-0.08482642815111663 - 0.005935990546242993im	0.17617783770068154 + 0.012328586819984635im	-0.8927855860246977 + 0.01357518944924379im
8.638582301089412e-5 + 0.0im	-1.034695132401147 - 0.007060097996752687im	-0.08506402020157378 - 0.006223601469242287im	0.17667129775978954 + 0.012925932113456445im	-0.8916479280256759 + 0.014244166109828172im
8.724968124100305e-5 + 0.0im	-1.035260840320266 - 0.007404408461921291im	-0.08530150601031704 - 0.006521816563768998im	0.17716453716146588 + 0.013545301435101529im	-0.8905047528747418 + 0.01493863566573736im
8.812217805341309e-5 + 0.0im	-1.0358290184102983 - 0.007761635611646042im	-0.08553859967110437 - 0.006830835589186942im	0.17765696210090468 + 0.01418710966917712im	-0.8893566184066094 + 0.015659140470880694im
8.900339983394722e-5 + 0.0im	-1.0363993542258076 - 0.008132043454302766im	-0.08577498694144485 - 0.007150851434156132im	0.17814791992115897 + 0.014851757430019881im	-0.8882041932311351 + 0.01640621098300924im
8.989343383228669e-5 + 0.0im	-1.0369715202047998 - 0.008515889434387237im	-0.08601036396984046 - 0.007482049436043524im	0.17863677954660453 + 0.015539629648515721im	-0.8870481402638641 + 0.017180364268121376im
9.079236817060957e-5 + 0.0im	-1.0375451730920324 - 0.00891342368036771im	-0.08624438592956031 - 0.007824606690411403im	0.17912282479924174 + 0.016251094137961896im	-0.88588910037604 + 0.017982102476472996im
9.170029185231566e-5 + 0.0im	-1.0381199895331659 - 0.009324888240152741im	-0.08647672354235016 - 0.008178691352300583im	0.17960537179411545 + 0.016986500142887342im	-0.8847278815223227 + 0.018811911293674956im
9.261729477083883e-5 + 0.0im	-1.0386955203672261 - 0.009750516305992813im	-0.08670701096111595 - 0.008544461931127874im	0.18008366069559187 + 0.017746176874610733im	-0.8835651758277155 + 0.019670258370592716im
9.354346771854721e-5 + 0.0im	-1.039271446702087 - 0.010190531430745104im	-0.08693488662044549 - 0.008922066581115936im	0.18055694056080956 + 0.01853043203751948im	-0.882401781270488 + 0.020557591735990245im
9.447890239573268e-5 + 0.0im	-1.0398473229152672 - 0.010645146737537295im	-0.0871599682175432 - 0.009311642389268944im	0.18102441737698893 + 0.019339550350251776im	-0.8812384899943736 + 0.021474338196080012im
9.542369141969001e-5 + 0.0im	-1.0404227904528303 - 0.011114564124968584im	-0.08738187432334321 - 0.009713314662997307im	0.18148529894614732 + 0.020173792066149634im	-0.8800761795482628 + 0.0224209017253501im
9.637792833388691e-5 + 0.0im	-1.0409973383338242 - 0.011598973470083524im	-0.08760019466959744 - 0.010127196219579828im	0.18193873317341983 + 0.021033391497528472im	-0.878915717074332 + 0.02339766185324125im
9.734170761722578e-5 + 0.0im	-1.041570616092781 - 0.012098551831445427im	-0.08781451990836273 - 0.010553386679731014im	0.1823838698754831 + 0.021918555548472562im	-0.8777579397430629 + 0.024404972051434513im
9.831512469339803e-5 + 0.0im	-1.0421420968162072 - 0.01261346265472184im	-0.08802442690863463 - 0.010991971767613413im	0.1828198302426686 + 0.02282946226101667im	-0.8766038377684194 + 0.025443158126685905im
9.929827594033201e-5 + 0.0im	-1.0427113375588875 - 0.013143854983272103im	-0.08822948331517644 - 0.011443022619701058im	0.18324571630732098 + 0.0237662593797105im	-0.8754542880324677 + 0.026512516624306672im
0.00010029125869973533 + 0.0im	-1.0432778649982148 - 0.013689862676297897im	-0.08842924644405646 - 0.0119065951049574im	0.18366060864991618 + 0.02472906293968265im	-0.8743103092210486 + 0.027613313247532318im
0.00010129417128673269 + 0.0im	-1.0438411788235582 - 0.014251603637180093im	-0.0886232581415028 - 0.012382729158841128im	0.184063555721304 + 0.025717955883424137im	-0.873172926511768 + 0.028745781298154728im
0.00010230711299960001 + 0.0im	-1.0444007732023195 - 0.014829179054677724im	-0.08881107807754356 - 0.01287144813369412im	0.18445364299099093 + 0.026732986711596334im	-0.8720430744074358 + 0.029910120143899824im
0.00010333018412959601 + 0.0im	-1.0449561379489778 - 0.015422672659710049im	-0.08899222170836585 - 0.013372758168097212im	0.18482986409985475 + 0.027774168173233554im	-0.8709218659691322 + 0.031106493718127657im
0.00010436348597089198 + 0.0im	-1.0455067293676654 - 0.016032150000475778im	-0.08916621706354565 - 0.013886647577801508im	0.18519123880271224 + 0.028841476000756452im	-0.8698103393482289 + 0.03233502905750058im
0.0001054071208306009 + 0.0im	-1.0460520493681518 - 0.016657657738687184im	-0.0893325852036246 - 0.014413086270854282im	0.1855367723802805 + 0.029934847695235946im	-0.8687095699237899 + 0.033595814883316526im
0.00010646119203890691 + 0.0im	-1.0465915621443134 - 0.017299222969710145im	-0.08949083631579322 - 0.014952025189539777im	0.18586544753015155 + 0.031054181367349228im	-0.8676206726656792 + 0.03488890023223083im
0.00010752580395929597 + 0.0im	-1.0471245902228343 - 0.017956852569401348im	-0.08964048095716591 - 0.01550339578174457im	0.1861762477183313 + 0.032199334639448664im	-0.8665447486984844 + 0.03621429314209347im
0.00010860106199888893 + 0.0im	-1.0476507607269117 - 0.018630532570424588im	-0.08978102079414346 - 0.016067109504336232im	0.186468137945496 + 0.03337012361411993im	-0.8654829235834843 + 0.03757195939861022im
0.00010968707261887783 + 0.0im	-1.0481693184467031 - 0.019320227570804913im	-0.08991196089529518 - 0.016643057361111015im	0.18674009027832586 + 0.03456632191453689im	-0.8644363569982179 + 0.03896182134848817im
0.0001107839433450666 + 0.0im	-1.048679832979599 - 0.020025880177445256im	-0.09003279457988259 - 0.01723110947782042im	0.1869910523812431 + 0.035787659801826896im	-0.8634061827538825 + 0.04038375678465791im
0.00011189178277851726 + 0.0im	-1.0491816805992327 - 0.020747410487282604im	-0.09014301998610616 - 0.01783111471673102im	0.18721998192718092 + 0.03703382337454342im	-0.8623935709141352 + 0.0418375979090681im
0.00011301070060630243 + 0.0im	-1.0496742921072313 - 0.021484715608701646im	-0.09024213111354697 - 0.018442900333101454im	0.1874258279935485 + 0.03830445385519726im	-0.8613996921769721 + 0.04332313037842384im
0.00011414080761236545 + 0.0im	-1.050157060950181 - 0.02223766922575074im	-0.09032961421585439 - 0.01906627167588022im	0.1876075235700384 + 0.0395991469686313im	-0.860425741736712 + 0.0448400924380932im
0.00011528221568848911 + 0.0im	-1.0506294265180842 - 0.02300612120762074im	-0.09040499879134553 - 0.019701011934834086im	0.18776409146214987 + 0.040917452416827566im	-0.8594728082320932 + 0.04638817414923024im
0.000116435037845374 + 0.0im	-1.051090805276899 - 0.023789897265749135im	-0.09046776569399041 - 0.020346881936211605im	0.18789445344492967 + 0.04225887345451822im	-0.8585422075620619 + 0.0479670167139609im
0.00011759938822382774 + 0.0im	-1.0515405617883835 - 0.024588798660801724im	-0.0905174141219091 - 0.02100361998892868im	0.18799756939295018 + 0.04362286656972661im	-0.857634980082705 + 0.04957621190325082im
0.00011877538210606603 + 0.0im	-1.051978148982436 - 0.02540260196166222im	-0.09055345513980095 - 0.02167094178313441im	0.1880724238264765 + 0.04500884127309847im	-0.8567524111798994 + 0.05121530159181993im
0.0001199631359271267 + 0.0im	-1.0524030055334703 - 0.0262310588584252im	-0.09057540391636908 - 0.02234854034287435im	0.1881180097896123 + 0.04641615999958901im	-0.8558956264219352 + 0.05288377740419117im
0.00012116276728639797 + 0.0im	-1.052814475969741 - 0.027073896031242394im	-0.09058278493547775 - 0.023036086034417785im	0.18813333967358725 + 0.04784413812575928im	-0.8550658830849626 + 0.05458108047565578im
0.00012237439495926196 + 0.0im	-1.0532121286971103 - 0.027930815076714542im	-0.09057511866265403 - 0.023733226631652022im	0.18811741752340605 + 0.049292044105597226im	-0.8542640851954031 + 0.05630660133161226im
0.00012359813890885457 + 0.0im	-1.0535952783402858 - 0.028801492493353797im	-0.09055194623499443 - 0.024439587439775968im	0.18806929031769193 + 0.050759099727420744im	-0.8534915672947949 + 0.058059679888386256im
0.00012483412029794312 + 0.0im	-1.0539634007575733 - 0.029685579727463027im	-0.09051281911496002 - 0.02515477147834201im	0.187988026479878 + 0.05224448049404329im	-0.8527494052172808 + 0.05983960557826697im
0.00012608246150092256 + 0.0im	-1.0543159105394488 - 0.030582703280591598im	-0.09045729839012061 - 0.025878359724505563im	0.18787271442413683 + 0.05374731612798555im	-0.8520386915993966 + 0.06164561760110493im
0.00012734328611593179 + 0.0im	-1.0546523760476265 - 0.03149246487952998im	-0.09038488721045161 - 0.026609911417141526im	0.18772232223184485 + 0.05526669120310285im	-0.8513605268380319 + 0.0634769053044066im
0.0001286167189770911 + 0.0im	-1.0549721211078162 - 0.03241444170960254im	-0.09029530982990733 - 0.027348964422281703im	0.18753627720448254 + 0.0568016459035714im	-0.8507159599300278 + 0.0653326086934335im
0.000129902886166862 + 0.0im	-1.0552747384853458 - 0.03334818671180491im	-0.09018809801865424 - 0.028095035660111976im	0.1873136068600708 + 0.05835117691072959im	-0.8501060222644412 + 0.0672118190723706im
0.00013120191502853063 + 0.0im	-1.0555597000139136 - 0.034293228944116176im	-0.09006282005547202 - 0.02884762159355175im	0.18705341455330432 + 0.05991423841782038im	-0.8495317451742594 + 0.06911357981717366im
0.00013251393417881594 + 0.0im	-1.055826533707933 - 0.03524907400709147im	-0.08991915026795513 - 0.029606198778211724im	0.1867550238872486 + 0.061489743272211066im	-0.8489940512398848 + 0.07103688728023652im
0.0001338390735206041 + 0.0im	-1.0560746002042882 - 0.036215204533614875im	-0.08975673110213812 - 0.030370224473299647im	0.18641769225132462 + 0.06307656424419855im	-0.8484941102409497 + 0.07298069182654225im
0.00013517746425581014 + 0.0im	-1.0563036678494275 - 0.037191080742459706im	-0.08957523285604446 - 0.031139137312813214im	0.18604073488121767 + 0.06467353542102458im	-0.8480321514917485 + 0.07494389900047732im
0.00013652923889836824 + 0.0im	-1.0565132919203621 - 0.038176141055072645im	-0.08937434363476829 - 0.031912358036125216im	0.18562350399649186 + 0.06627945372424496im	-0.8476100808886318 + 0.0769253708219965im
0.00013789453128735193 + 0.0im	-1.0567028796301268 - 0.03916980277476207im	-0.08915377234035592 - 0.03268929027683495im	0.1851653950103511 + 0.06789308054811245im	-0.8472280045210349 + 0.07892392721033624im
0.00013927347660022544 + 0.0im	-1.056872074581964 - 0.0401714628272374im	-0.08891324976081709 - 0.03346932140852466im	0.18466584879141706 + 0.06951314351614755im	-0.8468869049281974 + 0.08093834753297773im
0.0001406662113662277 + 0.0im	-1.0570206271045897 - 0.04118049856121436im	-0.08865252963543584 - 0.034251823445830505im	0.18412435387629644 + 0.07113833835259216im	-0.8465875363845623 + 0.08296737227707163im
0.00014207287347988998 + 0.0im	-1.0571480232328083 - 0.04219626860756857im	-0.0883713892347948 - 0.03503615399900646im	0.18354044767424316 + 0.07276733086496417im	-0.8463306031554475 + 0.08500970484004823im
0.00014349360221468889 + 0.0im	-1.0572540684436784 - 0.04321811379529377im	-0.08806963026644765 - 0.035821657279936484im	0.18291371834816642 + 0.07439875903346646im	-0.8461167726026895 + 0.08706401343565805im
0.00014492853823683578 + 0.0im	-1.057338331631336 - 0.044245358122298094im	-0.08774707962170875 - 0.03660766515732905im	0.18224380636565093 + 0.07603123520254204im	-0.8459466887278253 + 0.0891289331112151im
0.00014637782361920414 + 0.0im	-1.0574006408243721 - 0.0452773097788549im	-0.08740359010624592 - 0.03739349825861385im	0.18153040601633877 + 0.07766334836942781im	-0.8458207344030633 + 0.09120306787135968im
0.00014784160185539618 + 0.0im	-1.0574406507655567 - 0.04631326222131425im	-0.08703904071067022 - 0.03817846711585475im	0.18077326597389987 + 0.07929366656412462im	-0.8457395865313927 + 0.0932849929032099im
0.00014932001787395014 + 0.0im	-1.057458196276394 - 0.047352495293480124im	-0.08665333964696309 - 0.03896187335279298im	0.17997219560254055 + 0.08092073931479268im	-0.8457036605450929 + 0.09537325689734535im
0.00015081321805268964 + 0.0im	-1.0574530417602415 - 0.048394276392864484im	-0.08624641944744639 - 0.039743010909946905im	0.17912705477777532 + 0.08254310019218677im	-0.8457133283870946 + 0.09746638445865757im
0.00015232135023321653 + 0.0im	-1.057425001373737 - 0.049437861678846645im	-0.08581824329668082 - 0.040521167304514945im	0.17823776703743854 + 0.08415926942637415im	-0.845768929289323 + 0.09956287860071514im
0.0001538445637355487 + 0.0im	-1.0573739400916229 - 0.050482497319595906im	-0.08536880274235513 - 0.041295624921661465im	0.17730431482730982 + 0.08576775658863367im	-0.8458707407515578 + 0.10166122331692733im
0.00015538300937290419 + 0.0im	-1.0572997329762988 - 0.051527420774453554im	-0.0848981171538549 - 0.042065662333610476im	0.17632673837659252 + 0.08736706333110762im	-0.8460189738834897 + 0.10375988622145131im
0.00015693683946663324 + 0.0im	-1.0572022844851738 - 0.05257186210832474im	-0.08440623660204305 - 0.04283055564283073im	0.175305141679064 + 0.08895568617649097im	-0.8462137628102434 + 0.1058573212524823im
0.0001585062078612996 + 0.0im	-1.057081597279973 - 0.053615045334498755im	-0.08389324483240226 - 0.04358957984546866im	0.17423969866791342 + 0.09053211934977193im	-0.8464553050303638 + 0.10795197143027681im
0.00016009126993991258 + 0.0im	-1.0569375919470116 - 0.05465618978219426im	-0.08335924361992765 - 0.04434201021107251im	0.17313062072220398 + 0.09209485764380922im	-0.8467435172944129 + 0.11004227166201984im
0.0001616921826393117 + 0.0im	-1.0567702775085241 - 0.05569451148502584im	-0.0828043772843407 - 0.04508712367455572im	0.1719782075830523 + 0.09364239931032833im	-0.8470784239885872 + 0.11212665158541986im
0.00016330910446570482 + 0.0im	-1.056579668581466 - 0.05672922458649826im	-0.0822288103304734 - 0.04582420023626601im	0.17078280091430942 + 0.09517324896775257im	-0.847459877144487 + 0.11420353844274034im
0.00016494219551036187 + 0.0im	-1.0563658912194702 - 0.05775954275856233im	-0.08163274493926224 - 0.046552524365964194im	0.16954482063020004 + 0.09668592051715484im	-0.847887858804063 + 0.11627135997682311im
0.00016659161746546548 + 0.0im	-1.0561290060066002 - 0.05878468062921373im	-0.08101640693157743 - 0.04727138640647006im	0.16826473574307052 + 0.0981789400575166im	-0.8483620249429725 + 0.11832854734054736im
0.00016825753364012013 + 0.0im	-1.0558691831977425 - 0.0598038552150742im	-0.08038005292718349 - 0.04798008397270464im	0.16694307923216012 + 0.09965084879142568im	-0.8488821250575576 + 0.1203735380110988im
0.00016994010897652132 + 0.0im	-1.0555865286329669 - 0.060816287354874994im	-0.07972397308052677 - 0.048677923341847236im	0.16558045372563746 + 0.10110020591232098im	-0.849447826447751 + 0.12240477870037421im
0.00017163951006628653 + 0.0im	-1.0552812442429933 - 0.06182120313975694im	-0.07904848032070756 - 0.049364220830334045im	0.16417750915243295 + 0.10252559146440667im	-0.850058738512426 + 0.1244207282528589im
0.0001733559051669494 + 0.0im	-1.054953574206254 - 0.06281783533631548im	-0.07835392203218115 - 0.050038304153450675im	0.1627349670028192 + 0.10392560916641534im	-0.8507143490614302 + 0.1264198605223421im
0.0001750894642186189 + 0.0im	-1.054603814648585 - 0.06380542479834618im	-0.07764066114236458 - 0.05069951376331471im	0.16125358104844434 + 0.10529888919049021im	-0.8514141632165853 + 0.12840066721891577im
0.0001768403588608051 + 0.0im	-1.0542321291238226 - 0.06478322186329517im	-0.07690910371226549 - 0.05134720416110873im	0.15973419464588912 + 0.10664409088758521im	-0.8521575941083938 + 0.13036166071781333im
0.00017860876244941317 + 0.0im	-1.053838979149278 - 0.06575048772947903im	-0.07615967371534556 - 0.051980745179500694im	0.15817768835448023 + 0.10795990545094834im	-0.8529439847917374 + 0.1323013768217924im
0.0001803948500739073 + 0.0im	-1.0534245449355455 - 0.06670649581022203im	-0.07539282100288727 - 0.05259952323129114im	0.15658499647966428 + 0.1092450585094593im	-0.8537726343257593 + 0.13421837746895468im
0.00018219879857464638 + 0.0im	-1.0529893996324895 - 0.06765053306114567im	-0.07460902485805077 - 0.053202942520436974im	0.15495711445451046 + 0.11049831264282708im	-0.854642772343728 + 0.13611125337810853im
