w	A_d-A_d	Ac_d-A_d	A_d-Ac_d	Ac_d-Ac_d
2.020793344816902e-5 + 0.0im	-15.485391084580424 - 1.3815677881008745e-6im	1.1428465822157843 + 7.35240973138274e-7im	1.1428474461628642 + 7.352899712830686e-7im	7.245207177648342 - 3.766017996447581e-7im
2.041001278265071e-5 + 0.0im	-15.488426751599103 - 1.5833910623377732e-6im	1.1431783736218364 + 8.328589982538413e-7im	1.143179237676717 + 8.329044847134531e-7im	7.244492210034978 - 4.2506552186144583e-7im
2.061411291047722e-5 + 0.0im	-15.491496242588461 - 1.8113334215625048e-6im	1.1435161319427862 + 9.427923598644671e-7im	1.1435169961065046 + 9.428344797893627e-7im	7.243769294244766 - 4.796655162835441e-7im
2.082025403958199e-5 + 0.0im	-15.494600006717254 - 2.068540967996499e-6im	1.1438599838531383 + 1.0665148402807342e-6im	1.1438608481267254 + 1.0665537411580598e-6im	7.243038325086444 - 5.411363024823073e-7im
2.102845657997781e-5 + 0.0im	-15.49773850161711 - 2.358517096569359e-6im	1.144210059303286 + 1.205667326086351e-6im	1.1442109236877704 + 1.2057031577658337e-6im	7.2422991953924925 - 6.102958418558555e-7im
2.1238741145777588e-5 + 0.0im	-15.500912193627395 - 2.6851606570243577e-6im	1.1445664916259457 + 1.3620756281429196e-6im	1.1445673561223513 + 1.3621085428670552e-6im	7.241551795961917 - 6.880544596756673e-7im
2.1451128557235365e-5 + 0.0im	-15.504121558049555 - 3.0528079086007138e-6im	1.1449294176467468 + 1.5377700675956601e-6im	1.1449302822560916 + 1.5378002200331868e-6im	7.240796015500961 - 7.754246539863711e-7im
2.1665639842807718e-5 + 0.0im	-15.507367079411239 - 3.466278611607553e-6im	1.145298977799143 + 1.7350069875286266e-6im	1.1452998425224394 + 1.7350345348101767e-6im	7.240031740561399 - 8.735318718493177e-7im
2.1882296241235794e-5 + 0.0im	-15.510649251740634 - 3.93092662788072e-6im	1.1456753162438258 + 1.956292362669289e-6im	1.1456761810820806 + 1.9563174644239125e-6im	7.239258855476549 - 9.836263398882476e-7im
2.2101119203648153e-5 + 0.0im	-15.513968578851312 - 4.45269543163748e-6im	1.1460585809927981 + 2.204407693135415e-6im	1.1460594459470073 + 2.204430511526588e-6im	7.23847724229476 - 1.107096042994787e-6im
2.2322130395684634e-5 + 0.0im	-15.517325574638138 - 5.038178963702091e-6im	1.1464489240382785 + 2.4824383826904765e-6im	1.1464497891094327 + 2.4824590824499917e-6im	7.237686780710347 - 1.2454809524028653e-6im
2.254535169964148e-5 + 0.0im	-15.520720763384471 - 5.694688295551512e-6im	1.1468465014866223 + 2.7938048173640148e-6im	1.1468473666757024 + 2.793823565822002e-6im	7.236887347991899 - 1.4004886121639654e-6im
2.2770805216637898e-5 + 0.0im	-15.524154680081145 - 6.430324605209508e-6im	1.147251473697391 + 3.1422963766378543e-6im	1.1472523390053662 + 3.1423133437469757e-6im	7.2360788189078145 - 1.5740112013692998e-6im
2.299851326880428e-5 + 0.0im	-15.527627870757398 - 7.254059004782714e-6im	1.1476640054276872 + 3.5321086267338124e-6im	1.1476648708555164 + 3.5321239850855204e-6im	7.235261065649058 - 1.7681441982898484e-6im
2.322849840149232e-5 + 0.0im	-15.531140892823682 - 8.175819799465152e-6im	1.1480842659817012 + 3.9678839638988935e-6im	1.148085131530331 + 3.967897888729339e-6im	7.234433957749137 - 1.9852067819598285e-6im
2.3460783385507243e-5 + 0.0im	-15.53469431542502 - 9.206587800216286e-6im	1.1485124293647793 + 4.454755995003238e-6im	1.148513295035143 + 4.454768664186314e-6im	7.233597362001632 - 2.22776411663189e-6im
2.3695391219362315e-5 + 0.0im	-15.538288719795757 - 1.0358500357118848e-5im	1.1489486744378048 + 4.998397963276892e-6im	1.1489495402308194 + 4.998409557301536e-6im	7.232751142377384 - 2.4986516750008026e-6im
2.3932345131555937e-5 + 0.0im	-15.541924699533192 - 1.1644964827714815e-5im	1.1493931850333012 + 5.605075548642107e-6im	1.1493940509498692 + 5.605086250570817e-6im	7.231895159960637 - 2.8010017671429297e-6im
2.4171668582871496e-5 + 0.0im	-15.545602860652547 - 1.3080782244471565e-5im	1.1498461532495958 + 6.281704394877942e-6im	1.1498470192905577 + 6.281714390283135e-6im	7.231029280682333 - 3.1382724537676965e-6im
2.441338526870021e-5 + 0.0im	-15.54932382783119 - 1.4682281997997281e-5im	1.1503077679608242 + 7.035912739802962e-6im	1.150308634127088 + 7.035922216677548e-6im	7.23015333513114 - 3.5142790346365045e-6im
2.4657519121387212e-5 + 0.0im	-15.553088227973342 - 1.6467468407768034e-5im	1.1507782307784526 + 7.876109549805785e-6im	1.150779097070921 + 7.87611869844398e-6im	7.229267199853717 - 3.933228315889261e-6im
2.4904094312601085e-5 + 0.0im	-15.556896712202965 - 1.845618010998074e-5im	1.1512577499905712 + 8.811558586401459e-6im	1.1512586164100058 + 8.811567599245622e-6im	7.22837071475622 - 4.399755873535562e-6im
2.5153135255727098e-5 + 0.0im	-15.560749942887885 - 2.0670263252749525e-5im	1.151746536298446 + 9.852458860061267e-6im	1.151747402845644 + 9.852467931510036e-6im	7.227463724866118 - 4.9189665445278925e-6im
2.540466660828437e-5 + 0.0im	-15.564648597670821 - 2.3133759552235727e-5im	1.1522448076854532 + 1.1010031955355166e-5im	1.1522456743611855 + 1.101004128152808e-5im	7.226546071644498 - 5.496478391640566e-6im
2.5658713274367214e-5 + 0.0im	-15.568593369842416 - 2.587311032945463e-5im	1.1527527885593876 + 1.2296616741462852e-5im	1.1527536553643964 + 1.2296626519915882e-5im	7.2256175928990025 - 6.138470403834645e-6im
2.5915300407110884e-5 + 0.0im	-15.572584968837454 - 2.891737771643012e-5im	1.1532707099623554 + 1.3725772013339268e-5im	1.153271576897352 + 1.3725782442725737e-5im	7.224678122667989 - 6.851734209893004e-6im
2.6174453411181993e-5 + 0.0im	-15.57662412076184 - 3.229848429205633e-5im	1.1537988098125882 + 1.531238764125521e-5im	1.1537996766387315 + 1.5312398920925622e-5im	7.2237274910975255 - 7.643730099859247e-6im
2.6436197945293812e-5 + 0.0im	-15.580711568940771 - 3.605147248242539e-5im	1.154337334733372 + 1.707280484003881e-5im	1.1543382019302904 + 1.7072817169573272e-5im	7.22276552431342 - 8.522647666195632e-6im
2.670055992474675e-5 + 0.0im	-15.584848074486217 - 4.02147851374491e-5im	1.1548865331946583 + 1.902494620410015e-5im	1.154887398586667 + 1.9024959782766043e-5im	7.221792044288756 - 9.497471394582037e-6im
2.696756552399422e-5 + 0.0im	-15.589034416883493 - 4.483056877524654e-5im	1.1554466661348748 + 2.1188456190169544e-5im	1.15544753359625 + 2.1188471216296903e-5im	7.220806868706946 - 1.0578051552883391e-5im
2.723724117923416e-5 + 0.0im	-15.593271394597068 - 4.994500106790378e-5im	1.156018004230981 + 2.3584852766583026e-5im	1.1560188718253621 + 2.3584869436849775e-5im	7.2198098108203315 - 1.1775180746003466e-5im
2.7509613591026503e-5 + 0.0im	-15.597559825695502 - 5.560864422669451e-5im	1.1566008216630104 + 2.623769098582463e-5im	1.1566016893908733 + 2.623770949444247e-5im	7.218800679304282 - 1.3100676524077966e-5im
2.7784709726936767e-5 + 0.0im	-15.601900548495836 - 6.18768260315367e-5im	1.157195405383102 + 2.9172739275813517e-5im	1.15719627324482 + 2.917275981360618e-5im	7.217779278106802 - 1.4567470451712823e-5im
2.8062556824206135e-5 + 0.0im	-15.606294422227116 - 6.881005033817398e-5im	1.1578020417772539 + 3.241816928501586e-5im	1.157802909773257 + 3.241819203837893e-5im	7.216745406293597 - 1.6189704066697312e-5im
2.8343182392448197e-5 + 0.0im	-15.61074232771317 - 7.64744389870693e-5im	1.1584210385732 + 3.6004760156738915e-5im	1.1584219067038048 + 3.6004785306471974e-5im	7.215698857888714 - 1.7982832177763712e-5im
2.862661421637268e-5 + 0.0im	-15.615245168073917 - 8.494220713007984e-5im	1.1590527055672355 + 3.99661181488364e-5im	1.159053573832704 + 3.996614586883555e-5im	7.21463942171085 - 1.996373397247618e-5im
2.8912880358536406e-5 + 0.0im	-15.619803869444107 - 9.429217408431253e-5im	1.159697363679866 + 4.433891255634329e-5im	1.1596982320804434 + 4.4338943012143275e-5im	7.2135668812055505 - 2.2150832428133134e-5im
2.920200916212177e-5 + 0.0im	-15.624419381706085 - 0.00010461031191685868im	1.1603553436286118 + 4.9163128936136036e-5im	1.160356212164326 + 4.916316228328923e-5im	7.212481014274166 - 2.4564222540596696e-5im
2.949402925374299e-5 + 0.0im	-15.629092679226256 - 0.00011599033405898377im	1.1610269870276886 + 5.4482340674384276e-5im	1.161027855698649 + 5.448237705666374e-5im	7.21138159310196 - 2.722580890812501e-5im
2.978896954628042e-5 + 0.0im	-15.633824761550605 - 0.00012853432634342448im	1.1617126488467233 + 6.0343999979137284e-5im	1.1617135176529108 + 6.034403952655088e-5im	7.210268383995793 - 3.0159453229492867e-5im
3.0086859241743223e-5 + 0.0im	-15.6386166537688 - 0.00014235342295323888im	1.1624126819474236 + 6.679974942164259e-5im	1.1624135508887445 + 6.679979224824281e-5im	7.2091411472992615 - 3.339113229782745e-5im
3.0387727834160656e-5 + 0.0im	-15.643469411675442 - 0.000157568529864715im	1.163127470123883 + 7.390575519070201e-5im	1.163128339200155 + 7.390580139217779e-5im	7.207999740034404 - 3.6949107093559174e-5im
3.069160511250226e-5 + 0.0im	-15.648384130054126 - 0.00017431109845958257im	1.1638573949614126 + 8.172306326425241e-5im	1.1638582641723656 + 8.172311291528634e-5im	7.206843696041258 - 4.0864103601546105e-5im
3.0998521163627286e-5 + 0.0im	-15.653361876651335 - 0.0001927239520726379im	1.1646028575666025 + 9.031797974114761e-5im	1.1646037269119118 + 9.031803289252246e-5im	7.205672874269037 - 4.516950599865662e-5im
3.130850637526356e-5 + 0.0im	-15.658403822431191 - 0.00021296216832918606im	1.1653642631547272 + 9.976247661348109e-5im	1.165365132633892 + 9.976253328891872e-5im	7.204486999186018 - 4.990156287871656e-5im
3.162159143901619e-5 + 0.0im	-15.663511129892575 - 0.00023519402021181384im	1.1661420373987763 + 0.00011013462429543166im	1.16614290701123 + 0.00011013468448814638im	7.203285798697324 - 5.5099607201604917e-5im
3.1937807353406354e-5 + 0.0im	-15.668684998504853 - 0.0002596019788770659im	1.166936616022689 + 0.0001215190522581227im	1.166937485767756 + 0.00012151911592707037im	7.202068992436801 - 6.080629067221226e-5im
3.225718542694042e-5 + 0.0im	-15.673926660273015 - 0.0002863837813189086im	1.1677484484695264 + 0.00013400743915103632im	1.167749318346414 + 0.00013400750621683983im	7.2008362924427844 - 6.70678332728018e-5im
3.257975728120982e-5 + 0.0im	-15.679237380311854 - 0.0003157535660464888im	1.1685779981311755 + 0.00014769903381865938im	1.1685788681389742 + 0.00014769910415919055im	7.199587301709894 - 7.393428868879893e-5im
3.290555485402192e-5 + 0.0im	-15.684618457687051 - 0.0003479430800077309im	1.1694257427004915 + 0.0001627012086458421im	1.1694266128381614 + 0.00016270128209144088im	7.198321919250194 - 8.145982638299442e-5im
3.3234610402562135e-5 + 0.0im	-15.69007122785192 - 0.00038320296004681616im	1.170292174545739 + 0.00017913004668637737im	1.1702930448121092 + 0.00017913012301468286im	7.1970397319986 - 8.970303108633364e-5im
3.356695650658776e-5 + 0.0im	-15.695597057377256 - 0.00042180409223144786im	1.1711778010897858 + 0.00019711096404602553im	1.1711786714835473 + 0.0001971110429764023im	7.195740419859024 - 9.872722048464052e-5im
3.3902626071653635e-5 + 0.0im	-15.701197354125057 - 0.00046403905242401497im	1.1720831451885165 + 0.00021677936900316516im	1.1720840157082144 + 0.00021677945019069728im	7.194423654177935 - 0.00010860078188953895im
3.424165233237017e-5 + 0.0im	-15.706873561975604 - 0.0005102236314981146im	1.1730087455053397 + 0.00023828135935685107im	1.173009616149367 + 0.00023828144238588296im	7.19308909753345 - 0.00011939752868821857im
3.458406885569387e-5 + 0.0im	-15.712627163264681 - 0.0005606984486172069im	1.1739551568787137 + 0.00026177445949278436im	1.1739560276453063 + 0.0002617745438699861im	7.191736403527008 - 0.00013119707737025506im
3.492990954425081e-5 + 0.0im	-15.718459679655913 - 0.0006158306559941861im	1.1749229506782057 + 0.0002874283986519419im	1.1749238215654332 + 0.00028742848379887016im	7.19036521657988 - 0.0001440852459301588im
3.527920863969332e-5 + 0.0im	-15.724372672972647 - 0.0006760157385381117im	1.1759127151398723 + 0.0003154259318737883im	1.175913586145633 + 0.0003154260171189222im	7.18897517173915 - 0.00015815447444138042im
3.5632000726090256e-5 + 0.0im	-15.730367745932247 - 0.0007416794117657782im	1.1769250556545436 + 0.00034596370506543797im	1.176925926776559 + 0.00034596378963566384im	7.187565894506516 - 0.00017350426859082276im
3.598832073335116e-5 + 0.0im	-15.736446542549121 - 0.0008132796213099946im	1.177960593839961 + 0.00037925316561927884im	1.1779614650757726 + 0.0003792532486307959im	7.1861370007445196 - 0.00019024166695218522im
3.634820394068467e-5 + 0.0im	-15.742610819229233 - 0.000891308647291782im	1.1790199779963881 + 0.00041552151996364725im	1.1790208493433594 + 0.0004155216004122706im	7.1846880970204365 - 0.00020848173276136195im
3.671168598009152e-5 + 0.0im	-15.748862105451774 - 0.0009762953167388918im	1.1801038587988228 + 0.00045501273938361865im	1.1801047302540708 + 0.0004550128161344533im	7.183218876066785 - 0.00022834807093727186im
3.707880283989243e-5 + 0.0im	-15.755202387445456 - 0.0010688073271264834im	1.1812129125492685 + 0.0004979886153910226im	1.1812137841097035 + 0.0004979886871674818im	7.181728604284673 - 0.00024997337106659614im
3.744959086829136e-5 + 0.0im	-15.761633402861971 - 0.0011694536839859404im	1.182347850781038 + 0.0005447298658538473im	1.1823487224434324 + 0.0005447299312259871im	7.180217203893277 - 0.0002734999770405504im
3.7824086776974274e-5 + 0.0im	-15.768157106121187 - 0.0012788872553733802im	1.1835093724866335 + 0.0005955372930144759im	1.183510244247471 + 0.0005955373503866262im	7.178684105359627 - 0.00029908048399571174im
3.8202327644744016e-5 + 0.0im	-15.774775173064782 - 0.001397807445808461im	1.1846982133219361 + 0.0006507329944330694im	1.184699085177475 + 0.0006507330420307251im	7.177128867137864 - 0.00032687836316863423im
3.8584350921191454e-5 + 0.0im	-15.781489819707351 - 0.0015269629920855298im	1.1859151426736387 + 0.0007106616277861358im	1.1859160146199705 + 0.0007106616636420899im	7.175551032287745 - 0.0003570686152252399im
3.8970194430403365e-5 + 0.0im	-15.788302928657242 - 0.0016671548831211473im	1.187160920262927 + 0.0007756917303302851im	1.187161792295793 + 0.0007756917522699799im	7.1739501323955706 - 0.00038983845257035043im
3.93598963747074e-5 + 0.0im	-15.795216571619214 - 0.0018192394057332192im	1.1884363539369003 + 0.0008462170937066157im	1.1884372260519234 + 0.0008462170993326787im	7.172325687854402 - 0.0004253880110798868im
3.9753495338454475e-5 + 0.0im	-15.802232851504943 - 0.0019841313179459604im	1.1897422087540959 + 0.0009226581946115776im	1.1897430809465679 + 0.000922658181287529im	7.170677207875505 - 0.0004639310916279255im
4.015103029183902e-5 + 0.0im	-15.80935391871059 - 0.0021628071510800453im	1.1910793928847578 + 0.0010054636816947714im	1.191080265149672 + 0.0010054636465278647im	7.169004190466038 - 0.0005056959317025293im
4.055254059475741e-5 + 0.0im	-15.816581970349263 - 0.0023563086415175623im	1.1924486882116794 + 0.0010951119188624399im	1.1924495605438594 + 0.0010951118586856332im	7.167306122410342 - 0.0005509260073178597im
4.0958066000704986e-5 + 0.0im	-15.823919251695237 - 0.002565746292625211im	1.1938510060326168 + 0.0011921125849668804im	1.1938518784265797 + 0.0011921124963199033im	7.1655824792562095 - 0.0005998808653351358im
4.136764666071204e-5 + 0.0im	-15.831368056344193 - 0.0027923030668754703im	1.195287215574525 + 0.0012970083296460393im	1.1952880880245564 + 0.001297008208755534im	7.163832725278072 - 0.0006528369862013054im
4.178132312731916e-5 + 0.0im	-15.838930703371007 - 0.0030372382077232213im	1.1967582305921047 + 0.0014103764848437598im	1.1967591030921216 + 0.0014103763276024873im	7.162056313287306 - 0.0007100886770015747im
4.219913635859235e-5 + 0.0im	-15.8466095095521 - 0.00330189119027326im	1.1982649997682553 + 0.0015328308312891486im	1.198265872311951 + 0.001532830633234241im	7.160252683517747 - 0.0007719489945999267im
4.2621127722178276e-5 + 0.0im	-15.85440714434552 - 0.0035876857992119004im	1.1998084511708451 + 0.001665023418942924im	1.1998093237516 + 0.0016650231752331607im	7.158421302409099 - 0.0008387506985103338im
4.304733899940006e-5 + 0.0im	-15.86232587158659 - 0.0038961343318722383im	1.2013895364047966 + 0.0018076464401291666im	1.201390409015706 + 0.0018076461455212751im	7.156561538715856 - 0.0009108472330002625im
4.347781238939406e-5 + 0.0im	-15.8703684062189 - 0.004228841923657303im	1.2030092773141476 + 0.0019614341537624704im	1.2030101499480788 + 0.001961433802586422im	7.154672818968978 - 0.0009886137377772598im
4.3912590513288e-5 + 0.0im	-15.878536967599919 - 0.004587510992358324im	1.204668634430767 + 0.0021271648587529333im	1.2046695070802174 + 0.002127164444886251im	7.152754551726909 - 0.0010724480864487361im
4.435171641842088e-5 + 0.0im	-15.886834458095953 - 0.004973945797175463im	1.2063686228207775 + 0.0023056629143248355im	1.2063694954779778 + 0.002305662431165881im	7.150806126723496 - 0.0011627719517745218im
4.479523358260509e-5 + 0.0im	-15.895263527883456 - 0.005390057107477001im	1.2081103052761002 + 0.0024978008046191423im	1.2081111779329974 + 0.0024978002450594073im	7.148826926125349 - 0.001260031896551374im
4.5243185918431136e-5 + 0.0im	-15.903826753774673 - 0.005837866975519396im	1.2098946882926933 + 0.0027045012445657663im	1.2098955609409492 + 0.0027045006009611496im	7.146816354989134 - 0.001364700488778443im
4.569561777761545e-5 + 0.0im	-15.912526887172998 - 0.006319513606495874im	1.2117228415848882 + 0.002926739323608595im	1.2117237142158563 + 0.002926738587749675im	7.144773669897931 - 0.001477277439552821im
4.6152573955391604e-5 + 0.0im	-15.921366472478727 - 0.006837256318385902im	1.2135958232404866 + 0.003165544683445679im	1.2135966958452573 + 0.003165543846526995im	7.142698438429524 - 0.001598290761935011im
4.661409969494552e-5 + 0.0im	-15.930348976527142 - 0.007393480583143558im	1.2155147380320968 + 0.003422003725509064im	1.215515610601447 + 0.0034220027780974055im	7.140589632954315 - 0.001728297948805624im
4.708024069189497e-5 + 0.0im	-15.939476310524759 - 0.007990703139790048im	1.2174806578959885 + 0.0036972618434540226im	1.2174815304204905 + 0.0036972607754557655im	7.138446971114636 - 0.0018678871675071342im
4.7551043098813925e-5 + 0.0im	-15.948752362614377 - 0.008631577168967092im	1.2194946649542833 + 0.0039925256754574584im	1.2194955374241605 + 0.003992524476084946im	7.136269647621171 - 0.0020176784688287134im
4.802655352980206e-5 + 0.0im	-15.958179053604994 - 0.009318897517464848im	1.2215579550853748 + 0.004309065370640443im	1.221558827490608 + 0.00430906402837743im	7.134057095055549 - 0.002178325007648169im
4.8506819065100086e-5 + 0.0im	-15.967759405667334 - 0.01005560596016413im	1.2236713956790852 + 0.004648216863431818im	1.2236722680095173 + 0.004648215365998063im	7.131808380824543 - 0.0023505142722937914im
4.899188725575109e-5 + 0.0im	-15.977496796749872 - 0.010844796485728085im	1.2258363361282014 + 0.005011384149179742im	1.2258372083733087 + 0.0050113824834946905im	7.129523046679741 - 0.0025349693194306375im
4.94818061283086e-5 + 0.0im	-15.987393766655863 - 0.01168972059125078im	1.228053769712522 + 0.005400041553798082im	1.2280546418616132 + 0.005400039705943774im	7.1272003846712755 - 0.002732450011011816im
4.997662418959169e-5 + 0.0im	-15.997453131359471 - 0.012593792569917125im	1.2303248416290529 + 0.005815735989705045im	1.2303257136712358 + 0.005815733944888235im	7.1248396598466 - 0.0029437542495656787im
