w	self_d-self_d	selfc_d-self_d	self_d-selfc_d	selfc_d-selfc_d
-0.6243516490105867 + 0.0im	-0.006067409846200591 - 9.781349386276685e-5im	-2.6513218675697886e-8 - 1.8216336470076792e-7im	-2.6468672694829704e-8 - 1.8216053795355883e-7im	-0.04105445687744201 - 0.0016649405540282872im
-0.6181699495154324 + 0.0im	-0.006121347138451523 - 9.968557271058285e-5im	-2.603776366093915e-8 - 1.886588842636687e-7im	-2.5992151196807596e-8 - 1.8865542959313055e-7im	-0.04164505469520101 - 0.0017352711958747943im
-0.6120494549657746 + 0.0im	-0.006175706856577868 - 0.00010158476098750143im	-2.548671349491746e-8 - 1.9538409280690946e-7im	-2.5440020910663185e-8 - 1.9537998162348203e-7im	-0.04224680915708446 - 0.0018092005169392882im
-0.605989559372054 + 0.0im	-0.006230491314095791 - 0.0001035115127306217im	-2.485226977867672e-8 - 2.0234660397634194e-7im	-2.480448344700972e-8 - 2.0234180697941584e-7im	-0.04285994251835544 - 0.0018869334195445338im
-0.599989662744608 + 0.0im	-0.006285702765019542 - 0.00010546628103401913im	-2.4129579680931364e-8 - 2.095542109232174e-7im	-2.408068596268875e-8 - 2.095486980848751e-7im	-0.04348473747729993 - 0.0019686859714983314im
-0.5940491710342654 + 0.0im	-0.006341343559533841 - 0.000107449517454618im	-2.3312126757774707e-8 - 2.170148840671851e-7im	-2.326211210472278e-8 - 2.170086246148842e-7im	-0.04412145558662007 - 0.0020546859165358005im
-0.58816749607353 + 0.0im	-0.006397415991024337 - 0.0001094616714838455im	-2.2392610808522186e-8 - 2.2473676814562758e-7im	-2.2341461800545184e-8 - 2.247297305437958e-7im	-0.04477035836635745 - 0.002145173198874867im
-0.5823440555183466 + 0.0im	-0.006453922334331558 - 0.00011150319009105087im	-2.13635934087501e-8 - 2.3272817848748962e-7im	-2.13112967358987e-8 - 2.3272033041799706e-7im	-0.04543171572476377 - 0.0022404005014253314im
-0.5765782727904422 + 0.0im	-0.006510864892948366 - 0.00011357451734421912im	-2.0217194249749558e-8 - 2.409975964471009e-7im	-2.0163736718613243e-8 - 2.4098890478859216e-7im	-0.046105798662364486 - 0.002340633797099208im
-0.5708695770202398 + 0.0im	-0.006568245942330187 - 0.00011567609411300989im	-1.8945034165471965e-8 - 2.4955366393099515e-7im	-1.8890402707087717e-8 - 2.495440947370569e-7im	-0.04679289024792624 - 0.002446152912571745im
-0.5652174029903364 + 0.0im	-0.006626067754432436 - 0.00011780835785859381im	-1.7538306728200504e-8 - 2.584051769483473e-7im	-1.748248840287299e-8 - 2.5839469542449904e-7im	-0.0474932617969757 - 0.002557252103739029im
-0.559621191079541 + 0.0im	-0.00668433250867738 - 0.0001199717425141399im	-1.5987647173975598e-8 - 2.675610781134603e-7im	-1.593062918252249e-8 - 2.675496485929629e-7im	-0.04820719502068483 - 0.0026742406420094im
-0.5540803872074663 + 0.0im	-0.006743042599360956 - 0.00012216667845916374im	-1.4283270066034306e-8 - 2.770304480267487e-7im	-1.422503966457633e-8 - 2.770180339452231e-7im	-0.048934980635137286 - 0.0027974434104520007im
-0.5485944427796696 + 0.0im	-0.006802200094523454 - 0.00012439359259022538im	-1.241444376188247e-8 - 2.8682249545888536e-7im	-1.2354988648362034e-8 - 2.868090593277567e-7im	-0.049676947696395427 - 0.0029272015087069216im
-0.5431628146333363 + 0.0im	-0.006861807331517086 - 0.00012665290848973854im	-1.0370450852254585e-8 - 2.9694654626130663e-7im	-1.0309758613484617e-8 - 2.969320496400763e-7im	-0.050433245502839175 - 0.003063872865437732im
-0.5377849649835013 + 0.0im	-0.006921866404237258 - 0.00012894504669385936im	-8.139587409190315e-9 - 3.0741203092503026e-7im	-8.077645816623423e-9 - 3.0739643439240505e-7im	-0.05120430188880771 - 0.003207832856978815im
-0.5324603613698032 + 0.0im	-0.006982379781304969 - 0.00013127042505962412im	-5.7094616447475685e-9 - 3.1822847070888777e-7im	-5.646258865418193e-9 - 3.1821173383278747e-7im	-0.05199036023671567 - 0.00335947493069725im
-0.5271884766037656 + 0.0im	-0.007043349636240107 - 0.00013362945923066255im	-3.06711770795987e-9 - 3.294054622576973e-7im	-3.0026421339851958e-9 - 3.293875435641851e-7im	-0.05279170740859168 - 0.0035192112314521955im
-0.5219687887165996 + 0.0im	-0.007104778066069418 - 0.0001360225631999654im	-1.9918899930942798e-10 - 3.40952660630788e-7im	-1.334290492190064e-10 - 3.409335175719638e-7im	-0.05360863394986018 - 0.0036874732293939523im
-0.5168007809075243 + 0.0im	-0.007166667306453013 - 0.00013845014996731388im	2.90871361940363e-9 - 3.5287976066150647e-7im	2.97576927220885e-9 - 3.528593495824236e-7im	-0.05444142694128213 - 0.0038647123472011382im
-0.5116839414925983 + 0.0im	-0.0072290197113081415 - 0.0001409126322881073im	6.271366562030496e-9 - 3.651964765690603e-7im	6.339728705436551e-9 - 3.651747526737254e-7im	-0.05529039355684488 - 0.0040514005847070295im
-0.5066177638540578 + 0.0im	-0.007291837351522687 - 0.00014341042350945815im	9.905890761785139e-9 - 3.779125197451906e-7im	9.97557011219998e-9 - 3.7788943706172713e-7im	-0.05615576389813505 - 0.004248031138716785im
-0.5016017463901562 + 0.0im	-0.007355122530590115 - 0.0001459439384885515im	1.3827820491937299e-8 - 3.9103757463984506e-7im	1.3898827167038423e-8 - 3.910130859849006e-7im	-0.05703784936042107 - 0.004455119015665425im
-0.4966353924655012 + 0.0im	-0.007418877367747147 - 0.00014851359458742332im	1.805311131032365e-8 - 4.045812726721863e-7im	1.8125455669236173e-8 - 4.0455532961468494e-7im	-0.05793694260332414 - 0.004673201634613229im
-0.49171821036188235 + 0.0im	-0.007483104215240073 - 0.00015111981273748383im	2.260438142974063e-8 - 4.1855316409599593e-7im	2.26780724796409e-8 - 4.185257169203344e-7im	-0.05885328793925243 - 0.004902839417921129im
-0.4868497132295865 + 0.0im	-0.007547805351744239 - 0.00015376301856631522im	2.7495387172830055e-8 - 4.329626877518253e-7im	2.757043450805137e-8 - 4.329336854206357e-7im	-0.05978723713515126 - 0.005144616366794106im
-0.48202941903919455 + 0.0im	-0.007612982525043484 - 0.00015644364357851373im	3.275188465694581e-8 - 4.478191386421094e-7im	3.2828296636833155e-8 - 4.4778852875871644e-7im	-0.06073881985149541 - 0.005399140618726649im
-0.47725685053385597 + 0.0im	-0.007678638427132464 - 0.00015916212638163253im	3.8390479225096066e-8 - 4.6313163326995754e-7im	3.846826407723705e-8 - 4.6309936204066195e-7im	-0.06170851495801428 - 0.005667044983731039im
-0.4725315351820356 + 0.0im	-0.007744775001713615 - 0.00016191891394761696im	4.443464288712892e-8 - 4.789090726873958e-7im	4.451380820979458e-8 - 4.788750848837437e-7im	-0.06269648757633461 - 0.005948987456078473im
-0.4678530051307283 + 0.0im	-0.007811394738875325 - 0.00016471446289952237im	5.090730206407797e-8 - 4.951601032046032e-7im	5.098785486064394e-8 - 4.951243421257967e-7im	-0.06370296247216685 - 0.006245651698134269im
-0.46322079715913694 + 0.0im	-0.007878499534533888 - 0.00016754924081276195im	5.7832335455915235e-8 - 5.118930747180229e-7im	5.791428207321005e-8 - 5.118554821536398e-7im	-0.06472816450608712 - 0.0065577474927236475im
-0.45863445263280883 + 0.0im	-0.007946091795907443 - 0.0001704237275196705im	6.523469262920603e-8 - 5.291159966222515e-7im	6.53180387064385e-8 - 5.290765128154628e-7im	-0.06577229659671002 - 0.006886011160324087im
-0.45409351745822657 + 0.0im	-0.008014173365398248 - 0.0001733384164057767im	7.314051137864513e-8 - 5.468364912782639e-7im	7.32252618245586e-8 - 5.46795054889742e-7im	-0.06683555344391989 - 0.007231205937245278im
-0.4495975420378481 + 0.0im	-0.00808274679252497 - 0.00017629381568587488im	8.157680447706482e-8 - 5.650617450188498e-7im	8.166296335783974e-8 - 5.650182930915652e-7im	-0.06791811440623843 - 0.007594122310828914im
-0.4451460812255921 + 0.0im	-0.008151814214665654 - 0.00017929044964776886im	9.057180059214893e-8 - 5.837984566810702e-7im	9.065937110365402e-8 - 5.83752924606191e-7im	-0.06902013566894435 - 0.00797557830757934im
-0.44073869428276446 + 0.0im	-0.008221377510054634 - 0.0001823288598514382im	1.0015465341688487e-7 - 6.030527836651198e-7im	1.0024363779134392e-7 - 6.030051051492413e-7im	-0.07014176229897345 - 0.00837641973002328im
-0.43637494483442024 + 0.0im	-0.008291439159423312 - 0.00018540960627135247im	1.1035591759923546e-7 - 6.22830285529194e-7im	1.1044631706062965e-7 - 6.227803925631249e-7im	-0.07128311354419864 - 0.008797520337993718im
-0.43205440082615865 + 0.0im	-0.008362001166938178 - 0.00018853326836973055im	1.2120704615702894e-7 - 6.43135865140731e-7im	1.212988608207702e-7 - 6.43083687970077e-7im	-0.07244430031217829 - 0.009239781969940054im
-0.4277766344813452 + 0.0im	-0.008433065662497633 - 0.00019170044608872382im	1.327408751199372e-7 - 6.639737074157895e-7im	1.3283410392426995e-7 - 6.639191745135865e-7im	-0.07362539195415922 - 0.009704134599786253im
-0.4235412222587576 + 0.0im	-0.008504634852500567 - 0.00019491176074978088im	1.449910759740532e-7 - 6.853472156902264e-7im	1.4508571664650892e-7 - 6.852902537318712e-7im	-0.0748264357490494 - 0.010191536324790425im
-0.4193477448106511 + 0.0im	-0.008576710688524959 - 0.00019816785584884027im	1.5799263183780194e-7 - 7.072589457787994e-7im	1.5808868069994524e-7 - 7.071994796195525e-7im	-0.07604747867230184 - 0.010702973279805936im
-0.4151957869412387 + 0.0im	-0.008649295318724352 - 0.00020146939773649477im	1.7178110954630374e-7 - 7.297105377912373e-7im	1.7187856172533252e-7 - 7.296484904465507e-7im	-0.07728850926216872 - 0.011239459473305154im
-0.4110849375655829 + 0.0im	-0.008722390911873445 - 0.00020481707617285875im	1.8639603375574136e-7 - 7.527026457876709e-7im	1.864948822176253e-7 - 7.526379384166246e-7im	-0.07854949675946264 - 0.011802036540505318im
-0.40701478966889393 + 0.0im	-0.008795999307870271 - 0.0002082116047475934im	2.0187390819573577e-7 - 7.762348653696171e-7im	2.019741449474587e-7 - 7.761674172617377e-7im	-0.07983038582178698 - 0.012391773408931455im
-0.4029849402662316 + 0.0im	-0.008870122868470677 - 0.00021165372115631827im	2.182547675952052e-7 - 8.003056593167848e-7im	2.1835638264597036e-7 - 8.002353878825298e-7im	-0.0811311949610287 - 0.013009765871765616im
-0.39899499036260555 + 0.0im	-0.008944762987349008 - 0.0002151441873255686im	2.35579484832615e-7 - 8.249122813944179e-7im	2.3568246639719032e-7 - 8.248391021595989e-7im	-0.08245140758413111 - 0.013657136064366217im
-0.39504454491347085 + 0.0im	-0.009019922138517504 - 0.0002186837893794267im	2.538901819740168e-7 - 8.500506984705188e-7im	2.5399451635593837e-7 - 8.499745250749597e-7im	-0.08379123904618746 - 0.014335031839396389im
-0.3911332127856147 + 0.0im	-0.009095601985433 - 0.00022227333744205782im	2.7323041265355546e-7 - 8.757155110971215e-7im	2.733360836683801e-7 - 8.756362552978212e-7im	-0.08515035839788064 - 0.015044626036078527im
-0.3872606067184304 + 0.0im	-0.009171804622968746 - 0.00022591366527151984im	2.9364329359895146e-7 - 9.018998727247301e-7im	2.937502840490564e-7 - 9.018174444038284e-7im	-0.0865285136521308 - 0.015787115639191628im
-0.3834263432855746 + 0.0im	-0.009248531660738479 - 0.0002296056297214863im	3.151749053478496e-7 - 9.28595407734049e-7im	3.152832571565904e-7 - 9.285097149118523e-7im	-0.08792540086397069 - 0.016563720823554957im
-0.3796300428570046 + 0.0im	-0.00932578496779467 - 0.00023335011002879202im	3.3787141494469255e-7 - 9.557921284840097e-7im	3.379809804406595e-7 - 9.55703077337368e-7im	-0.08934068453665928 - 0.017375683879889765im
-0.3758713295613907 + 0.0im	-0.009403566574382287 - 0.00023714800692610356im	3.617800223939404e-7 - 9.834783515900644e-7im	3.6189083905282864e-7 - 9.833858464763689e-7im	-0.09077397184318177 - 0.018224268018128542im
-0.37214983124890166 + 0.0im	-0.009481877978154007 - 0.00024100024158041087im	3.869491889478684e-7 - 1.0116406136612899e-6im	3.8706122884262206e-7 - 1.011544557148343e-6im	-0.09222482428139171 - 0.019110756044443164im
-0.3684651794543581 + 0.0im	-0.00956072077404956 - 0.0002449077543594903im	4.134277800339482e-7 - 1.0402635867393495e-6im	4.1354101308751127e-7 - 1.0401638796413684e-6im	-0.09369274473735065 - 0.020036448908494865im
-0.36481700936075057 + 0.0im	-0.009640096755490622 - 0.0002488715034299771im	4.4126609372841217e-7 - 1.0693299936963838e-6im	4.413804860890497e-7 - 1.0692265351163862e-6im	-0.09517718719124825 - 0.02100266411766685im
-0.3612049597631194 + 0.0im	-0.009720007478141088 - 0.0002528924631921695im	4.705150927524325e-7 - 1.0988205238626154e-6im	4.706301459217037e-7 - 1.0987132112414147e-6im	-0.09667755167629276 - 0.022010734015328586im
-0.3576286730327915 + 0.0im	-0.0098004544004002 - 0.0002569716225581961im	5.012261706126162e-7 - 1.1287137491675612e-6im	5.013427694112161e-7 - 1.1286024783395914e-6im	-0.09819317523294183 - 0.023062003920497134im
-0.3540877950819718 + 0.0im	-0.00988143908359836 - 0.00026110998308166396im	5.334522255238301e-7 - 1.1589860410913988e-6im	5.335698649143091e-7 - 1.1588707063475817e-6im	-0.09972333302266584 - 0.024157830126606366im
-0.35058197532868496 + 0.0im	-0.009962962881645197 - 0.0002653085569483914im	5.672460572396965e-7 - 1.1896114887348472e-6im	5.673646909605939e-7 - 1.1894919828926867e-6im	-0.10126724328333232 - 0.025299577757471825im
-0.3471108666620643 + 0.0im	-0.01004502739691272 - 0.0002695683648392561im	6.02661119749642e-7 - 1.220561818327175e-6im	6.027806980007292e-7 - 1.2204380328082641e-6im	-0.10282405999107229 - 0.026488618478942523im
-0.3436741254079845 + 0.0im	-0.01012763326457932 - 0.00027389043367759985im	6.397516455508875e-7 - 1.2518063145022116e-6im	6.398721148762071e-7 - 1.2516781394172857e-6im	-0.10439286548964 - 0.02772632806516699im
-0.34027141129503413 + 0.0im	-0.010210782393657407 - 0.0002782757942749583im	6.785718065559582e-7 - 1.283311743681674e-6im	6.786931096729371e-7 - 1.2831790679233672e-6im	-0.10597266147109036 - 0.029014083818863324im
-0.33690238742082584 + 0.0im	-0.010294475544892845 - 0.00028272547889016315im	7.191758594304315e-7 - 1.315042279913533e-6im	7.192979352122892e-7 - 1.3149049912569406e-6im	-0.10756242069675613 - 0.030353261845476896im
-0.3335667202186394 + 0.0im	-0.010378714279896182 - 0.00028724051871804044im	7.616200004948245e-7 - 1.3469594335205175e-6im	7.617427835815174e-7 - 1.3468174187316555e-6im	-0.10916100564865523 - 0.03174523418162838im
-0.33026407942439545 + 0.0im	-0.010463499605714285 - 0.00029182194132501874im	8.059586114811345e-7 - 1.3790219829200455e-6im	8.060820325541794e-7 - 1.3788751278722704e-6im	-0.11076722395086236 - 0.03319136577880374im
-0.3269941380439559 + 0.0im	-0.01054883204075082 - 0.0002964707680499474im	8.522458806634886e-7 - 1.411185909981867e-6im	8.523698659851463e-7 - 1.4110340997803141e-6im	-0.11237980412861535 - 0.0346930113438112im
-0.3237565723207484 + 0.0im	-0.010634712874106863 - 0.000301188011389283im	9.005379383932453e-7 - 1.4434043392935058e-6im	9.00662409882684e-7 - 1.4432474584075128e-6im	-0.11399739772566947 - 0.03625151203812933im
-0.3205510617037113 + 0.0im	-0.010721142607194116 - 0.0003059746723865291im	9.508881991608834e-7 - 1.4756274817058528e-6im	9.510130741837507e-7 - 1.4754654141094208e-6im	-0.11561859611313909 - 0.03786819203889356im
-0.3173772888155557 + 0.0im	-0.010808122904538914 - 0.0003108317380464251im	1.0033548040778836e-6 - 1.5078025825323916e-6im	1.0034799956588897e-6 - 1.507635211852583e-6im	-0.11724186549494117 - 0.039544354964913195im
-0.3142349394213423 + 0.0im	-0.010895653340227391 - 0.00031576017879480145im	1.0579808374349261e-6 - 1.5398738747750188e-6im	1.058106252824216e-6 - 1.5397010844482335e-6im	-0.11886566309457203 - 0.04128128017177562im
-0.3111237023973686 + 0.0im	-0.010983735494708713 - 0.00032076094600531733im	1.1148289037507973e-6 - 1.5717825377475117e-6im	1.1149544449518432e-6 - 1.5716042111835506e-6im	-0.12048831738665326 - 0.043080218920779276im
-0.30804326970036494 + 0.0im	-0.011072369678067531 - 0.00032583496961442477im	1.1739568540961201e-6 - 1.603466661464209e-6im	1.17408243893875e-6 - 1.6032826822179617e-6im	-0.12210809019262168 - 0.04494239042713476im
-0.304993336336995 + 0.0im	-0.011161556505975683 - 0.00033098315584583745im	1.2354002166299096e-6 - 1.6348612171564858e-6im	1.2355235970440205e-6 - 1.6346714691071073e-6im	-0.12372316532353593 - 0.046868977793589436im
-0.3019736003336584 + 0.0im	-0.011251296784413962 - 0.0003362063850655758im	1.2992107028262184e-6 - 1.6658980342729556e-6im	1.2993360002675855e-6 - 1.6657024018102606e-6im	-0.12533164072939043 - 0.04886112383635255im
-0.29898376270659244 + 0.0im	-0.01134159022709303 - 0.0003415055097882517im	1.3654501045746896e-6 - 1.6965057843110906e-6im	1.3655750891199876e-6 - 1.69630415252901e-6im	-0.12693154880018648 - 0.05091992681093318im
-0.29602352743226973 + 0.0im	-0.011432437391739173 - 0.0003468813528546673im	1.4341586182561711e-6 - 1.7266099718180976e-6im	1.434283170052147e-6 - 1.7264022267148667e-6im	-0.12852080942834487 - 0.05304643604624062im
-0.29309260141808885 + 0.0im	-0.011523839192358831 - 0.0003523347058000508im	1.5053825593476545e-6 - 1.7561329328874682e-6im	1.5055065509725917e-6 - 1.7559189615722515e-6im	-0.13009730169504585 - 0.055241647496037403im
-0.29019069447335527 + 0.0im	-0.011615795739770335 - 0.00035786632743129093im	1.5791659269359165e-6 - 1.784993841464381e-6im	1.5792892254555903e-6 - 1.784773532369994e-6im	-0.13165880250644668 - 0.05750649921757475im
-0.28731751928054977 + 0.0im	-0.011708306912866569 - 0.0003634769426304248im	1.6555521159709722e-6 - 1.8131087237584753e-6im	1.6556745830727535e-6 - 1.8128819668598317e-6im	-0.13320302014593483 - 0.05984186678797404im
-0.284472791366881 + 0.0im	-0.011801373378493414 - 0.00036916724140031163im	1.7345799784506851e-6 - 1.8403904810461558e-6im	1.7347014703335183e-6 - 1.8401571680840253e-6im	-0.13472757200503108 - 0.062248558669647305im
-0.28165622907611976 + 0.0im	-0.011894994950395624 - 0.0003749378781669855im	1.8162889597644203e-6 - 1.866748921126639e-6im	1.81640932724313e-6 - 1.8665089458362667e-6im	-0.1362300187836008 - 0.0647273115367588im
-0.27886755354071263 + 0.0im	-0.01198917210876415 - 0.0003807894713515146im	1.9007137025019922e-6 - 1.8920907986764315e-6im	1.9008327908954754e-6 - 1.8918440570205358e-6im	-0.13770781910438062 - 0.06727878557543346im
-0.2761064886541709 + 0.0im	-0.0120839043896328 - 0.00038672260322243824im	1.987887695787605e-6 - 1.916319864725984e-6im	1.98800534497479e-6 - 1.916066255131644e-6im	-0.13915840143341854 - 0.06990355977109318im
-0.2733727610437336 + 0.0im	-0.012179192695074243 - 0.0003927378200379043im	2.0778412306451783e-6 - 1.939336925459726e-6im	2.077957275067922e-6 - 1.939076349058583e-6im	-0.1405791023545208 - 0.07260212719695548im
-0.2706661000433006 + 0.0im	-0.01227503617254028 - 0.0003988356324845649im	2.170601635687261e-6 - 1.9610399105167978e-6im	2.1707159043656988e-6 - 1.9607722713880417e-6im	-0.1419671531358644 - 0.07537489031835634im
-0.26798623766663426 + 0.0im	-0.012371434951639195 - 0.00040501651641812323im	2.266193426905703e-6 - 1.9813239509445496e-6im	2.2663057435025772e-6 - 1.9810491563600417e-6im	-0.14331979097270608 - 0.07822215632815084im
-0.265332908580826 + 0.0im	-0.012468389673037912 - 0.0004112809139081055im	2.3646374592361213e-6 - 2.000081466930239e-6im	2.364747642059813e-6 - 1.9997994276011753e-6im	-0.14463414426615634 - 0.08114413252900086im
-0.2627058500800257 + 0.0im	-0.012565899632293846 - 0.0004176292345870749im	2.465951213640851e-6 - 2.017202265408642e-6im	2.466059075738861e-6 - 2.016912895733088e-6im	-0.1459072943151935 - 0.08414092177887392im
-0.26010480205943143 + 0.0im	-0.012663965244390672 - 0.00042406185730204087im	2.5701492180701968e-6 - 2.0325736476142633e-6im	2.5702545673019637e-6 - 2.0322768659248882e-6im	-0.14713626238064037 - 0.08721251801654596im
-0.2575295069895361 + 0.0im	-0.012762585735401058 - 0.0004305791320633063im	2.6772405881375647e-6 - 2.046080526616834e-6im	2.6773432271895253e-6 - 2.045776255428134e-6im	-0.14831803617792036 - 0.09035880188432023im
