w	A_d-self_d	Ac_d-self_d	A_d-selfc_d	Ac_d-selfc_d
-1.0010759330062162e-6 + 0.0im	-0.9869401590007754 + 2.4407259803702386e-10im	0.15145497316739517 + 8.530159128635342e-11im	-0.07292270929520547 - 4.0611852875544046e-11im	-0.9885056162676342 - 1.3331685191322834e-11im
1.0010759330062162e-6 + 0.0im	-0.9878383029983785 - 8.890553515945565e-11im	0.15130826055302382 + 3.7568209757929045e-11im	-0.07285206993934448 - 1.9352013074383223e-11im	-0.9866740658748905 + 2.5495083878809715e-11im
1.0110866923362784e-6 + 0.0im	-0.9878427891024906 - 7.961397686009908e-11im	0.15130759332853258 + 3.465599273715705e-11im	-0.0728517486833488 - 1.796569694481663e-11im	-0.9866649186429144 + 2.613510016587597e-11im
1.0211975592596412e-6 + 0.0im	-0.9878473200269783 - 7.00932716358771e-11im	0.1513069201001927 + 3.168117837361612e-11im	-0.07285142453661293 - 1.6549053907927324e-11im	-0.986655680033355 + 2.6819625213000618e-11im
1.0314095348522376e-6 + 0.0im	-0.9878518962193163 - 6.035020069073887e-11im	0.15130624082137833 + 2.8646771560646847e-11im	-0.07285109747668754 - 1.5103515386133853e-11im	-0.9866463491341645 + 2.755088340947926e-11im
1.04172363020076e-6 + 0.0im	-0.9878565181314419 - 5.0391946908836314e-11im	0.15130555544526642 + 2.5555913343435606e-11im	-0.07285076748102806 - 1.3630578158292004e-11im	-0.9866369250242062 + 2.833110174179481e-11im
1.0521408665027677e-6 + 0.0im	-0.9878611862197971 - 4.022608716162241e-11im	0.15130486392483952 + 2.2411875723143137e-11im	-0.07285043452699656 - 1.2131801852326808e-11im	-0.9866274067731633 + 2.9162501834741704e-11im
1.0626622751677954e-6 + 0.0im	-0.9878659009453776 - 2.986058381100772e-11im	0.1513041662128897 + 1.92180560220037e-11im	-0.07285009859186331 - 1.0608806224493306e-11im	-0.9866177934414441 + 3.0047291474742543e-11im
1.0732888979194733e-6 + 0.0im	-0.9878706627737747 - 1.9303775431413966e-11im	0.1513034622620225 + 1.5977970817110406e-11im	-0.07284975965280875 - 9.063268228916687e-12im	-0.9866080840800927 + 3.0987655614921063e-11im
1.084021786898668e-6 + 0.0im	-0.9878754721752235 - 8.564366775489863e-12im	0.15130275202465995 + 1.2695249451997318e-11im	-0.07284941768692504 - 7.49691888174797e-12im	-0.9865982777306951 + 3.19857468637935e-11im
1.0948620047676546e-6 + 0.0im	-0.9878803296246469 + 2.3485819899580944e-12im	0.15130203545304552 + 9.373627136534075e-12im	-0.07284907267121829 - 5.911539924959057e-12im	-0.9865883734252848 + 3.3043675461902086e-11im
1.1058106248153311e-6 + 0.0im	-0.9878852356017047 + 1.3425666749667478e-11im	0.1513013124992477 + 6.016937647043506e-12im	-0.07284872458261032 - 4.3089602954869454e-12im	-0.9865783701862473 + 3.416349875333924e-11im
1.1168687310634845e-6 + 0.0im	-0.9878901905908379 + 2.4657151577626738e-11im	0.15130058311516437 + 2.6291056399554745e-12im	-0.072848373397941 - 2.691052406126315e-12im	-0.9865682670262256 + 3.534721016190355e-11im
1.1280374183741195e-6 + 0.0im	-0.9878951950813185 + 3.6032981515891706e-11im	0.1512998472525275 - 7.858614063048628e-13im	-0.07284801909397003 - 1.059728245251205e-12im	-0.9865580629480221 + 3.659672768457351e-11im
1.1393177925578608e-6 + 0.0im	-0.9879002495672983 + 4.7542795962472395e-11im	0.15129910486290757 - 4.223881605100708e-12im	-0.07284766164737967 + 5.830646968651532e-13im	-0.9865477569444991 + 3.791388191809782e-11im
1.1507109704834394e-6 + 0.0im	-0.9879053545478543 + 5.917594263531547e-11im	0.15129835589771864 - 7.680807413573878e-12im	-0.07284730103477662 + 2.235347666687408e-12im	-0.9865373479984842 + 3.9300403637756836e-11im
1.1622180801882738e-6 + 0.0im	-0.9879105105270424 + 7.092149207859214e-11im	0.15129760030822306 - 1.115243470399573e-11im	-0.0728469372326946 + 3.895115041886084e-12im	-0.9865268350826655 + 4.0757910950761337e-11im
1.1738402609901566e-6 + 0.0im	-0.9879157180139418 + 8.276825267688425e-11im	0.15129683804553687 - 1.4634512134277255e-11im	-0.07284657021759695 + 5.560338871838919e-12im	-0.9865162171594943 + 4.228789605029823e-11im
1.1855786636000582e-6 + 0.0im	-0.9879209775227085 + 9.470478614237553e-11im	0.1512960690606351 - 1.8122750796079942e-11im	-0.07284619996587913 + 7.228973553699456e-12im	-0.9865054931810824 + 4.38917115999143e-11im
1.1974344502360588e-6 + 0.0im	-0.9879262895726251 + 1.0671942343983047e-10im	0.15129529330435731 - 2.1612834117631514e-11im	-0.07284582645387123 + 8.89896063290327e-12im	-0.9864946620890966 + 4.557055678172661e-11im
1.2094087947384193e-6 + 0.0im	-0.9879316546881521 + 1.1880028111395408e-10im	0.1512945107274134 - 2.510042799702228e-11im	-0.07284544965784105 + 1.0568233716326015e-11im	-0.9864837228146573 + 4.732546304585648e-11im
1.2215028826858036e-6 + 0.0im	-0.9879370733989788 + 1.3093527798368698e-10im	0.15129372128038954 - 2.8581191140448268e-11im	-0.07284506955399678 + 1.223472348565794e-11im	-0.9864726742782347 + 4.9157279602489085e-11im
1.2337179115126616e-6 + 0.0im	-0.987942546240076 + 1.431121521680527e-10im	0.15129292491375448 - 3.205078557857078e-11im	-0.07284468611848997 + 1.389636279791811e-11im	-0.9864615153895391 + 5.1066658702043994e-11im
1.2460550906277882e-6 + 0.0im	-0.9879480737517488 + 1.553184784083878e-10im	0.15129212157786548 - 3.5504887332889846e-11im	-0.07284429932741868 + 1.555109185940079e-11im	-0.9864502450474162 + 5.305404075309256e-11im
1.2585156415340661e-6 + 0.0im	-0.9879536564796881 + 1.6754168565206488e-10im	0.15129131122297543 - 3.893919720277331e-11im	-0.07284390915683057 + 1.7196863458724435e-11im	-0.9864388621397386 + 5.511963933185055e-11im
1.2711007979494069e-6 + 0.0im	-0.9879592949750275 + 1.7976907486323657e-10im	0.15129049379923926 - 4.234945164255503e-11im	-0.0728435155827263 + 1.883164824404463e-11im	-0.9864273655432971 + 5.726342614129598e-11im
1.2838118059289008e-6 + 0.0im	-0.9879649897943935 + 1.91987837026596e-10im	0.15128966925672144 - 4.573143369691772e-11im	-0.07284311858106265 + 2.045344002889947e-11im	-0.9864157541236876 + 5.948511598218586e-11im
1.2966499239881899e-6 + 0.0im	-0.9879707414999648 + 2.0418507131070982e-10im	0.1512888375454026 - 4.908098396160077e-11im	-0.07284271812775642 + 2.2060261110572937e-11im	-0.9864040267352036 + 6.178415180244967e-11im
1.3096164232280718e-6 + 0.0im	-0.9879765506595235 + 2.1634780335809606e-10im	0.15128799861518757 - 5.239401153534696e-11im	-0.07284231419868763 + 2.365016758430405e-11im	-0.986392182220721 + 6.415968989559739e-11im
1.3227125874603525e-6 + 0.0im	-0.987982417846513 + 2.284630036698784e-10im	0.15128715241591312 - 5.566650492790006e-11im	-0.07284190676970367 + 2.5221254636124475e-11im	-0.986380219411584 + 6.661058532286866e-11im
1.3359397133349562e-6 + 0.0im	-0.9879883436400951 + 2.4051760605356216e-10im	0.15128629889735531 - 5.889454288782658e-11im	-0.07284149581662275 + 2.677166179659248e-11im	-0.9863681371274932 + 6.913537763783885e-11im
1.3492991104683058e-6 + 0.0im	-0.9879943286252051 + 2.5249852610319626e-10im	0.15128543800923872 - 6.20743051129299e-11im	-0.07284108131523806 + 2.8299578137194235e-11im	-0.9863559341763868 + 7.173227699605742e-11im
1.362792101572989e-6 + 0.0im	-0.98800037339261 + 2.643926796819309e-10im	0.15128456970124415 - 6.520208280509009e-11im	-0.072840663241322 + 2.9803247390721706e-11im	-0.9863436093543241 + 7.439915073599469e-11im
1.3764200225887189e-6 + 0.0im	-0.9880064785389697 + 2.7618700137773727e-10im	0.15128369392301783 - 6.827428903048667e-11im	-0.07284024157063008 + 3.128097297650357e-11im	-0.9863311614453684 + 7.713351052108215e-11im
1.3901842228146062e-6 + 0.0im	-0.9880126446668899 + 2.8786846290379415e-10im	0.1512828106241802 - 7.128746884535852e-11im	-0.07283981627890555 + 3.273112291096809e-11im	-0.9863185892214653 + 7.99325001359105e-11im
1.4040860650427523e-6 + 0.0im	-0.9880188723849866 + 2.994240914157644e-10im	0.15128191975433553 - 7.423830914673205e-11im	-0.07283938734188385 + 3.415213458366277e-11im	-0.9863058914423255 + 8.279288403267371e-11im
1.4181269256931798e-6 + 0.0im	-0.9880251623079421 + 3.108409877189232e-10im	0.15128102126308124 - 7.712364820691238e-11im	-0.0728389547352971 + 3.55425193785407e-11im	-0.9862930668552968 + 8.571103672667808e-11im
1.4323081949501115e-6 + 0.0im	-0.9880315150565704 + 3.221063443387297e-10im	0.15128011510001813 - 7.994048484999843e-11im	-0.07283851843487896 + 3.6900867120060994e-11im	-0.9862801141952501 + 8.868293314212224e-11im
1.4466312768996125e-6 + 0.0im	-0.9880379312578739 + 3.3320746342912033e-10im	0.1512792012147602 - 8.268598722824835e-11im	-0.07283807841636965 + 3.822585032343959e-11im	-0.9862670321844452 + 9.170414001139783e-11im
1.4610975896686088e-6 + 0.0im	-0.9880444115451051 + 3.4413177449336436e-10im	0.1512782795569455 - 8.535750115581096e-11im	-0.07283763465552076 + 3.951622822823362e-11im	-0.986253819532412 + 9.476980843277179e-11im
1.475708565565295e-6 + 0.0im	-0.9880509565578345 + 3.5486685189290074e-10im	0.1512773500762468 - 8.795255795715475e-11im	-0.07283718712810074 + 4.077085059435336e-11im	-0.9862404749358206 + 9.787466769251021e-11im
1.4904656512209479e-6 + 0.0im	-0.9880575669420055 + 3.6540043212006076e-10im	0.1512764127223827 - 9.046888178747597e-11im	-0.07283673580990006 + 4.198866123957592e-11im	-0.9862269970783545 + 1.0101302045820716e-10im
1.5053703077331574e-6 + 0.0im	-0.9880642433500059 + 3.757204308110503e-10im	0.15127546744512915 - 9.290439638246893e-11im	-0.07283628067673682 + 4.3168701297684296e-11im	-0.9862133846305797 + 1.0417873945028788e-10im
1.520424010810489e-6 + 0.0im	-0.9880709864407252 + 3.858149594759576e-10im	0.1512745141943314 - 9.525723119510887e-11im	-0.07283582170446241 + 4.431011217649059e-11im	-0.9861996362498157 + 1.0736526569830284e-10im
1.5356282509185938e-6 + 0.0im	-0.988077796879624 + 3.9567234192291805e-10im	0.15127355291991615 - 9.752572687752416e-11im	-0.07283535886896754 + 4.5412138195216345e-11im	-0.9861857505799994 + 1.1056560848771551e-10im
1.5509845334277798e-6 + 0.0im	-0.9880846753387731 + 4.052811303538656e-10im	0.15127258357191065 - 9.970844006665858e-11im	-0.07283489214619142 + 4.6474128881011123e-11im	-0.9861717262515106 + 1.1377234710133765e-10im
1.5664943787620576e-6 + 0.0im	-0.9880916224970689 + 4.146301211095728e-10im	0.15127160610041648 - 1.0180414743322567e-10im	-0.07283442151210849 + 4.7495540904789536e-11im	-0.9861575618813063 + 1.1697763445739959e-10im
1.5821593225496783e-6 + 0.0im	-0.9880986390399658 + 4.2370837004190363e-10im	0.15127062045570958 - 1.0381184895448478e-10im	-0.07283394694277812 + 4.847593963707132e-11im	-0.9861432560721776 + 1.201732027433893e-10im
1.5979809157751752e-6 + 0.0im	-0.9881057256599124 + 4.3250520749139116e-10im	0.1512696265881589 - 1.0573077037258051e-10im	-0.07283346841430366 + 4.9415000305116566e-11im	-0.9861288074132809 + 1.233503711412513e-10im
1.613960724932927e-6 + 0.0im	-0.9881128830562157 + 4.4101025284842465e-10im	0.15126862444829267 - 1.0756036480165623e-10im	-0.07283298590286537 + 5.031250873336299e-11im	-0.9861142144796289 + 1.265000557352775e-10im
1.6301003321822563e-6 + 0.0im	-0.9881201119351575 + 4.492134286764757e-10im	0.15126761398680078 - 1.0930031344863237e-10im	-0.07283249938472151 + 5.1168361650009634e-11im	-0.9860994758320353 + 1.2961278168901286e-10im
1.646401335504079e-6 + 0.0im	-0.9881274130100627 + 4.571049743759242e-10im	0.15126659515454965 - 1.1095052541446638e-10im	-0.07283200883621521 + 5.1982566543535145e-11im	-0.986084590016974 + 1.326786977717533e-10im
1.6628653488591198e-6 + 0.0im	-0.9881347870013705 + 4.646754593671897e-10im	0.15126556790259776 - 1.1251113654490033e-10im	-0.07283151423378204 + 5.275524105402067e-11im	-0.9860695555664335 + 1.3568759330867382e-10im
1.679494002347711e-6 + 0.0im	-0.9881422346367048 + 4.719157957720094e-10im	0.15126453218221098 - 1.1398250730212407e-10im	-0.07283101555395743 + 5.3486611885335063e-11im	-0.9860543709977719 + 1.3862891762132545e-10im
1.6962889423711881e-6 + 0.0im	-0.9881497566509454 + 4.788172505718927e-10im	0.15126348794487862 - 1.153652196314851e-10im	-0.07283051277338455 + 5.4177013225574985e-11im	-0.9860390348135737 + 1.4149180201715724e-10im
1.7132518317949e-6 + 0.0im	-0.9881573537863021 + 4.853714572229343e-10im	0.15126243514233018 - 1.1666007280033413e-10im	-0.07283000586882203 + 5.482688466460134e-11im	-0.9860235455015022 + 1.4426508437783854e-10im
1.730384350112849e-6 + 0.0im	-0.9881650267923854 + 4.915704267064503e-10im	0.151261373726552 - 1.1786807818931558e-10im	-0.07282949481715227 + 5.5436768599097294e-11im	-0.9860079015341441 + 1.4693733638651746e-10im
1.7476881936139776e-6 + 0.0im	-0.988172776426285 + 4.974065579951834e-10im	0.15126030364980494 - 1.1899045301991617e-10im	-0.07282897959538982 + 5.600730711729567e-11im	-0.985992101368869 + 1.4949689342372442e-10im
1.7651650755501175e-6 + 0.0im	-0.9881806034526387 + 5.028726479151486e-10im	0.15125922486464202 - 1.200286130058301e-10im	-0.07282846018068985 + 5.653923835735758e-11im	-0.9859761434476708 + 1.5193188715047206e-10im
1.7828167263056186e-6 + 0.0im	-0.9881885086437122 + 5.079619003836641e-10im	0.1512581373239267 - 1.2098416391973306e-10im	-0.0728279365503572 + 5.7033392335365525e-11im	-0.9859600261970155 + 1.5423028078518925e-10im
1.8006448935686747e-6 + 0.0im	-0.9881964927794753 + 5.126679350045966e-10im	0.15125704098085227 - 1.218588920713249e-10im	-0.07282740868185524 + 5.7490686240984966e-11im	-0.9859437480276873 + 1.5637990706852766e-10im
1.8186513425043615e-6 + 0.0im	-0.988204556647675 + 5.169847950024822e-10im	0.15125593578896046 - 1.2265475369704192e-10im	-0.07282687655281532 + 5.79121192010754e-11im	-0.9859273073346301 + 1.5836850889679542e-10im
1.8368378559294051e-6 + 0.0im	-0.9882127010439186 + 5.209069544778876e-10im	0.1512548217021617 - 1.233738632665969e-10im	-0.07282634014104622 + 5.829876651386066e-11im	-0.9859107024967928 + 1.601837825908558e-10im
1.8552062344886993e-6 + 0.0im	-0.988220926771749 + 5.244293249672073e-10im	0.1512536986747557 - 1.2401848071651023e-10im	-0.07282579942454416 + 5.865177335872142e-11im	-0.9858939318769654 + 1.618134237528456e-10im
1.8737582968335862e-6 + 0.0im	-0.9882292346427244 + 5.275472612910615e-10im	0.15125256666145176 - 1.2459099762601368e-10im	-0.07282525438150271 + 5.89723479892216e-11im	-0.9858769938216201 + 1.6324517564799558e-10im
1.892495879801922e-6 + 0.0im	-0.9882376254764991 + 5.302565666765036e-10im	0.15125142561739086 - 1.2509392235610338e-10im	-0.07282470499032304 + 5.926175441963051e-11im	-0.9858598866607486 + 1.6446688003335276e-10im
1.911420838599941e-6 + 0.0im	-0.9882461001009069 + 5.325534971394886e-10im	0.1512502754981675 - 1.2552986417813268e-10im	-0.07282415122962486 + 5.952130461793563e-11im	-0.9858426087076948 + 1.65466530339232e-10im
1.9305350469859407e-6 + 0.0im	-0.9882546593520369 + 5.34434765115384e-10im	0.15124911625985193 - 1.2590151642405863e-10im	-0.07282359307825696 + 5.975235022115037e-11im	-0.9858251582589909 + 1.6623232709297847e-10im
1.9498403974558e-6 + 0.0im	-0.9882633040743225 + 5.358975423267864e-10im	0.15124794785901421 - 1.262116386963624e-10im	-0.07282303051530861 + 5.995627379160345e-11im	-0.9858075335941886 + 1.667527354580296e-10im
1.9693388014303584e-6 + 0.0im	-0.9882720351206224 + 5.369394618795469e-10im	0.15124677025274696 - 1.264630381816387e-10im	-0.07282246352012098 + 6.013447963581349e-11im	-0.9857897329756891 + 1.670165447445556e-10im
1.989032189444662e-6 + 0.0im	-0.9882808533523036 + 5.375586195796596e-10im	0.1512455833986907 - 1.266585501179295e-10im	-0.07282189207229871 + 6.028838421052827e-11im	-0.985771754648573 + 1.6701292973107673e-10im
2.0089225113391088e-6 + 0.0im	-0.9882897596393297 + 5.377535744655542e-10im	0.15124438725505826 - 1.2680101747198947e-10im	-0.07282131615172223 + 6.041940614349036e-11im	-0.9857535968404237 + 1.6673151361963137e-10im
2.0290117364525e-6 + 0.0im	-0.9882987548603445 + 5.375233485524143e-10im	0.15124318178066076 - 1.2689326988881465e-10im	-0.07282073573855996 + 6.052895589948739e-11im	-0.9857352577611568 + 1.6616243243025966e-10im
2.049301853817025e-6 + 0.0im	-0.9883078399027612 + 5.36867425787234e-10im	0.15124196693493397 - 1.26938101981877e-10im	-0.07282015081328111 + 6.061842512523183e-11im	-0.9857167356028402 + 1.6529640062400906e-10im
2.0697948723551953e-6 + 0.0im	-0.9883170156628477 + 5.357857502156727e-10im	0.15124074267796506 - 1.2693825103857423e-10im	-0.07281956135666856 + 6.06891757095742e-11im	-0.9856980285395167 + 1.6412477772735099e-10im
2.0904928210787472e-6 + 0.0im	-0.988326283045817 + 5.342787233641052e-10im	0.15123950897052066 - 1.2689637422136523e-10im	-0.0728189673498322 + 6.07425285984572e-11im	-0.9856791347270231 + 1.6263963571503487e-10im
2.1113977492895345e-6 + 0.0im	-0.9883356429659191 + 5.323472008427924e-10im	0.15123826577407504 - 1.2681502535090462e-10im	-0.07281836877422283 + 6.077975240687335e-11im	-0.9856600523028087 + 1.6083382689298756e-10im
2.13251172678243e-6 + 0.0im	-0.9883450963465266 + 5.299924881786503e-10im	0.15123701305083917 - 1.2669663136314486e-10im	-0.07281776561164582 + 6.08020518728382e-11im	-0.9856407793857509 + 1.587010520081496e-10im
2.1538368440502543e-6 + 0.0im	-0.9883546441202304 + 5.272163358887843e-10im	0.1512357507637907 - 1.2654346853781564e-10im	-0.07281715784427574 + 6.081055620104742e-11im	-0.9856213140759689 + 1.5623592829811018e-10im
2.1753752124907567e-6 + 0.0im	-0.9883642872289314 + 5.240209338086181e-10im	0.15123447887670474 - 1.2635763860087308e-10im	-0.07281654545467103 + 6.080630734640873e-11im	-0.9856016544546367 + 1.534340571802679e-10im
2.1971289646156643e-6 + 0.0im	-0.9883740266239323 + 5.204089046912615e-10im	0.15123319735418456 - 1.261410448083902e-10im	-0.07281592842578909 + 6.079024829001237e-11im	-0.9855817985837911 + 1.5029209126806567e-10im
2.219100254261821e-6 + 0.0im	-0.9883838632660356 + 5.163832970975061e-10im	0.15123190616169438 - 1.2589536812389089e-10im	-0.0728153067410017 + 6.076321136231257e-11im	-0.9855617445061433 + 1.468078003907834e-10im
2.2412912568044396e-6 + 0.0im	-0.9883937981256333 + 5.119475775986523e-10im	0.15123060526559226 - 1.2562204360526067e-10im	-0.072814680384111 + 6.072590667029873e-11im	-0.9855414902448831 + 1.4298013628350145e-10im
2.263704169372484e-6 + 0.0im	-0.988403832182809 + 5.071056223171242e-10im	0.15122929463316354 - 1.2532223712107952e-10im	-0.07281404933936565 + 6.067891068723791e-11im	-0.9855210338034832 + 1.388092956053251e-10im
2.2863412110662085e-6 + 0.0im	-0.9884139664274333 + 5.018617078326234e-10im	0.1512279742326555 - 1.2499682251944243e-10im	-0.07281341359147753 + 6.06226550651373e-11im	-0.9855003731655011 + 1.342967809368291e-10im
2.3092046231768704e-6 + 0.0im	-0.9884242018592616 + 4.96220501484214e-10im	0.1512266440333131 - 1.2464635937503242e-10im	-0.0728127731256387 + 6.055741573138167e-11im	-0.985479506294382 + 1.2944545940215487e-10im
2.332296669408639e-6 + 0.0im	-0.988434539488033 + 4.901870511013903e-10im	0.151225304005415 - 1.2427107144236557e-10im	-0.07281212792753915 + 6.048330233204395e-11im	-0.9854584311332537 + 1.2425961855725725e-10im
2.3556196361027252e-6 + 0.0im	-0.9884449803335725 + 4.837667741996956e-10im	0.15122395412031087 - 1.2387082594466604e-10im	-0.07281147798338437 + 6.040024808510804e-11im	-0.9854371456047245 + 1.187450191836157e-10im
2.3791758324637527e-6 + 0.0im	-0.9884555254258917 + 4.769654466788606e-10im	0.15122259435045957 - 1.2344511382873792e-10im	-0.07281082327991402 + 6.030800010728144e-11im	-0.9854156476106761 + 1.129089446264109e-10im
