w	A_d-self_d	Ac_d-self_d	A_d-selfc_d	Ac_d-selfc_d
2.7784709726936767e-5 + 0.0im	-1.0141235356520077 - 4.0219936913053756e-6im	0.07521770134903069 + 1.8962280532534881e-6im	-0.15622149688721695 - 3.938322573288537e-6im	-0.974400202544129 + 1.96660851095395e-6im
2.8062556824206135e-5 + 0.0im	-1.0144091374445408 - 4.4726532712301464e-6im	0.0752571327146504 + 2.1071810038449418e-6im	-0.15630339281855576 - 4.376455923587659e-6im	-0.9742606298493465 + 2.1856100489445357e-6im
2.8343182392448197e-5 + 0.0im	-1.0146982513011338 - 4.970838533400251e-6im	0.0752973675063868 + 2.3403094104993144e-6im	-0.1563869574041797 - 4.860646014733347e-6im	-0.9741193458146881 + 2.4276823439053906e-6im
2.862661421637268e-5 + 0.0im	-1.0149909359245823 - 5.5212434626863585e-6im	0.07533842586099912 + 2.5977976799770513e-6im	-0.15647223246658098 - 5.395429690603864e-6im	-0.9739763219306768 + 2.695104086157677e-6im
2.8912880358536406e-5 + 0.0im	-1.0152872515136435 - 6.128991314700374e-6im	0.07538032863832002 + 2.882029316455379e-6im	-0.15655926133002565 - 5.985757304900115e-6im	-0.9738315289624615 + 2.9903623776366994e-6im
2.920200916212177e-5 + 0.0im	-1.0155872598106714 - 6.79967027380319e-6im	0.07542309733498835 + 3.1956033811312116e-6im	-0.1566480886413498 - 6.6370269064527655e-6im	-0.9736849369267246 + 3.316170042783856e-6im
2.949402925374299e-5 + 0.0im	-1.015891024149483 - 7.539371713027006e-6im	0.0754667541559283 + 3.5413521441055294e-6im	-0.15673876051848326 - 7.3551209008044984e-6im	-0.9735365150684772 + 3.675484202364019e-6im
2.978896954628042e-5 + 0.0im	-1.016198609500565 - 8.354731211499685e-6im	0.07551132217416538 + 3.922359998901482e-6im	-0.15683132488230844 - 8.146445334183644e-6im	-0.9733862318391449 + 4.071526185711791e-6im
3.0086859241743223e-5 + 0.0im	-1.016510082494748 - 9.252972491119914e-6im	0.07555682432571086 + 4.3419837126501125e-6im	-0.15692582936914592 - 9.017971951554614e-6im	-0.9732340548851133 + 4.507802859899372e-6im
3.0387727834160656e-5 + 0.0im	-1.0168255117586789 - 1.0241954440346395e-5im	0.07560328555718059 + 4.803874087623482e-6im	-0.15702232579118633 - 9.977283185926555e-6im	-0.9730799649043579 + 4.988129457284876e-6im
3.069160511250226e-5 + 0.0im	-1.0171449684532936 - 1.1330221398991522e-5im	0.07565073067161988 + 5.311999112387447e-6im	-0.15712086566243458 - 1.1032620241485075e-5im	-0.972923898965283 + 5.51665398582417e-6im
3.0998521163627286e-5 + 0.0im	-1.0174685219821111 - 1.2527056883817007e-5im	0.07569918574095712 + 5.870668683367443e-6im	-0.1572215031322732 - 1.2192934438348933e-5im	-0.9727658380260339 + 6.097883309394505e-6im
3.130850637526356e-5 + 0.0im	-1.0177962484578016 - 1.3842540940467621e-5im	0.07574867710418513 + 6.484560980049499e-6im	-0.15732429290474043 - 1.3467941991797533e-5im	-0.9726057448898264 + 6.736710988162389e-6im
3.162159143901619e-5 + 0.0im	-1.0181282234427913 - 1.5287611312811486e-5im	0.07579923243004824 + 7.158750579355198e-6im	-0.1574292924456809 - 1.4868182403626514e-5im	-0.9724435828238528 + 7.438446971711512e-6im
3.1937807353406354e-5 + 0.0im	-1.0184645249025888 - 1.687412862602393e-5im	0.07585088004060246 + 7.898738396907493e-6im	-0.15753656057781187 - 1.6405080647812565e-5im	-0.9722793139786825 + 8.208849240202141e-6im
3.225718542694042e-5 + 0.0im	-1.018805232917519 - 1.861494578471274e-5im	0.07590364914964676 + 8.710483544922688e-6im	-0.15764615797593065 - 1.8091013336860835e-5im	-0.9721128994794906 + 9.054157491239813e-6im
3.257975728120982e-5 + 0.0im	-1.0191504297200435 - 2.0523981791972445e-5im	0.07595756987765384 + 9.60043719829236e-6im	-0.15775814719792608 - 1.9939379059005715e-5im	-0.9719442857305509 + 9.981128972356993e-6im
3.290555485402192e-5 + 0.0im	-1.0195001997494308 - 2.2616300199418047e-5im	0.0760126732746592 + 1.0575578562031726e-5im	-0.1578725927323162 - 2.1964673079785082e-5im	-0.9717734590984916 + 1.0997076561030466e-5im
3.3234610402562135e-5 + 0.0im	-1.0198546298101463 - 2.4908192401921292e-5im	0.07606899134460017 + 1.1643453034637277e-5im	-0.15798956104879922 - 2.4182566604346425e-5im	-0.9716003638195262 + 1.2109909195937893e-5im
3.356695650658776e-5 + 0.0im	-1.0202138087292931 - 2.7417265993882867e-5im	0.0761265570699631 + 1.2812212662983411e-5im	-0.15810912064944307 - 2.6609990799100315e-5im	-0.971424956680684 + 1.332817476466552e-5im
3.3902626071653635e-5 + 0.0im	-1.0205778280178996 - 3.0162538406358004e-5im	0.07618540443638047 + 1.409065898516464e-5im	-0.1582313421197731 - 2.926522577294996e-5im	-0.9712471933137368 + 1.4661105554282597e-5im
3.424165233237017e-5 + 0.0im	-1.0209467815281852 - 3.3164536046130494e-5im	0.07624556845697392 + 1.548828835811952e-5im	-0.15835629817932861 - 3.216799471921796e-5im	-0.9710670281667315 + 1.611866637205979e-5im
3.458406885569387e-5 + 0.0im	-1.0213207656119745 - 3.644539915882514e-5im	0.0763070851962431 + 1.701533986691857e-5im	-0.15848406373128024 - 3.533956341948787e-5im	-0.9708844144758627 + 1.7711605444089832e-5im
3.492990954425081e-5 + 0.0im	-1.0216998791774043 - 4.002899263828013e-5im	0.07636999179320993 + 1.8682845912225214e-5im	-0.1586147159104973 - 3.880284530980139e-5im	-0.9706993042380007 + 1.9451508199631646e-5im
3.527920863969332e-5 + 0.0im	-1.022084223742992 - 4.394102300358414e-5im	0.07643432648321809 + 2.050268557160459e-5im	-0.15874833412882422 - 4.258251230792059e-5im	-0.9705116481845021 + 2.1350854048601155e-5im
3.5632000726090256e-5 + 0.0im	-1.022473903485365 - 4.820916176332892e-5im	0.07650012861667155 + 2.2487640829019142e-5im	-0.15888500011399911 - 4.670511159759106e-5im	-0.9703213957580965 + 2.3423076258730192e-5im
3.598832073335116e-5 + 0.0im	-1.0228690252654615 - 5.286317538364697e-5im	0.07656743859872356 + 2.4651455764974025e-5im	-0.15902479778439274 - 5.1199188561842256e-5im	-0.9701284951002269 + 2.5682625037468294e-5im
3.634820394068467e-5 + 0.0im	-1.0232697032496687 - 5.793506207240441e-5im	0.07663629856889127 + 2.7008898797311025e-5im	-0.159167814660517 - 5.609541605224794e-5im	-0.9699328930974767 + 2.8145033921661123e-5im
3.671168598009152e-5 + 0.0im	-1.0236760368541333 - 6.34591955864054e-5im	0.07670675082104934 + 2.957582805956001e-5im	-0.15931413858346283 - 6.14267301746473e-5im	-0.969734548268734 + 3.082698957536285e-5im
3.707880283989243e-5 + 0.0im	-1.024088155183722 - 6.94724762615349e-5im	0.07677883931482815 + 3.236925999998987e-5im	-0.15946386085397302 - 6.722847276400896e-5im	-0.9695333615781491 + 3.374640509277536e-5im
3.744959086829136e-5 + 0.0im	-1.0245061711857948 - 7.601448945733306e-5im	0.07685261029989303 + 3.540744128001978e-5im	-0.1596170775290264 - 7.353854071180824e-5im	-0.9693293225253115 + 3.692249689921295e-5im
3.7824086776974274e-5 + 0.0im	-1.0249302118976447 - 8.312767159744735e-5im	0.07692810921075656 + 3.870992404540459e-5im	-0.15977388297257147 - 8.039754229839366e-5im	-0.9691223542232686 + 4.037586533811347e-5im
3.8202327644744016e-5 + 0.0im	-1.0253603862489769 - 9.085748397565555e-5im	0.07700538386505114 + 4.229764463755471e-5im	-0.15993437649812195 - 8.784896067024416e-5im	-0.9689123970633308 + 4.4128579026411686e-5im
3.8584350921191454e-5 + 0.0im	-1.0257968382807436 - 9.925259448358991e-5im	0.07708448427291155 + 4.6193005805443165e-5im	-0.16009866197285869 - 9.593932458767391e-5im	-0.9686993893585651 + 4.82042630540072e-5im
3.8970194430403365e-5 + 0.0im	-1.0262396903624855 - 0.00010836506740082712im	0.0771654598162152 + 5.0419962470749515e-5im	-0.16026684195909463 - 0.00010471838655233271im	-0.9684832678731216 + 5.2628191095550894e-5im
3.93598963747074e-5 + 0.0im	-1.026689077155014 - 0.00011825056137053094im	0.07724836300502332 + 5.500411109014507e-5im	-0.16043902551617215 - 0.00011423930840568887im	-0.9682639678600639 + 5.7427381494292276e-5im
3.9753495338454475e-5 + 0.0im	-1.0271451353475858 - 0.0001289685356642752im	0.07733324356814082 + 5.997278264889913e-5im	-0.16061531592694897 - 0.00012455885446948357im	-0.9680414230629136 + 6.263069736823151e-5im
4.015103029183902e-5 + 0.0im	-1.0276080047159526 - 0.00014058246481790364im	0.07742016053663364 + 6.535513930923564e-5im	-0.16079583579436793 - 0.00013573759227681714im	-0.9678155657126362 + 6.826895077825729e-5im
4.055254059475741e-5 + 0.0im	-1.0280778280724654 - 0.00015316006169625198im	0.0775091647328834 + 7.118227472506022e-5im	-0.16098069067258303 - 0.0001478401009180022im	-0.9675863265251169 + 7.437501098628119e-5im
4.0958066000704986e-5 + 0.0im	-1.0285547513599531 - 0.00016677350901815553im	0.07760031539124417 + 7.74873180217724e-5im	-0.16117000358675018 - 0.00016093518699851345im	-0.9673536346993095 + 8.098391681856802e-5im
4.136764666071204e-5 + 0.0im	-1.029038923662135 - 0.0001814996993443257im	0.07769366901146804 + 8.430554142583837e-5im	-0.1613638918824769 - 0.0001750961081772062im	-0.9671174179122616 + 8.81329931354556e-5im
4.178132312731916e-5 + 0.0im	-1.0295304957188773 - 0.00019742048349932927im	0.07778928498761054 + 9.167447151360808e-5im	-0.16156247891659814 - 0.0001904008042214259im	-0.966877602293508 + 9.586197139344682e-5im
4.219913635859235e-5 + 0.0im	-1.030029618120648 - 0.00021462292736497806im	0.07788722498406013 + 9.963400403247326e-5im	-0.16176589276127498 - 0.00020693213548159163im	-0.9666341122746179 + 0.00010421311426917946im
4.2621127722178276e-5 + 0.0im	-1.03053646438222 - 0.00023319957694588263im	0.07798754932522829 + 0.00010822652222988074im	-0.1619742587056274 - 0.0002247781286513232im	-0.966386875824951 + 0.00011323134429703965im
4.304733899940006e-5 + 0.0im	-1.0310511816528887 - 0.00025324873156869356im	0.07809031986543497 + 0.00011749701860689542im	-0.16218770521628165 - 0.0002440322296400941im	-0.9661358077263633 + 0.0001229643764531356im
4.347781238939406e-5 + 0.0im	-1.0315739464039881 - 0.000274874725034608im	0.07819560302454259 + 0.00012749321999296596im	-0.1624063702421517 - 0.0002647935633437625im	-0.9658808305605356 + 0.00013346285459798587im
4.3912590513288e-5 + 0.0im	-1.0321049028937541 - 0.00029818821450005613im	0.0783034612371226 + 0.00013826571581724873im	-0.16263038345499026 - 0.000287167200054111im	-0.9656218644828561 + 0.0001447804916685909im
4.435171641842088e-5 + 0.0im	-1.0326442397759958 - 0.0003233064768130479im	0.07841396048247312 + 0.0001498680894293217im	-0.16285988188868789 - 0.00031126442820173064im	-0.9653588271073961 + 0.00015697421348752794im
4.479523358260509e-5 + 0.0im	-1.0331921293121833 - 0.00035035371198252125im	0.07852716984206896 + 0.00016235705229834788im	-0.16309500902011528 - 0.00033720303307722456im	-0.9650916350266462 + 0.00017010430603235915im
4.5243185918431136e-5 + 0.0im	-1.0337487389951119 - 0.0003794613534051461im	0.07864315473814724 + 0.0001757925808947712im	-0.16333590072618875 - 0.0003651075811238257im	-0.9648202079232577 + 0.0001842345659829694im
4.569561777761545e-5 + 0.0im	-1.034314247666002 - 0.0004107683844184823im	0.0787619847021397 + 0.00019023805603244416im	-0.16358270141830103 - 0.00039510970934014027im	-0.9645444454359455 + 0.00019943245433746653im
4.6152573955391604e-5 + 0.0im	-1.0348888207108742 - 0.0004444216606911948im	0.07888372850975346 + 0.0002057604044217403im	-0.16383555393827 - 0.0004273484192749399im	-0.9642642891877113 + 0.0002157692528590183im
4.661409969494552e-5 + 0.0im	-1.0354726834740204 - 0.00048057623790029894im	0.07900845797120788 + 0.0002224302421557427im	-0.16409460743035556 - 0.00046197037503680567im	-0.9639796004485586 + 0.00023332022308650692im
4.708024069189497e-5 + 0.0im	-1.0360659601838649 - 0.0005193957040821721im	0.07913624276236059 + 0.00024032201982204289im	-0.16436000660592623 - 0.0004991302046800409im	-0.963690341100202 + 0.0002521647676111661im
4.7551043098813925e-5 + 0.0im	-1.0366689035696899 - 0.0005610525159785265im	0.07926715322114958 + 0.00025951416890214083im	-0.16463189755142144 - 0.000538990804264836im	-0.9633964024285845 + 0.00027238659328953507im
4.802655352980206e-5 + 0.0im	-1.0372816384840793 - 0.0006057283386307225im	0.07940126707967024 + 0.0002800892490889054im	-0.16491044171039174 - 0.0005817236438241748im	-0.9630977078322259 + 0.00029407387603011645im
4.8506819065100086e-5 + 0.0im	-1.037904361368131 - 0.0006536143874060121im	0.07953864071826122 + 0.00030213409612021104im	-0.16519575618044446 - 0.0006275090744028102im	-0.9627941314110411 + 0.00031731942675723013im
4.899188725575109e-5 + 0.0im	-1.0385372917884947 - 0.0007049117715675002im	0.07967936184745364 + 0.0003257399696936882im	-0.165488023129556 - 0.000676536635264704im	-0.9624856113014929 + 0.00034222085812065804im
4.94818061283086e-5 + 0.0im	-1.0391805948323838 - 0.0007598318384263021im	0.07982349503043416 + 0.00035100270099373804im	-0.16578737665047696 - 0.0007290053602951748im	-0.9621720519303508 + 0.0003688807514840705im
4.997662418959169e-5 + 0.0im	-1.0398344535381179 - 0.0008185965170394356im	0.07997111470500842 + 0.000378022839327544im	-0.16609397134477583 - 0.0007851240825525212im	-0.9618533540790197 + 0.0003974068236887939im
5.0476390431487605e-5 + 0.0im	-1.0404990984668074 - 0.0008814386603410518im	0.08012229296804398 + 0.00040690579733205774im	-0.16640795695206467 - 0.0008451117358516471im	-0.9615294303079881 + 0.00042791209305259007im
5.0981154335802485e-5 + 0.0im	-1.0411746861126119 - 0.000948602384517579im	0.08027709498807131 + 0.00043776199417877636im	-0.16672946882236356 - 0.0009091976521892955im	-0.9612001888549667 + 0.00046051504402565936im
5.149096587916051e-5 + 0.0im	-1.0418613867082935 - 0.0010203434043598721im	0.08043559541308459 + 0.0004707069961679434im	-0.16705866199378205 - 0.0009776218537472954im	-0.9608655385879861 + 0.0004953397898884412im
5.200587553795212e-5 + 0.0im	-1.0425594240314962 - 0.0010969293632476149im	0.0805978631613329 + 0.0005058616540685252im	-0.16739567960420226 - 0.0010506353381370662im	-0.9605253875356619 + 0.00053251623283791im
5.252593429333164e-5 + 0.0im	-1.043268948244407 - 0.0011786401563435398im	0.08076396697697089 + 0.0005433522365253433im	-0.16774066442994212 - 0.001128500355475899im	-0.9601796483814635 + 0.0005721802207713046im
5.305119363626496e-5 + 0.0im	-1.0439901932599713 - 0.0012657682454977263im	0.08093397216776496 + 0.0005833105588200317im	-0.1680937521101876 - 0.0012114906758135147im	-0.9598282430891103 + 0.0006144737000386492im
5.358170557262761e-5 + 0.0im	-1.044723290879925 - 0.0013586189642859894im	0.08110794354387761 + 0.0006258741062384698im	-0.16845507725066436 - 0.0012998918453566944im	-0.9594710460662602 + 0.0006595448633982851im
5.411752262835389e-5 + 0.0im	-1.045468423044346 - 0.0014575108115312263im	0.08128594643448218 + 0.0006711861512640235im	-0.16882477553503783 - 0.0013940014298705918im	-0.9591080364598799 + 0.0007075482923731334im
5.4658697854637424e-5 + 0.0im	-1.0462258060525975 - 0.001562775731583429im	0.08146804035909389 + 0.0007193958637836469im	-0.1692029705807554 - 0.0014941292435683275im	-0.9587390373751571 + 0.0007586450931697524im
5.52052848331838e-5 + 0.0im	-1.0469955478540562 - 0.001674759379563075im	0.08165428562703653 + 0.0007706584134628762im	-0.16958978764566585 - 0.0016005975617359744im	-0.9583640419491858 + 0.0008130030252877257im
5.575733768151564e-5 + 0.0im	-1.0477778740166124 - 0.0017938213697043773im	0.08184473701938029 + 0.000825135063416157im	-0.16998534050583944 - 0.0017137413152786432im	-0.957982981280671 + 0.0008707966219136751im
5.63149110583308e-5 + 0.0im	-1.0485728850597313 - 0.001920335504869961im	0.0820394493097274 + 0.000882993254271092im	-0.17038974292186673 - 0.0018339082653154807im	-0.9575956977764192 + 0.0009322073011625757im
5.687806016891411e-5 + 0.0im	-1.049380790531645 - 0.002054689985247555im	0.0822384712419807 + 0.0009444066776993555im	-0.1708030961310954 - 0.001961459155897786im	-0.9572022165776889 + 0.0009974234671993375im
5.744684077060325e-5 + 0.0im	-1.050201690954662 - 0.0021972875941824337im	0.08244185049301866 + 0.0010095553384633744im	-0.17122549915478247 - 0.0020967678428752625im	-0.9568023700339361 + 0.001066640600245883im
5.802130917830928e-5 + 0.0im	-1.0510357646989275 - 0.002348545859047826im	0.0826496375398612 + 0.0010786256040067538im	-0.17165705682982213 - 0.002240221396891611im	-0.9563961591809248 + 0.0011400613344538344im
5.860152227009238e-5 + 0.0im	-1.0518831020094082 - 0.0025088971850092344im	0.08286184403293005 + 0.0011518102405981227im	-0.17209779335335382 - 0.0023922201784526077im	-0.9559835008494523 + 0.0012178955226002956im
5.91875374927933e-5 + 0.0im	-1.052743824269099 - 0.0026787889594986204im	0.08307853097046254 + 0.0012293084350227428im	-0.17254783541402757 - 0.002553177882978059im	-0.955564335855092 + 0.001300360286544707im
5.977941286772124e-5 + 0.0im	-1.0536180691931045 - 0.0028586836251812318im	0.08329971734811285 + 0.0013113258008043659im	-0.17300722246441502 - 0.0027235215537242596im	-0.9551386109518727 + 0.001387680052368456im
6.037720699639845e-5 + 0.0im	-1.054505891271457 - 0.003049058719171846im	0.08352542625009844 + 0.0013980743679314173im	-0.17347600244876937 - 0.002903691560446238im	-0.954706277209254 + 0.001480086569106181im
6.0980979066362436e-5 + 0.0im	-1.055407457321605 - 0.003250406876239352im	0.08375567693954217 + 0.001489772555057246im	-0.173954215375159 - 0.0030941415416600258im	-0.9542673249674527 + 0.001577818909968909im
6.159078885702606e-5 + 0.0im	-1.0563227887627769 - 0.0034632357937290563im	0.08399047529147009 + 0.0015866451231438229im	-0.17444187344567602 - 0.003295338308364389im	-0.9538216273963077 + 0.0016811234549543388im
6.220669674559632e-5 + 0.0im	-1.0572519265558569 - 0.0036880681559320213im	0.08422983237856359 + 0.0016889231095225216im	-0.17493899965750948 - 0.003507761707090395im	-0.9533692384283005 + 0.0017902538537394618im
6.282876371305229e-5 + 0.0im	-1.0581949691755785 - 0.0039254415156400185im	0.08447374297962276 + 0.0017968437413544511im	-0.1754455831667506 - 0.0037319044401654534im	-0.9529101095576515 + 0.0019054709677549984im
6.345705135018281e-5 + 0.0im	-1.0591519386770447 - 0.004175908130644535im	0.08472219501085866 + 0.0019106503274866175im	-0.1759615988764184 - 0.003968271841107183im	-0.9524442667757061 + 0.002027042790350679im
6.409162186368464e-5 + 0.0im	-1.060122827457288 - 0.004440034752968739im	0.08497517344427623 + 0.0020305921277192244im	-0.17648701557464871 - 0.004217381603101956im	-0.9519715958459645 + 0.0021552443439750322im
6.473253808232149e-5 + 0.0im	-1.0611076483493265 - 0.004718402368663206im	0.08523265081145068 + 0.0021569241985238273im	-0.17702177621178122 - 0.004479763458573744im	-0.9514922128690958 + 0.0022903575533135285im
6.53798634631447e-5 + 0.0im	-1.0621063641105224 - 0.005011605886049925im	0.08549459329293307 + 0.002289907214282144im	-0.17756581054758544 - 0.004755958807911233im	-0.9510060706764777 + 0.0024326710933549245im
6.603366209777615e-5 + 0.0im	-1.0631189802602063 - 0.005320253770364937im	0.0857609551927114 + 0.002429807263151134im	-0.1781190236751172 - 0.00504652029549573im	-0.9505131641067234 + 0.002582480211387493im
6.669399871875392e-5 + 0.0im	-1.0641454061099138 - 0.005644967622828768im	0.08603168099569726 + 0.0025768956167020267im	-0.17868130029399729 - 0.0053520113312595366im	-0.9500135758101848 + 0.0027400865219649605im
6.736093870594146e-5 + 0.0im	-1.065185517732923 - 0.005986381702265106im	0.0863067128835472 + 0.002731448472528697im	-0.17925252032015185 - 0.00567300555610382im	-0.9495073261990351 + 0.002905797773926253im
6.803454809300088e-5 + 0.0im	-1.0662392865465755 - 0.006345142387493669im	0.08658596945361113 + 0.0028937466690754986im	-0.17983251468676067 - 0.006010086249618464im	-0.9489944561746689 + 0.0030799275886042817im
6.871489357393089e-5 + 0.0im	-1.0673065588013713 - 0.006721907578841179im	0.08686936843423292 + 0.0030640753719950635im	-0.18042111252213522 - 0.006363845678671838im	-0.9484750566054113 + 0.0032627951684163063im
