w	A_d-A_d	Ac_d-A_d	A_d-Ac_d	Ac_d-Ac_d
-0.58816749607353 + 0.0im	-1.3518371045135578 - 0.02000035663726426im	3.5646943335186468e-6 + 1.5549142129196893e-5im	3.5657485966302117e-6 + 1.5552178814829557e-5im	-1.984933999137595 - 0.0506220668885554im
-0.5823440555183466 + 0.0im	-1.3625451405147382 - 0.020336949639131685im	3.6021873568945124e-6 + 1.6021566997766756e-5im	3.6032065235064585e-6 + 1.60246766527038e-5im	-2.0080492947263706 - 0.051917553725279765im
-0.5765782727904422 + 0.0im	-1.3733171178086478 - 0.02067742796198114im	3.6393863721505202e-6 + 1.6508096827546562e-5im	3.6403678441779097e-6 + 1.651128004341599e-5im	-2.031476187502576 - 0.05324758986709765im
-0.5708695770202398 + 0.0im	-1.3841530376317208 - 0.021021838734584658im	3.676227727916313e-6 + 1.700916673133232e-5im	3.677168833158831e-6 + 1.7012424035491005e-5im	-2.055219958571143 - 0.054613307332442906im
-0.5652174029903364 + 0.0im	-1.3950529996604288 - 0.021370227552700065im	3.7126848921178908e-6 + 1.7525226593601835e-5im	3.713582883153095e-6 + 1.7528558445476008e-5im	-2.079285695929144 - 0.05601588242084161im
-0.559621191079541 + 0.0im	-1.406017074820596 - 0.021722638396269377im	3.748704346916058e-6 + 1.8056741689014897e-5im	3.7495564033895335e-6 + 1.806014847644285e-5im	-2.103679220685559 - 0.05745653805213047im
-0.5540803872074663 + 0.0im	-1.417045212512208 - 0.022079113563681148im	3.7842275137248466e-6 + 1.860419332299543e-5im	3.7850307437353788e-6 + 1.8607675358582128e-5im	-2.128406075114469 - 0.058936546252854265im
-0.5485944427796696 + 0.0im	-1.428137556578482 - 0.02243969362386011im	3.819209151504003e-6 + 1.9168079493915316e-5im	3.819960590811392e-6 + 1.917163701140804e-5im	-2.1534722962106434 - 0.06045723079573107im
-0.5431628146333363 + 0.0im	-1.439294082329382 - 0.022804417386821808im	3.8535848863634765e-6 + 1.974891557630377e-5im	3.85428150323228e-6 + 1.9752548726998674e-5im	-2.17888294085857 - 0.06201996999813648im
-0.5377849649835013 + 0.0im	-1.4505148320681311 - 0.023173321893195983im	3.887291283106686e-6 + 2.0347235024412207e-5im	3.887929976512692e-6 + 2.0350943873601277e-5im	-2.2046449542737587 - 0.0636261996856456im
-0.5324603613698032 + 0.0im	-1.4617998398981051 - 0.02354644242308129im	3.9202575791653204e-6 + 2.0963590095374297e-5im	3.920835183718394e-6 + 2.096737461884227e-5im	-2.2307642112142965 - 0.06527741632677168im
-0.5271884766037656 + 0.0im	-1.4731490997086478 - 0.0239238125244476im	3.9524268576662956e-6 + 2.1598552591115002e-5im	3.952940143430127e-6 + 2.1602412671696244e-5im	-2.2572469394337804 - 0.06697518034516634im
-0.5219687887165996 + 0.0im	-1.4845626373897203 - 0.024305464061149168im	3.983715462160921e-6 + 2.2252714618081744e-5im	3.984161137797185e-6 + 2.2256650042285948e-5im	-2.2840998359474907 - 0.0687211196156946im
-0.5168007809075243 + 0.0im	-1.496040459618345 - 0.02469142728045553im	4.014052079144867e-6 + 2.2926689363795557e-5im	4.014426793469791e-6 + 2.2930699818512353e-5im	-2.3113288789836473 - 0.07051693315097703im
-0.5116839414925983 + 0.0im	-1.5075825405324934 - 0.025081730899847204im	4.043365790270642e-6 + 2.362111188915254e-5im	4.043666131586503e-6 + 2.362519695844395e-5im	-2.3389417807026462 - 0.07236439498519674im
-0.5066177638540578 + 0.0im	-1.5191889454842027 - 0.025476402212662615im	4.071474156092481e-6 + 2.4336639935345033e-5im	4.071696670276025e-6 + 2.434079909733463e-5im	-2.3669446008045223 - 0.0742653582622139im
-0.5016017463901562 + 0.0im	-1.5308596068534126 - 0.025875467212018506im	4.098359851713791e-6 + 2.5073954744219253e-5im	4.098501022981607e-6 + 2.5078187368086733e-5im	-2.3953450947207924 - 0.07622175953530376im
-0.4966353924655012 + 0.0im	-1.5425944594364647 - 0.02627895073226667im	4.123890130823509e-6 + 2.5833761890841752e-5im	4.123946395756439e-6 + 2.5838067233931512e-5im	-2.4241501120898925 - 0.07823562328615223im
-0.49171821036188235 + 0.0im	-1.5543936696686154 - 0.026686876607087816im	4.147943240877931e-6 + 2.6616792127013384e-5im	4.147910992813018e-6 + 2.6621169332064563e-5im	-2.45336721923164 - 0.08030906667110041im
-0.4868497132295865 + 0.0im	-1.5662572251300624 - 0.027099267843167726im	4.170508307799738e-6 + 2.7423802234442327e-5im	4.170383884145418e-6 + 2.7428250326948585e-5im	-2.483004577747276 - 0.08244430450302133im
-0.48202941903919455 + 0.0im	-1.5781847992966382 - 0.027516146808248584im	4.1911272134038085e-6 + 2.8255575886274316e-5im	4.190906944953718e-6 + 2.8260093771979077e-5im	-2.5130684771451275 - 0.08464365447766407im
-0.47725685053385597 + 0.0im	-1.590176677853981 - 0.027937535432200136im	4.209967073023285e-6 + 2.9112924515669714e-5im	4.209647222862934e-6 + 2.911751097820436e-5im	-2.5435683924717525 - 0.08690954265377707im
-0.4725315351820356 + 0.0im	-1.6022328188644128 - 0.028363455419618207im	4.226763223152853e-6 + 2.999668819012389e-5im	4.226340031806672e-6 + 3.0001341888794296e-5im	-2.574511904152896 - 0.08924450919686197im
-0.4678530051307283 + 0.0im	-1.6143530374771022 - 0.02879392847232458im	4.241332402800366e-6 + 3.09077364902393e-5im	4.240802081409435e-6 + 3.0912455957965765e-5im	-2.6059074903957136 - 0.09165121439698537im
-0.46322079715913694 + 0.0im	-1.6265373047166296 - 0.029228976520021387im	4.253512703851913e-6 + 3.1846969391682574e-5im	4.252871437214243e-6 + 3.185175303309736e-5im	-2.6377634434831285 - 0.09413244497169806im
-0.45863445263280883 + 0.0im	-1.6387856874281803 - 0.029668621957243037im	4.26310353670882e-6 + 3.281531814909027e-5im	4.2623474872309815e-6 + 3.2820164238796866e-5im	-2.670088880802782 - 0.09669112066578489im
-0.45409351745822657 + 0.0im	-1.651098076729676 - 0.030112887884647912im	4.269855176384206e-6 + 3.381374618073023e-5im	4.268980488171813e-6 + 3.381865286172661e-5im	-2.7028925193681284 - 0.09933030116027637im
-0.4495975420378481 + 0.0im	-1.6634743270458598 - 0.030561798352608322im	4.273575578569183e-6 + 3.484324995277128e-5im	4.272578379576175e-6 + 3.4848215235039585e-5im	-2.736183728333618 - 0.10205319330391148im
-0.4451460812255921 + 0.0im	-1.675914717197551 - 0.031015378604983823im	4.273975944924708e-6 + 3.590485986207095e-5im	4.272852352499631e-6 + 3.59098816213342e-5im	-2.7699717130145003 - 0.10486315868103256im
-0.44073869428276446 + 0.0im	-1.68841888163071 - 0.031473655320906395im	4.270814916740107e-6 + 3.699964111644957e-5im	4.2695610394077434e-6 + 3.7004717093096085e-5im	-2.804266440929686 - 0.10776372153072518im
-0.43637494483442024 + 0.0im	-1.7009868294238482 - 0.03193665685236641im	4.263782124515349e-6 + 3.812869461148512e-5im	4.262394067296963e-6 + 3.813382240965915e-5im	-2.8390773695845493 - 0.11075857703287505im
-0.43205440082615865 + 0.0im	-1.7136185257512753 - 0.03240441345536205im	4.252666664612285e-6 + 3.9293157802928634e-5im	4.251140523045938e-6 + 3.9298334889786016e-5im	-2.8744144374419167 - 0.11385159997770777im
-0.4277766344813452 + 0.0im	-1.7263139172919488 - 0.032876957512369034im	4.237038092938269e-6 + 4.0494205573909053e-5im	4.23536997397764e-6 + 4.049942927903484e-5im	-2.9102885926117774 - 0.1170468538362856im
-0.4235412222587576 + 0.0im	-1.739072915471026 - 0.03335432374389803im	4.216303130203015e-6 + 4.173305109616299e-5im	4.214489168774825e-6 + 4.1738318611147e-5im	-2.9467100593001243 - 0.12034860025036616im
-0.4193477448106511 + 0.0im	-1.7518954639089068 - 0.033836549406935486im	4.19046321338777e-6 + 4.301094668458768e-5im	4.188499517121118e-6 + 4.301625506275322e-5im	-2.983689651269277 - 0.12376130896096432im
-0.4151957869412387 + 0.0im	-1.7647814364195242 - 0.03432367447811101im	4.158947931267284e-6 + 4.432918464447538e-5im	4.156830635980857e-6 + 4.4334530800755305e-5im	-3.0212384795302163 - 0.12728966819589746im
-0.4110849375655829 + 0.0im	-1.777730647472507 - 0.03481574181950007im	4.121312111895284e-6 + 4.568909811083682e-5im	4.119037369875868e-6 + 4.5694478821789754e-5im	-3.059367853352081 - 0.13093859553752996im
-0.40701478966889393 + 0.0im	-1.790743316387143 - 0.035312797325055365im	4.077079737985668e-6 + 4.709206187926327e-5im	4.074643721271681e-6 + 4.709747378322176e-5im	-3.098089370635081 - 0.134713249292848im
-0.4029849402662316 + 0.0im	-1.8038190500355604 - 0.03581489004576122im	4.025925965186131e-6 + 4.853949322780309e-5im	4.023324852749702e-6 + 4.854493282514491e-5im	-3.1374154407320654 - 0.13861904038888637im
-0.39899499036260555 + 0.0im	-1.8169578227041658 - 0.03632207229172718im	3.966765691889273e-6 + 5.003285272934215e-5im	3.963995734090167e-6 + 5.003831638287396e-5im	-3.177356475086839 - 0.142661644817391im
-0.39504454491347085 + 0.0im	-1.8301595332707887 - 0.03683439970957394im	3.8995304753426e-6 + 5.157364505397097e-5im	3.896587907145625e-6 + 5.157912898941422e-5im	-3.2179270432690803 - 0.14684701665340255im
-0.3911332127856147 + 0.0im	-1.8434239477481162 - 0.03735193133361908im	3.823505937583595e-6 + 5.316341976079408e-5im	3.82038703366659e-6 + 5.316892006735933e-5im	-3.2591381622912263 - 0.15118140167320382im
-0.3872606067184304 + 0.0im	-1.8567512471579062 - 0.03787472960954093im	3.7378805743873137e-6 + 5.480377207858507e-5im	3.734581657886735e-6 + 5.4809284709623136e-5im	-3.3010039275960072 - 0.15567135159774773im
-0.3834263432855746 + 0.0im	-1.8701408795900063 - 0.038402860389384535im	3.6420792790054334e-6 + 5.6496343674614e-5im	3.638596695592643e-6 + 5.650186444832869e-5im	-3.3435365687409853 - 0.1603237389882783im
-0.3796300428570046 + 0.0im	-1.8835931126912748 - 0.03893639289697308im	3.5352865183339714e-6 + 5.8242823410862845e-5im	3.531616633817332e-6 + 5.824834801107062e-5im	-3.3867505149044876 - 0.16514577282135917im
-0.3758713295613907 + 0.0im	-1.8971075058863474 - 0.03947539966300017im	3.416756583524572e-6 + 6.004494808670501e-5im	3.4128958489269464e-6 + 6.005047206362622e-5im	-3.430659572577871 - 0.17014501477089605im
-0.37214983124890166 + 0.0im	-1.9106839046893769 - 0.040019956429302964im	3.2856406813028854e-6 + 6.190450316694766e-5im	3.2815855913223354e-6 + 6.191002193801145e-5im	-3.4752775609243707 - 0.1753293962250171im
-0.3684651794543581 + 0.0im	-1.9243222846543477 - 0.04057014202204845im	3.1409828127731513e-6 + 6.382332349391863e-5im	3.1367298597665423e-6 + 6.382883234456594e-5im	-3.520619057598321 - 0.180707236065771im
-0.36481700936075057 + 0.0im	-1.9380223569445578 - 0.041126038193808605im	2.9818735623837684e-6 + 6.580329398202548e-5im	2.9774193068383297e-6 + 6.580878806649054e-5im	-3.5666988900802563 - 0.1862872592395831im
-0.3612049597631194 + 0.0im	-1.951783974000472 - 0.04168772943474738im	2.807263353811105e-6 + 6.784635029291391e-5im	2.8026044045259545e-6 + 6.785182463496586e-5im	-3.613532178552703 - 0.19207861614618643im
-0.3576286730327915 + 0.0im	-1.9656068220284857 - 0.04225530275339635im	2.6161154521472118e-6 + 6.995447948900535e-5im	2.6112484639911647e-6 + 6.995992898263275e-5im	-3.661134306648992 - 0.19809090287335707im
-0.3540877950819718 + 0.0im	-1.9794907979868654 - 0.042828847427752344im	2.4072762745946806e-6 + 7.212972066280669e-5im	2.402197952503024e-6 + 7.213514007282232e-5im	-3.709521011457506 - 0.20433418230417838im
-0.35058197532868496 + 0.0im	-1.9934356884215874 - 0.04340845472768679im	2.179534173747584e-6 + 7.437416553893846e-5im	2.1742412725359856e-6 + 7.437954950148721e-5im	-3.7587083660270557 - 0.21081900612274984im
-0.3471108666620643 + 0.0im	-2.0074413089205447 - 0.04399421760991276im	1.931996784448329e-6 + 7.668995904533896e-5im	1.9264860855249516e-6 + 7.66953020682881e-5im	-3.8087127449945113 - 0.21755643774320468im
-0.3436741254079845 + 0.0im	-2.0215072385592965 - 0.04458623038700892im	1.662213562331499e-6 + 7.907929984956164e-5im	1.6564819686662092e-6 + 7.908459631275237e-5im	-3.859551074782542 - 0.22455807618561283im
-0.34027141129503413 + 0.0im	-2.035633302030286 - 0.045184588372246585im	1.3699093604042804e-6 + 8.154444085548488e-5im	1.3639537542635716e-6 + 8.15496850108264e-5im	-3.911239832623736 - 0.23183608092078317im
-0.33690238742082584 + 0.0im	-2.049819169145115 - 0.045789387502206215im	1.0531210779884943e-6 + 8.408768965511173e-5im	1.0469384190567322e-6 + 8.40928756264973e-5im	-3.963796861104182 - 0.2394031977041641im
-0.3335667202186394 + 0.0im	-2.0640647671989463 - 0.046400723939400965im	7.103257753017104e-7 + 8.671140892943945e-5im	7.039130729541624e-7 + 8.671653071246402e-5im	-4.017239730527668 - 0.24727278541691244im
-0.33026407942439545 + 0.0im	-2.078369466109239 - 0.04701869365734333im	3.398058808242306e-7 + 8.941801679163125e-5im	3.33160197143999e-7 + 8.942306825309263e-5im	-4.0715864421418075 - 0.2554588439297915im
-0.3269941380439559 + 0.0im	-2.092733229791547 - 0.04764339201069646im	-6.011668110336886e-8 + 9.220998706492834e-5im	-6.699823650336999e-8 + 9.221496194209195e-5im	-4.126855271733883 - 0.2639760430028355im
-0.3237565723207484 + 0.0im	-2.107155649824603 - 0.04827491329334204im	-4.913646190813309e-7 + 9.50898494868978e-5im	-4.984848829084772e-7 + 9.509474138650698e-5im	-4.183065742173395 - 0.2728397522306581im
-0.3205510617037113 + 0.0im	-2.1216362520998997 - 0.04891335028736876im	-9.559197826785628e-7 + 9.806018983072387e-5im	-9.632815420847483e-7 + 9.806499222773772e-5im	-4.2402344728760655 - 0.2820660720399109im
-0.3173772888155557 + 0.0im	-2.13617491796452 - 0.049558793806137695im	-1.4557824040556624e-6 + 0.00010112364993332468im	-1.4633883970237283e-6 + 0.00010112835616936781im	-4.298382700359653 - 0.2916718657416771im
-0.3142349394213423 + 0.0im	-2.1507712521388473 - 0.05021133223471425im	-1.9930991729745296e-6 + 0.00010428292761910866im	-2.0009520921371747e-6 + 0.00010428753090061691im	-4.35752966586344 - 0.30167479263750097im
-0.3111237023973686 + 0.0im	-2.1654247450254607 - 0.05087105107106482im	-2.5703359891291875e-6 + 0.00010754077650719069im	-2.5784384647052544e-6 + 0.00010754526990323637im	-4.417694984764371 - 0.3120933421733591im
-0.30804326970036494 + 0.0im	-2.1801350701106075 - 0.05153803247150144im	-3.189723530202466e-6 + 0.0001109000056888576im	-3.1980781587831896e-6 + 0.00011090438212864429im	-4.478898844489848 - 0.3229468691310723im
-0.304993336336995 + 0.0im	-2.1949019053454606 - 0.0522123548039176im	-3.85384062843346e-6 + 0.00011436347926102667im	-3.86244995293781e-6 + 0.00011436773153103869im	-4.541161600683479 - 0.33425562984153956im
-0.3019736003336584 + 0.0im	-2.2097247872066736 - 0.052894092212393586im	-4.5653290683839746e-6 + 0.00011793411570037852im	-4.574195585236509e-6 + 0.00011793823644117653im	-4.604507088820212 - 0.34604081939865666im
-0.29898376270659244 + 0.0im	-2.2246032283840664 - 0.05358331419675184im	-5.3270221832873454e-6 + 0.00012161488706176725im	-5.336148341044351e-6 + 0.00012161886876442134im	-4.668946675077507 - 0.3583246098469357im
-0.29602352743226973 + 0.0im	-2.239536917163829 - 0.05428008521062622im	-6.1418449647552445e-6 + 0.0001254088179834423im	-6.151233165242532e-6 + 0.00012541265298559383im	-4.734511006659599 - 0.3711301893096058im
-0.29309260141808885 + 0.0im	-2.254525392913363 - 0.054984464281551966im	-7.013019929352333e-6 + 0.00012931898448054007im	-7.022672520015511e-6 + 0.00012932266496209108im	-4.801218117136864 - 0.38448180201741516im
-0.29019069447335527 + 0.0im	-2.269568083452343 - 0.05569650465650912im	-7.943328033077594e-6 + 0.00013334851250725998im	-7.953247335560729e-6 + 0.0001333520304856825im	-4.869089779185073 - 0.3984047891914163im
-0.28731751928054977 + 0.0im	-2.284664620799198 - 0.056416253476239964im	-8.936686951627164e-6 + 0.0001375005762670994im	-8.946875219477301e-6 + 0.00013750392359236904im	-4.938147377861643 - 0.4129256307257659im
-0.284472791366881 + 0.0im	-2.2998146204119254 - 0.057143751481522786im	-9.99636190340311e-6 + 0.00014177839624953677im	-1.0006821348694312e-5 + 0.0001417815645986877im	-5.008412867637185 - 0.42807198760896586im
-0.28165622907611976 + 0.0im	-2.3150174757835464 - 0.057879032754422514im	-1.112626436256488e-5 + 0.00014618523697059333im	-1.1136997148259679e-5 + 0.00014618821784190245im	-5.079908091323032 - 0.44387274501407603im
-0.27886755354071263 + 0.0im	-2.33027271765146 - 0.05862212449733705im	-1.2330183132702591e-5 + 0.0001507244043938133im	-1.2341191371047485e-5 + 0.0001507271891006175im	-5.1526555277746695 - 0.4603580559801873im
-0.2761064886541709 + 0.0im	-2.3455798792145433 - 0.05937304685244495im	-1.3612349916544404e-5 + 0.00015539924300736512im	-1.362363566502283e-5 + 0.0001554018226715222im	-5.226676426766693 - 0.4775593855989845im
-0.2733727610437336 + 0.0im	-2.3609384580010366 - 0.060131812763905654im	-1.497665695788599e-5 + 0.00016021313253221698im	-1.4988222241984182e-5 + 0.00016021549807722048im	-5.301993326907095 - 0.49550955561141025im
-0.2706661000433006 + 0.0im	-2.376347935366344 - 0.06089842788489646im	-1.642853816918146e-5 + 0.0001651694842356674im	-1.6440384901571117e-5 + 0.00016517162637943317im	-5.378628007338165 - 0.5142427893104696im
-0.26798623766663426 + 0.0im	-2.391807722028194 - 0.061672890531273006im	-1.7971920336329808e-5 + 0.00017027173682394758im	-1.7984050422129558e-5 + 0.0001702736460712838im	-5.456603084642126 - 0.5337947566369446im
-0.265332908580826 + 0.0im	-2.4073174739645222 - 0.06245519168332289im	-1.9611928600968823e-5 + 0.00017552335188715051im	-1.9624343866538526e-5 + 0.00017552501852193713im	-5.535939577811783 - 0.554202619345364im
-0.2627058500800257 + 0.0im	-2.422876433333632 - 0.06324531503674938im	-2.135377425730187e-5 + 0.00018092780886940854im	-2.1366476460968632e-5 + 0.00018092922294650615im	-5.616660121541344 - 0.5755050761079554im
-0.26010480205943143 + 0.0im	-2.438484213835779 - 0.06404323710366501im	-2.320289405770197e-5 + 0.00018648859953703743im	-2.321588488467625e-5 + 0.00018648975087395207im	-5.698786132891716 - 0.5977424074145672im
-0.2575295069895361 + 0.0im	-2.454140228299537 - 0.06484892736401125im	-2.5164937190507693e-5 + 0.00019220922191730692im	-2.5178218247474992e-5 + 0.0001922101000856388im	-5.782337031138333 - 0.6209565201166711im
-0.2549797098906298 + 0.0im	-2.469843981995797 - 0.0656623484674366im	-2.7245808206022697e-5 + 0.00019809317368059211im	-2.725938102059025e-5 + 0.00019809376799730346im	-5.867336601462241 - 0.6451909914536379im
-0.2524551583075543 + 0.0im	-2.485594885452671 - 0.06648345648527956im	-2.9451725535662233e-5 + 0.0002041439449389265im	-2.9465591538308222e-5 + 0.00020414424445745855im	-5.953803682390918 - 0.6704911123894756im
-0.2499556022847072 + 0.0im	-2.5013924743708866 - 0.06731220121190555im	-3.178897742928692e-5 + 0.00021036501043440958im	-3.1803137968466926e-5 + 0.00021036500393569157im	-6.041759173389638 - 0.6969039300782757im
-0.24748079434129425 + 0.0im	-2.517236090102456 - 0.06814852651424498im	-3.426463440308832e-5 + 0.00021675982109155227im	-3.427909068891474e-5 + 0.0002167594970749374im	-6.131222317110065 - 0.724478289266639im
-0.24503048944682598 + 0.0im	-2.53312526165265 - 0.06899237072798332im	-3.6885500419126096e-5 + 0.00022333179490844243im	-3.6900253599120255e-5 + 0.00022333114158262188im	-6.22221353467101 - 0.7532648724315196im
-0.2426044449968574 + 0.0im	-2.549059383718939 - 0.0698436670984544im	-3.965875895562351e-5 + 0.00023008430716265623im	-3.967380998543578e-5 + 0.000230083312436589im	-6.3147482553752585 - 0.78331623844216im
-0.24020242078896772 + 0.0im	-2.565037981418714 - 0.07070234426389434im	-4.259226973838047e-5 + 0.00023702067990903202im	-4.260761949414281e-5 + 0.0002370193313829468im	-6.4088466502067005 - 0.8146868595252603im
