w	A_d-self_d	Ac_d-self_d	A_d-selfc_d	Ac_d-selfc_d
0.0047638284046488885 + 0.0im	-1.0605021637026752 - 0.00176391273443118im	0.2933340929998034 + 0.0011531533784692554im	-0.2933341599266812 - 0.0011531543954974317im	-0.7821930496079207 + 0.0008176949960759509im
0.004811466688695377 + 0.0im	-1.0624941470690636 - 0.001903556154981722im	0.2938542896038634 + 0.001243874760473335im	-0.29385435730999754 - 0.0012438758571460898im	-0.7808789495585146 + 0.0008821708939946919im
0.004859581355582331 + 0.0im	-1.064519467147799 - 0.0020531678745703617im	0.29438787836627345 + 0.001341015385206119im	-0.2943879468619822 - 0.001341016566500208im	-0.7795481558686069 + 0.0009512231906611088im
0.0049081771691381545 + 0.0im	-1.0665787510319897 - 0.0022133674385896593im	0.29493517794633345 + 0.001444968789801122im	-0.2949352472421388 - 0.0014449700609469394im	-0.7782003960021474 + 0.001025133782095638im
0.004957258940829536 + 0.0im	-1.068672622665484 - 0.002384805602725427im	0.29549646177419203 + 0.0015561478331940692im	-0.2954965318806501 - 0.0015561491996833796im	-0.7768354503611244 + 0.00110419852709204im
0.005006831530237831 + 0.0im	-1.0708017185452297 - 0.002568165361434749im	0.2960720196205028 + 0.0016749852857870738im	-0.2960720905482343 - 0.0016749867533805791im	-0.7754530306307645 + 0.001188727684790364im
0.005056899845540209 + 0.0im	-1.0729666948239227 - 0.0027641629705594177im	0.29666214846107664 + 0.0018019344104232772im	-0.2966622202207377 - 0.0018019359851579827im	-0.7740529103238795 + 0.0012790463471775058im
0.005107468843995612 + 0.0im	-1.0751681710876244 - 0.0029735489604951425im	0.2972671340839534 + 0.0019374695321599871im	-0.2972672066862515 - 0.0019374712203563264im	-0.7726348460980332 + 0.0013754948647676027im
0.005158543532435568 + 0.0im	-1.077406789631406 - 0.0031971091361132453im	0.29788724463866617 + 0.002082086594184925im	-0.29788731809434654 - 0.0020820884024535607im	-0.7711985760335495 + 0.001478429263611675im
0.005210128967759923 + 0.0im	-1.0796831753886398 - 0.0034356655594076644im	0.29852275558770885 + 0.0022363036970776im	-0.29852282990753315 - 0.002236305632325952im	-0.7697438658959886 + 0.0015882216516832847im
0.005262230257437522 + 0.0im	-1.0819979773467574 - 0.0036900775106176284im	0.2991739581402389 + 0.0024006616184773714im	-0.2991740333349825 - 0.0024006636879156996im	-0.7682704773829919 + 0.0017052606125855891im
0.005314852560011897 + 0.0im	-1.084351815980238 - 0.00396124242335609im	0.29984108755661715 + 0.002575724310081272im	-0.2998411636370531 - 0.0025757265212283686im	-0.7667781754918336 + 0.001829951584425049im
0.0053680010856120165 + 0.0im	-1.0867453427188412 - 0.00425009678905769im	0.3005244518386463 + 0.0027620793687603653im	-0.300524528815582 - 0.0027620817294487375im	-0.7652667040890807 + 0.0019627172215994147im
0.005421681096468137 + 0.0im	-1.0891790326952755 - 0.00455761702584783im	0.30122419221745184 + 0.0029603384784525977im	-0.30122427010150016 - 0.0029603409968331313im	-0.7637359193929467 + 0.0021039977371522783im
0.005475897907432818 + 0.0im	-1.0916536335192126 - 0.004884820306729664im	0.3019406462815323 + 0.0031711378193654163im	-0.3019407250834335 - 0.0031711405039114276im	-0.7621855280767225 + 0.002254251223255146im
0.005530656886507146 + 0.0im	-1.094169683392217 - 0.005232765341787582im	0.302674007136218 + 0.0033951384409022303im	-0.3026740868666014 - 0.003395141300412888im	-0.7606153468928881 + 0.0024139539472901443im
0.005585963455372217 + 0.0im	-1.0967277643364748 - 0.005602553108917619im	0.3034244874839274 + 0.0036330265946155683im	-0.30342456815333907 - 0.0036330296382185868im	-0.7590251801778417 + 0.002583600620924041im
0.005641823089925939 + 0.0im	-1.0993284150928602 - 0.005995327527417387im	0.30419228622406297 + 0.0038855140233862197im	-0.30419236784296344 - 0.003885517260539798im	-0.7574148117511449 + 0.002763704639486931im
0.005698241320825199 + 0.0im	-1.1019722117476347 - 0.006412276068602833im	0.3049775931565996 + 0.004153338202934244im	-0.3049776757353538 - 0.0041533416434281776im	-0.7557841030297948 + 0.002954798288898202im
0.005755223734033451 + 0.0im	-1.1046596522462175 - 0.006854630297467624im	0.30578057463641367 + 0.0044372625316840076im	-0.3057806581852569 - 0.004437266185639901im	-0.7541328474509448 + 0.0031574329173185405im
0.005812775971373785 + 0.0im	-1.1073912607191359 - 0.007323666339265546im	0.30660139205835907 + 0.004738076464934119im	-0.3066014765873988 - 0.004738080342804636im	-0.7524608903058647 + 0.003372179068650978im
0.005870903731087523 + 0.0im	-1.1101674831027741 - 0.0078207052647775im	0.307440153813358 + 0.005056595589223824im	-0.3074402393325128 - 0.005056599701790965im	-0.7507681108200362 + 0.0035996265749665734im
0.005929612768398399 + 0.0im	-1.1129887912852714 - 0.008347113387926071im	0.30829698739413597 + 0.005393661632742792im	-0.3082970739131757 - 0.005393665991115054im	-0.7490543540276895 + 0.003840384604892675im
0.005988908896082383 + 0.0im	-1.1158556103980846 - 0.008904302469321314im	0.3091719810242156 + 0.005750142407600697im	-0.3091720685527017 - 0.005750147023209109im	-0.7473195179330169 + 0.004095081664973999im
0.006048797985043207 + 0.0im	-1.118768365673821 - 0.009493729819266489im	0.31006519788704945 + 0.0061269316797596075im	-0.3100652864343277 - 0.00612693656435257im	-0.7455635098018093 + 0.004364365551000533im
0.006109285964893639 + 0.0im	-1.1217273562879846 - 0.010116898293719754im	0.3109766744685976 + 0.00652494896243504im	-0.3109767640438407 - 0.006524954128071896im	-0.7437862286181784 + 0.004648903246291232im
0.0061703788245425755 + 0.0im	-1.1247329684297789 - 0.010775356176702949im	0.3119064349660028 + 0.006945139228793619im	-0.31190652557797127 - 0.006945144687836918im	-0.7419876324574691 + 0.004949380763930788im
0.006232082612788002 + 0.0im	-1.127785448109051 - 0.011470696942669485im	0.31285442679367576 + 0.007388472539815816im	-0.31285451845100376 - 0.007388478304922194im	-0.7401676819565506 + 0.005266502929977613im
0.006294403438915882 + 0.0im	-1.1308850551800158 - 0.012204558892395514im	0.3138206667663843 + 0.007855943583254326im	-0.3138207594773687 - 0.00785594966736397im	-0.7383263372979678 + 0.0056009931046971115im
0.00635734747330504 + 0.0im	-1.1340319861353192 - 0.012978624656039021im	0.31480499185147165 + 0.008348571119700656im	-0.31480508562414067 - 0.00834857753602524im	-0.7364636463616784 + 0.005953592838923692im
0.006420920948038091 + 0.0im	-1.137226470179304 - 0.013794620557126698im	0.3158074043628348 + 0.008867397331878139im	-0.3158074992047866 - 0.0088674040938873im	-0.7345795288857068 + 0.006325061462721337im
0.006485130157518472 + 0.0im	-1.1404684120091226 - 0.01465431583137499im	0.3168276561513623 + 0.009413487073407306im	-0.3168277520696989 - 0.009413494194813474im	-0.7326741814799146 + 0.0067161756035933546im
0.006549981459093656 + 0.0im	-1.1437580702021584 - 0.01555952169443524im	0.31786553835360604 + 0.009987927013441969im	-0.31786563535559487 - 0.009987934508183647im	-0.7307476164159249 + 0.007127728631590985im
0.006615481273684593 + 0.0im	-1.1470953861890656 - 0.016512090252870933im	0.3189208793645464 + 0.010591824673750383im	-0.31892097745657105 - 0.010591832555973702im	-0.7287999334831733 + 0.007560530028784953im
0.006681636086421439 + 0.0im	-1.1504802762803485 - 0.017513913252931123im	0.3199934132176777 + 0.011226307355018233im	-0.31999351240585966 - 0.011226315639056883im	-0.7268312884071584 + 0.008015404680697745im
0.006748452447285653 + 0.0im	-1.1539126380751366 - 0.018566920661978088im	0.3210828033262271 + 0.01189252094937703im	-0.3210829036162699 - 0.011892529649730471im	-0.7248418331870506 + 0.008493192087444612im
0.0068159369717585095 + 0.0im	-1.157392276832642 - 0.019673079077760693im	0.32218869949934986 + 0.012591628636415147im	-0.3221888008965072 - 0.01259163776772502im	-0.7228317744848344 + 0.008994745492500796im
0.006884096341476095 + 0.0im	-1.1609189408403702 - 0.020834389961096357im	0.32331068147353964 + 0.013324809460208396im	-0.3233107839826149 - 0.013324819037233348im	-0.7208013577391624 + 0.009520930927199566im
0.006952937304890856 + 0.0im	-1.1644923203699054 - 0.022052887687938075im	0.3244483078058051 + 0.014093256785212985im	-0.3244484114311172 - 0.014093266822801572im	-0.7187508519647865 + 0.01007262616927213im
0.007022466677939764 + 0.0im	-1.1681120218966738 - 0.02333063741725471im	0.32560106551306156 + 0.01489817662919653im	-0.32560117025844665 - 0.014898187142258504im	-0.7166805520042355 + 0.010650719613964858im
0.007092691344719162 + 0.0im	-1.171777566674576 - 0.02466973277164621im	0.32676840135998547 + 0.015740785871741193im	-0.32676850722877043 - 0.015740796875217025im	-0.7145907940858475 + 0.011256109056512956im
0.007163618258166354 + 0.0im	-1.1754884655693936 - 0.026072293328147544im	0.3279497151796875 + 0.01662231033723795im	-0.32794982217475577 - 0.01662232184606661im	-0.7124819718525156 + 0.011889700385010858im
0.007235254440748017 + 0.0im	-1.1792439128803336 - 0.027540461917248942im	0.329144259054352 + 0.017543982751701555im	-0.3291443671779805 - 0.017543994780786717im	-0.7103545442882658 + 0.012552406183000166im
0.0073076069851554975 + 0.0im	-1.1830433918066041 - 0.0290764017287699im	0.33035140437047716 + 0.018507040573170222im	-0.3303515136243728 - 0.01850705313734469im	-0.7082089154255903 + 0.013245144241392887im
0.007380683055007053 + 0.0im	-1.1868860329995723 - 0.0306822932238763im	0.33157032229831207 + 0.019512723695914284im	-0.3315704326837761 - 0.01951273680990297im	-0.7060456223779779 + 0.013968835979663094im
0.007454489885557123 + 0.0im	-1.1907709846599999 - 0.03236033085321426im	0.3328001902362625 + 0.020562272029159844im	-0.3328003017539823 - 0.02056228570754111im	-0.703865200242876 + 0.014724404776571387im
0.007529034784412694 + 0.0im	-1.194697143990645 - 0.03411271958185908im	0.33404004722783337 + 0.021656922951538014im	-0.3340401598780279 - 0.0216569372087038im	-0.7016682484760927 + 0.015512774211033977im
0.007604325132256821 + 0.0im	-1.1986635680881932 - 0.03594167122253267im	0.33528892722907894 + 0.022797908642996637im	-0.33528904101139606 - 0.02279792349311085im	-0.6994554041404483 + 0.016334866214110986im
0.0076803683835793895 + 0.0im	-1.2026690413748253 - 0.0378494005793309im	0.3365458715878388 + 0.023986453296453544im	-0.3365459865013174 - 0.023986468753409596im	-0.6972273539824004 + 0.017191599133464727im
0.007757172067415183 + 0.0im	-1.2067123090105731 - 0.03983812140502213im	0.33780971154554346 + 0.025223770212035493im	-0.33780982758879347 - 0.025223786289412457im	-0.6949848349004746 + 0.018083885712028597im
0.007834743788089335 + 0.0im	-1.2107920036936595 - 0.04191004217582223im	0.3390793021572273 + 0.026511058777322304im	-0.3390794193283188 - 0.026511075488340058im	-0.6927286318865918 + 0.019012630983028304im
0.00791309122597023 + 0.0im	-1.2149066516813793 - 0.044067361688423075im	0.34035339441752566 + 0.027849501337608im	-0.3403535127138398 - 0.02784951869508164im	-0.6904595618745758 + 0.01997873008390905im
0.007992222138229931 + 0.0im	-1.2190547062597563 - 0.046312264484941426im	0.3416306978349198 + 0.02924025996079454im	-0.3416308172538623 - 0.029240277977087996im	-0.6881784961015298 + 0.020983065992142315im
0.00807214435961223 + 0.0im	-1.2232344325402262 - 0.04864691611236928im	0.3429098391934907 + 0.030684473102144984im	-0.3429099597313291 - 0.030684491789124im	-0.6858863767722428 + 0.02202650718631475im
0.008152865803208353 + 0.0im	-1.2274441228544686 - 0.05107345822402692im	0.3441893828711057 + 0.03218325217474162im	-0.34418950452437774 - 0.0321832715437265im	-0.6835842074749017 + 0.02310990523633414im
0.008234394461240436 + 0.0im	-1.2316818588884557 - 0.053594003531461286im	0.3454678127803776 + 0.03373767803211856im	-0.34546793554436606 - 0.03373769809383656im	-0.681272965089028 + 0.024234092327025183im
0.00831673840585284 + 0.0im	-1.2359456534273685 - 0.056210630616172444im	0.3467435601372606 + 0.035348797370160875im	-0.34674368400752104 - 0.0353488181346989im	-0.6789537654969262 + 0.025399878719827577im
0.008399905789911368 + 0.0im	-1.240233411707909 - 0.05892537861149878im	0.34801497795630354 + 0.037017619055985336im	-0.3480151029278229 - 0.03701764053274266im	-0.6766277160126538 + 0.026608050157746446im
0.008483904847810482 + 0.0im	-1.2445429151337146 - 0.061740241765936815im	0.3492803416755731 + 0.038745110392134734im	-0.3492804677431564 - 0.03874513258977623im	-0.6742960146109068 + 0.02785936521914407im
0.008568743896288587 + 0.0im	-1.2488718797589577 - 0.06465716390010867im	0.3505378985215021 + 0.04053219332502629im	-0.350538025679208 - 0.04053221625143639im	-0.6719598822436063 + 0.029154552626391692im
0.008654431335251473 + 0.0im	-1.2532178709321458 - 0.06767803277052027im	0.351785771347858 + 0.04237974060719323im	-0.3517858995899877 - 0.042379764269431276im	-0.6696206002048632 + 0.030494308515828652im
0.008740975648603988 + 0.0im	-1.2575783276757528 - 0.07080467435416381im	0.3530220568123961 + 0.04428857192344121im	-0.3530221861329108 - 0.04428859632769732im	-0.6672794986651019 + 0.03187929367589016im
0.008828385405090029 + 0.0im	-1.2619507311597684 - 0.07403884706890838im	0.3542447683000823 + 0.04625944999160507im	-0.3542448986928011 - 0.04625947514315825im	-0.6649379512381545 + 0.03331013076067304im
0.00891666925914093 + 0.0im	-1.2663321786546253 - 0.07738223594549065im	0.35545187290374874 + 0.04829307664913547im	-0.35545200436241187 - 0.048293102552313276im	-0.6625973958072354 + 0.034787401486596856im
0.009005835951732339 + 0.0im	-1.2707200446639613 - 0.08083644676774603im	0.35664127316518235 + 0.0503900889372619im	-0.35664140568356406 - 0.05039011559540241im	-0.6602593022807035 + 0.03631164382019758im
0.009095894311249662 + 0.0im	-1.2751112290392617 - 0.08440300019852244im	0.3578107507393126 + 0.05255105519496829im	-0.35781088431118124 - 0.05255108261038418im	-0.6579251865242445 + 0.03788334916544341im
0.009186853254362158 + 0.0im	-1.2795027545421078 - 0.08808332590946921im	0.3589581524225818 + 0.054776471175471894im	-0.358958287041881 - 0.05477649934941812im	-0.6555966117080723 + 0.0395029595593006im
0.00927872178690578 + 0.0im	-1.2838914335186014 - 0.09187875673360353im	0.3600811491427911 + 0.05706675619832036im	-0.36008128480363505 - 0.05706678513096417im	-0.6532751527899332 + 0.041170864884588654im
0.009371509004774839 + 0.0im	-1.2882742339542896 - 0.09579052286020998im	0.36117741481118926 + 0.05942224935060017im	-0.36117755150798 - 0.05942227904099496im	-0.6509625199285971 + 0.04288740010944949im
0.009465224094822587 + 0.0im	-1.2926476689535116 - 0.09981974609222595im	0.362244572717713 + 0.061843205751090015im	-0.362244710445221 - 0.06184323619715289im	-0.6486603614747384 + 0.04465284256301449im
0.009559876335770812 + 0.0im	-1.2970084078784292 - 0.10396743418679814im	0.36328018666249684 + 0.06432979289148615im	-0.36328032541594 - 0.0643298240899799im	-0.6463704091958019 + 0.04646740925707951im
0.00965547509912852 + 0.0im	-1.3013529788660478 - 0.10823447530016256im	0.36428177935045475 + 0.06688208706906885im	-0.3642819191255897 - 0.0668821190155886im	-0.6440944238632961 + 0.0483312542637924im
0.009752029850119805 + 0.0im	-1.3056778352067788 - 0.11262163255839096im	0.3652468129837238 + 0.06950006992537539im	-0.36524695377694427 - 0.06950010261433931im	-0.641834200580003 + 0.050244466159518796im
0.009849550148621003 + 0.0im	-1.3099792994476473 - 0.1171295387758634im	0.3661727654673398 + 0.07218362510557498im	-0.3661729072757785 - 0.07218365853022096im	-0.6395915319551999 + 0.05220706554517214im
0.009948045650107214 + 0.0im	-1.3142538603791303 - 0.12175869134356149im	0.3670570112998983 + 0.0749325350533287im	-0.3670571541215164 - 0.07493256920571661im	-0.6373683217938033 + 0.054219002653379596im
0.010047526106608286 + 0.0im	-1.3184976081647533 - 0.1265094473094189im	0.3678969448632022 + 0.07774647795593073im	-0.3678970886969255 - 0.07774651282695015im	-0.6351664775610916 + 0.05628015505289844im
0.010148001367674369 + 0.0im	-1.3227068044393162 - 0.13138201867303345im	0.3686899198676435 + 0.08062502485448933im	-0.3686900647133875 - 0.08062506043387423im	-0.632987830129688 + 0.058390325460698514im
0.010249481381351112 + 0.0im	-1.326877573054184 - 0.1363764679169993im	0.3694332574760754 + 0.0835676369337964im	-0.3694334033349545 - 0.08356767321014531im	-0.6308343131758287 + 0.06054923967208264im
0.010351976195164623 + 0.0im	-1.3310060593133641 - 0.14149270379699733im	0.370124469959806 + 0.08657366300636293im	-0.37012461683426273 - 0.08657369996716732im	-0.6287078733572354 + 0.06275654461913255im
0.010455495957116269 + 0.0im	-1.3350883109971143 - 0.14673047741254422im	0.3707603054182618 + 0.08964233720486053im	-0.37076045331189367 - 0.08964237483653958im	-0.6266104516726861 + 0.06501180656763068im
0.010560050916687432 + 0.0im	-1.3391203778140415 - 0.15208937857997784im	0.3713386082970638 + 0.09277277689689722im	-0.37133875721517956 - 0.09277281518484039im	-0.6245440458774806 + 0.0673145094624327im
0.010665651425854307 + 0.0im	-1.3430982797766835 - 0.1575688325288163im	0.37185650317716784 + 0.09596398083568385im	-0.3718566531266026 - 0.09596401976430095im	-0.6225105385632185 + 0.06966405343103327im
0.01077230794011285 + 0.0im	-1.3470180512035637 - 0.16316809694210282im	0.3723112854656068 + 0.09921482755969858im	-0.37231143645495013 - 0.09921486711247834im	-0.6205120180971365 + 0.07205975345479675im
0.010880031019513979 + 0.0im	-1.3508756811971028 - 0.16888625936069387im	0.3727002718503608 + 0.10252407405394197im	-0.3727004238900134 - 0.10252411421351898im	-0.6185503709685671 + 0.07450083821699924im
0.010988831329709119 + 0.0im	-1.3546671670780295 - 0.17472223497072015im	0.37302078307259756 + 0.10589035468479449im	-0.3730209361749208 - 0.10589039543302359im	-0.6166275590852245 + 0.0769864491364575im
0.01109871964300621 + 0.0im	-1.3583885354894538 - 0.18067476479258407im	0.37327017099225507 + 0.10931218041982944im	-0.3732703251716803 - 0.10931222173787014im	-0.6147455449120726 + 0.07951563959510227im
0.011209706839436272 + 0.0im	-1.3620358226792368 - 0.1867424142889196im	0.3734458141078412 + 0.11278793834322148im	-0.37344596938098273 - 0.11278798021163045im	-0.6129062568707738 + 0.08208737436738849im
0.011321803907830635 + 0.0im	-1.365605095504316 - 0.19292357240787933im	0.37354511734743007 + 0.11631589147660086im	-0.37354527373317137 - 0.11631593387543383im	-0.6111116334419738 + 0.08470052925892162im
0.011435021946908942 + 0.0im	-1.3690924535020224 - 0.199216451076962im	0.3735655141595861 + 0.11989417891435707im	-0.37356567167937194 - 0.11989422182327927im	-0.609363544893216 + 0.08735389096112645im
0.011549372166378032 + 0.0im	-1.3724940366562277 - 0.20561908516134753im	0.37350459517153023 + 0.12352081628148297im	-0.37350475384872966 - 0.12352085967988913im	-0.6076638645606485 + 0.09004615712817984im
