w	A_d-self_d	Ac_d-self_d	A_d-selfc_d	Ac_d-selfc_d
-0.0008267883030835181 + 0.0im	-0.9853105837699995 - 0.028734277688106807im	-0.001495333966163296 + 0.014452637062084127im	-0.000730774326419655 + 0.007064778104426165im	-0.9820776985768837 - 0.05819741320724466im
-0.000818602280280711 + 0.0im	-0.9853248415456709 - 0.028739618238985132im	-0.001519207954616709 + 0.014614173716167857im	-0.0007424840243735026 + 0.007143921122844018im	-0.982110923363533 - 0.05822709939586642im
-0.0008104973072086247 + 0.0im	-0.9853391721586007 - 0.028745288948497066im	-0.0015436587193323936 + 0.014777843656175071im	-0.0007544761248060886 + 0.007224109194321438im	-0.9821437628351009 - 0.058257699247823355im
-0.000802472581394678 + 0.0im	-0.9853535770335606 - 0.02875132078292445im	-0.0015687057065269358 + 0.014943686299569268im	-0.0007667601480346765 + 0.00730536162961087im	-0.9821761832909479 - 0.05828925239502819im
-0.0007945273083115623 + 0.0im	-0.9853680547310859 - 0.02875774527729107im	-0.0015943699071357003 + 0.015111742421978812im	-0.0007793462740692582 + 0.00738769840509756im	-0.9822081687466226 - 0.05832179889472892im
-0.0007866607012985765 + 0.0im	-0.9853826033116152 - 0.02876459458290003im	-0.001620673475093228 + 0.015282054181477841im	-0.0007922454435341476 + 0.007471140174633182im	-0.9822397032408108 - 0.0583553793855996im
-0.0007788719814837391 + 0.0im	-0.9853972215167849 - 0.028771901513642725im	-0.0016476404179745093 + 0.01545466513546236im	-0.0008054693941820518 + 0.007555708277740219im	-0.9822707715245919 - 0.05839003524321388im
-0.0007711603777066724 + 0.0im	-0.9854119015676273 - 0.0287796995901225im	-0.0016752954549156753 + 0.01562962024956057im	-0.000819030215345092 + 0.007641424743913396im	-0.9823013539500965 - 0.05842580873275741im
-0.0007635251264422498 + 0.0im	-0.9854266416035802 - 0.0287880230806395im	-0.0017036656537508174 + 0.015806965898046855im	-0.0008329411701055158 + 0.007728312292758664im	-0.9823314332489705 - 0.05846274315683257im
-0.0007559654717249998 + 0.0im	-0.9854414354241346 - 0.02879690703809297im	-0.0017327794399163697 + 0.01598674985526016im	-0.0008472161793110056 + 0.007816394329725862im	-0.9823609914414968 - 0.058500882996231636im
-0.0007484806650742572 + 0.0im	-0.9854562760585663 - 0.02880638733187396im	-0.0017626681402091126 + 0.01616902127756403im	-0.0008618705863096226 + 0.007905694937208897im	-0.9823900087886837 - 0.058540274041585766im
-0.0007410699654200566 + 0.0im	-0.9854711858850265 - 0.028816500673850255im	-0.001793363487782984 + 0.016353830675423467im	-0.0008769199340166191 + 0.00799623886080605im	-0.9824184867421671 - 0.05858096351385248im
-0.0007337326390297591 + 0.0im	-0.9854860658082886 - 0.02882728463757805im	-0.0018249014425387824 + 0.016541229875216182im	-0.0008923818362899289 + 0.008088051490553605im	-0.9824463620535328 - 0.05862300017167506im
-0.000726467959435405 + 0.0im	-0.985500996300818 - 0.028838777669917673im	-0.0018573185935971078 + 0.016731271970438458im	-0.0009082742154084942 + 0.008181158836966936im	-0.9824736097384812 - 0.05866643440373152im
-0.0007192752073617872 + 0.0im	-0.985515963106126 - 0.028851019094281158im	-0.0018906546444916923 + 0.016924011262013167im	-0.0009246167115871791 + 0.008275587501746262im	-0.9825002529764548 - 0.05871131830429539im
-0.0007121536706552348 + 0.0im	-0.9855308668819014 - 0.02886404910479384im	-0.0019249535514245728 + 0.01711950318745419im	-0.0009414304784048245 + 0.008371364643027351im	-0.9825262511471765 - 0.05875770573034403im
-0.0007051026442131037 + 0.0im	-0.9855458037073167 - 0.028877908750716334im	-0.001960260399063702 + 0.017317804238691538im	-0.0009587377877664548 + 0.008468517935081686im	-0.9825515380007336 - 0.05880565233868237im
-0.0006981214299139641 + 0.0im	-0.9855606744230295 - 0.028892639910541203im	-0.0019966237571628054 + 0.01751897186841206im	-0.0009765624320980462 + 0.008567075522395471im	-0.9825761253899972 - 0.05885521560168988im
-0.0006912093365484793 + 0.0im	-0.9855754591160367 - 0.02890828525525147im	-0.0020340959014584726 + 0.017723064384821262im	-0.000994929829063914 + 0.008667065968081667im	-0.9825999545325994 - 0.058906454800453055im
-0.0006843656797509696 + 0.0im	-0.9855902228239876 - 0.028924888200307388im	-0.002072731326162988 + 0.017930140834784666im	-0.0010138670399847418 + 0.00876851819660493im	-0.982622979906329 - 0.05895943099420726im
-0.0006775897819316531 + 0.0im	-0.9856048406292505 - 0.028942492846008645im	-0.0021125890992143574 + 0.018140260875358298im	-0.0010334028699981114 + 0.008871461430824705im	-0.9826452114816788 - 0.05901420696518424im
-0.0006708809722095575 + 0.0im	-0.9856193371780034 - 0.02896114390596521im	-0.0021537316003291634 + 0.018353484633770584im	-0.0010535677552231941 + 0.008975925123387012im	-0.9826665450020392 - 0.05907084713813834im
-0.0006642385863460966 + 0.0im	-0.9856336868579404 - 0.028980886623496953im	-0.0021962251601956406 + 0.018569872555968613im	-0.0010743942906863834 + 0.00908193888252069im	-0.9826869876343239 - 0.05912941747400731im
-0.0006576619666793036 + 0.0im	-0.9856478756379194 - 0.02900176667587168im	-0.0022401394106785154 + 0.01878948524389318im	-0.0010959165715799036 + 0.009189532392318686im	-0.9827064484406919 - 0.05918998533735418im
-0.0006511504620587165 + 0.0im	-0.9856618202477296 - 0.029023830066381952im	-0.002285548996839167 + 0.019012383281696067im	-0.0011181711516808823 + 0.00929873532760914im	-0.9827248716611964 - 0.05925261933742153im
-0.0006447034277809074 + 0.0im	-0.9856754806383805 - 0.029047123004351097im	-0.00233253210660743 + 0.019238627051161385im	-0.0011411963760724656 + 0.0094095772635447im	-0.9827422260471333 - 0.05931738914282487im
-0.0006383202255256509 + 0.0im	-0.9856889043004586 - 0.029071691773248736im	-0.0023811713057839416 + 0.019468276536640027im	-0.001165032559754257 + 0.009522087580061251im	-0.9827584568094007 - 0.059384365270098806im
-0.0006320002232927237 + 0.0im	-0.9857019357478051 - 0.029097582587186914im	-0.002431553555615582 + 0.019701391119850236im	-0.0011897224236513736 + 0.009636295361379183im	-0.9827734361997287 - 0.05945361884649968im
-0.0006257427953393304 + 0.0im	-0.9857146093568144 - 0.02912484143615247im	-0.002483770533492516 + 0.019938029364940876im	-0.0012153108502008312 + 0.009752229290741337im	-0.9827871402904769 - 0.05952522134765166im
-0.0006195473221181489 + 0.0im	-0.9857268707896308 - 0.029153513920418407im	-0.002537918168922882 + 0.020178248794254335im	-0.001241844829438701 + 0.00986991754060146im	-0.9827994921436317 - 0.059599244310804204im
-0.0006134131902159891 + 0.0im	-0.9857386230569855 - 0.02918364507465713im	-0.0025940973400264567 + 0.02042210565526401im	-0.0012693737482300782 + 0.009989387658495752im	-0.9828103667390381 - 0.05967575902464283im
-0.0006073397922930585 + 0.0im	-0.9857498523356558 - 0.029215279182357043im	-0.0026524134587426647 + 0.02066965467919743im	-0.0012979492330916409 + 0.010110666448847637im	-0.9828196793994114 - 0.059754836196759184im
-0.0006013265270228301 + 0.0im	-0.9857604864683202 - 0.02924845958121685im	-0.0027129767180321183 + 0.020920948831888775im	-0.0013276253069968314 + 0.010233779850971738im	-0.9828273620397955 - 0.05983654560004808im
-0.000595372799032505 + 0.0im	-0.9857704633600952 - 0.02928322846026187im	-0.00277590286778985 + 0.021176039057435224im	-0.0013584586198575378 + 0.010358752813558351im	-0.9828333118094434 - 0.05992095569944359im
-0.0005894780188440644 + 0.0im	-0.9857797233912914 - 0.029319626649488596im	-0.0028413102984093945 + 0.021434974015258925im	-0.0013905071781676295 + 0.010485609165932705im	-0.9828373719059972 - 0.06000813326054724im
-0.0005836416028159054 + 0.0im	-0.9857881859707202 - 0.02935769340290322im	-0.002909325201400393 + 0.021697799811201707im	-0.0014238327912816377 + 0.01061437148639584im	-0.9828394529523901 - 0.060098142941825666im
-0.0005778629730850548 + 0.0im	-0.9857957863611176 - 0.029397466175870208im	-0.0029800770698175257 + 0.0219645597233013im	-0.0014584988346638189 + 0.010745060967964607im	-0.9828394505008686 - 0.06019104687217028im
-0.0005721415575099552 + 0.0im	-0.9858024479741195 - 0.029438980397734002im	-0.0030537001260043137 + 0.02223529392291741im	-0.0014945714294128934 + 0.010877697281837668im	-0.9828372087847688 - 0.0602869042157128im
-0.0005664767896138169 + 0.0im	-0.9858080910978749 - 0.029482269240714024im	-0.003130333440020983 + 0.022510039191892973im	-0.0015321178013304583 + 0.011012298438922772im	-0.9828325987002886 - 0.06038577072587888im
-0.0005608681085285316 + 0.0im	-0.9858126280416116 - 0.02952736338610758im	-0.0032101215919978134 + 0.02278882863644993im	-0.0015712096026775267 + 0.01114888064976729im	-0.9828254740193161 - 0.06048769829073638im
-0.0005553149589391402 + 0.0im	-0.9858159836564168 - 0.029574290788858003im	-0.0032932135499190813 + 0.023071691398530353im	-0.0016119195153316294 + 0.011287458183239929im	-0.9828157054295538 - 0.06059273447175499im
-0.0005498167910288518 + 0.0im	-0.9858180589861661 - 0.029623076441566115im	-0.0033797626925705575 + 0.023358652365303705im	-0.0016543226925102063 + 0.011428043224315954im	-0.9828030860281505 - 0.06070092203814267im
-0.0005443730604246057 + 0.0im	-0.9858187940418224 - 0.029673742139032542im	-0.003469928036794743 + 0.02364973187756764im	-0.0016984969200392129 + 0.01157064573132187im	-0.9827875187221549 - 0.060812298498952415im
-0.0005389832281431739 + 0.0im	-0.9858180293429032 - 0.0297263062444246im	-0.0035638712760037955 + 0.023944945437775374im	-0.0017445214861174553 + 0.011715273292998013im	-0.9827687823945526 - 0.06092689563517729im
-0.000533646760537796 + 0.0im	-0.9858156725021188 - 0.02978078345815728im	-0.003661760069985051 + 0.02424430341842583im	-0.0017924784725489923 + 0.011861930985739205im	-0.9827467009070556 - 0.061044739034049465im
-0.0005283631292453425 + 0.0im	-0.985811676113624 - 0.029837184590570887im	-0.0037637586745489712 + 0.024547810771554362im	-0.00184244832465524 + 0.012010621231374306im	-0.9827211330551239 - 0.061165847627756495im
-0.0005231318111340024 + 0.0im	-0.9858059217780912 - 0.029895516339470758im	-0.003870063056047202 + 0.024855466740062417im	-0.0018945270715549118 + 0.012161343655845803im	-0.9826918939828375 - 0.06129023323876109im
-0.0005179522882514876 + 0.0im	-0.9857982573517938 - 0.029955781073574852im	-0.0039808325489454266 + 0.025167264571622848im	-0.0019487926433323268 + 0.012314094949149935im	-0.9826587323938458 - 0.06141790013387882im
-0.0005128240477737501 + 0.0im	-0.9857886187942156 - 0.0300179766228855im	-0.004096257295481859 + 0.025483191235896527im	-0.002005338205467451 + 0.012468868726896926im	-0.9826215144603004 - 0.0615488445892208im
-0.000507746581954208 + 0.0im	-0.985776876166953 - 0.030082096076970627im	-0.004216524044082816 + 0.025803227145791974im	-0.0020642551933736934 + 0.012625655393849496im	-0.9825799902537867 - 0.061683054468049926im
-0.0005027193880734733 + 0.0im	-0.9857629148933312 - 0.030148127592100955im	-0.004341822623906493 + 0.026127345883496154im	-0.0021256366510721747 + 0.01278444200979587im	-0.9825339854896765 - 0.061820508813531946im
-0.0004977419683895775 + 0.0im	-0.9857466229841906 - 0.030216054208146662im	-0.0044723465030134515 + 0.026455513932001993im	-0.002189577336089804 + 0.01294521215811193im	-0.982483284326168 - 0.06196117745828365im
-0.0004928138300886906 + 0.0im	-0.9857278769994973 - 0.03028585367609103im	-0.004608292378186733 + 0.02678769041285151im	-0.002256173429139624 + 0.01310794581736463im	-0.9824276630399063 - 0.06210502065253375im
-0.00048793448523632734 + 0.0im	-0.9857065610312654 - 0.030357498296967208im	-0.004749858695898874 + 0.027123826830810844im	-0.0023255222692649133 + 0.013272619236306836im	-0.9823669101614614 - 0.06225198871261653im
-0.00048310345072903697 + 0.0im	-0.9856825544425745 - 0.03043095477296973im	-0.004897245050494379 + 0.02746386682618802im	-0.0023977215578240836 + 0.013439204812611577im	-0.9823008049765909 - 0.06240202169141864im
-0.00047832024824657126 + 0.0im	-0.98565573667016 - 0.030506184071436983im	-0.005050659285759249 + 0.02780774593550044im	-0.0024728730707294154 + 0.01360767097569156im	-0.9822291261010094 - 0.06255504907228727im
-0.000473584404204526 + 0.0im	-0.9856259839427712 - 0.030583141302340057im	-0.005210304321971092 + 0.028155391361194798im	-0.002551076200374509 + 0.013777982073947936im	-0.9821516465122926 - 0.06271098948780031im
-0.0004688954497074515 + 0.0im	-0.9855931756294094 - 0.030661775609853475im	-0.005376387932745849 + 0.02850672175111785im	-0.002632432696662112 + 0.013950098266790128im	-0.9820681429353625 - 0.06286975046467802im
-0.0004642529205024272 + 0.0im	-0.9855571885804691 - 0.030742030078520312im	-0.005549118502727159 + 0.02886164698843512im	-0.0027170446151798936 + 0.014123975421767855im	-0.9819783879852514 - 0.06303122819599817im
-0.00045965635693309627 + 0.0im	-0.985517902998241 - 0.03082384165446135im	-0.005728700904089543 + 0.02922006799268861im	-0.002805012283790208 + 0.014299565017153766im	-0.9818821840076121 - 0.06319530734175365im
-0.0004551053038941547 + 0.0im	-0.9854752260413389 - 0.030907141082014762im	-0.005915349465525069 + 0.029581876532685163im	-0.0028964406731452944 + 0.01447681405031527im	-0.9817792332191283 - 0.06336186085866874im
-0.0004505993107862918 + 0.0im	-0.9854289609280475 - 0.030991852856127978im	-0.006109271585972556 + 0.029946955051903198im	-0.0029914313527550757 + 0.01465566495221223im	-0.9816693885462098 - 0.06353074986006912im
-0.0004461379314715761 + 0.0im	-0.985379034932107 - 0.03107789519076294im	-0.0063106785344563855 + 0.030315176507104802im	-0.003090087789412767 + 0.014836055508356982im	-0.9815523537899166 - 0.06370182350647358im
-0.00044172072422928325 + 0.0im	-0.9853253446557702 - 0.03116518000351177im	-0.006519777255582143 + 0.030686404220838442im	-0.003192511331408259 + 0.015017918786572238im	-0.9814279909142346 - 0.06387491892745993im
-0.0004373472517121616 + 0.0im	-0.9852677725113259 - 0.03125361291656036im	-0.0067367759019308195 + 0.031060491748516265im	-0.0032988039217385964 + 0.015201183071881966im	-0.9812960061888836 - 0.06404986117523584im
-0.00043301708090313034 + 0.0im	-0.985206195582576 - 0.03134309327407935im	-0.006961881276708317 + 0.031437282760749405im	-0.0034090668391594985 + 0.01538577180886978im	-0.9811562331329603 - 0.06422646321023041im
-0.00042872978307240627 + 0.0im	-0.9851404450002391 - 0.0314335141760637im	-0.0071952969622831675 + 0.031816610941622574im	-0.003523399787793446 + 0.015571603551839085im	-0.9810084367128757 - 0.06440452591891133im
-0.00042448493373505573 + 0.0im	-0.9850704994341858 - 0.03152476252858893im	-0.007437226848566585 + 0.032198299903589im	-0.0036419026721842946 + 0.015758591923107714im	-0.9808523881037297 - 0.06458383816392387im
-0.00042028211260896606 + 0.0im	-0.9849962531709303 - 0.031616719110399635im	-0.0076878724157160416 + 0.032582163119662715im	-0.0037646740191921526 + 0.015946645579769988im	-0.9806879567250993 - 0.06476417686654524im
-0.0004161209035732337 + 0.0im	-0.9849175169953368 - 0.031709258655697646im	-0.007947424434295036 + 0.032968003873584506im	-0.003891807404495574 + 0.016135668189256568im	-0.98051489948337 - 0.06494530712135234im
-0.0004120008946269641 + 0.0im	-0.9848342783524578 - 0.03180224995295002im	-0.00821607797167276 + 0.033355615228632514im	-0.004023398319041533 + 0.016325558414021377im	-0.9803330086351851 - 0.06512698234290376im
-0.0004079216778484793 + 0.0im	-0.9847463786292603 - 0.031895555959495475im	-0.008494021973094842 + 0.03374478001574332im	-0.0041595392985912675 + 0.01651620990568205im	-0.9801421603472957 - 0.0653089444441569im
-0.00040388284935492997 + 0.0im	-0.9846537733332914 - 0.031989033931687075im	-0.008781441707928803 + 0.03413527084160399im	-0.004300321082021987 + 0.016707511308937203im	-0.9799421317494131 - 0.06549092404625491im
-0.0003998840092623069 + 0.0im	-0.9845563616041342 - 0.03208253557027354im	-0.00907851395998388 + 0.03452685011736489im	-0.004445830252355508 + 0.016899346275579447im	-0.9797327737241872 - 0.06567264071924712im
-0.0003959247616458484 + 0.0im	-0.9844540627602264 - 0.03217590718068741im	-0.009385413835004065 + 0.034919270108613995im	-0.004596152571868491 + 0.017091593488917825im	-0.9795139298428527 - 0.06585380325323663im
-0.00039200471450084 + 0.0im	-0.9843468165820383 - 0.032268989847878876im	-0.009702308386270278 + 0.035312273007238715im	-0.004751369861519596 + 0.017284126698917233im	-0.9792854545167506 - 0.06603410995938701im
-0.000388123479703802 + 0.0im	-0.9842345272473056 - 0.03236161962530739im	-0.010029357677920929 + 0.03570559102578629im	-0.00491156051724843 + 0.017476814768353364im	-0.9790471448821669 - 0.06621324900016222im
-0.0003842806729740614 + 0.0im	-0.9841171056145228 - 0.032453627737678944im	-0.010366715899904205 + 0.03609894651491329im	-0.00507680006116413 + 0.01766952173027396im	-0.9787990240322526 - 0.06639089874812464im
-0.00038047591383570434 + 0.0im	-0.9839945363946377 - 0.03254484079699667im	-0.010714539101286658 + 0.03649205210449312im	-0.005247164924928599 + 0.017862106857044233im	-0.9785408476101688 - 0.06656672817256867im
-0.0003767088255799053 + 0.0im	-0.983866830778377 - 0.032635081031473744im	-0.011072936168536041 + 0.036884610868923105im	-0.005422708448308177 + 0.018054424741242713im	-0.9782726131995787 - 0.06674039725322803im
-0.000372979035227629 + 0.0im	-0.9837338202397395 - 0.03272416652684318im	-0.011442065121883987 + 0.037276316517142735im	-0.005603508028289987 + 0.018246325388658082im	-0.9779941403700395 - 0.0669115574202578im
