w	self_d-A_d	selfc_d-A_d	self_d-Ac_d	selfc_d-Ac_d
0.003329558527752129 + 0.0im	-1.0780124604093329 - 0.001140689387897705im	-0.052985180889653385 - 0.0011401856472589703im	-0.05298518088965834 - 0.0011401856472589992im	-1.0780124604093329 - 0.0011406893878976939im
0.0033628541130296505 + 0.0im	-1.0785149807663026 - 0.0012322318267609118im	-0.05372107600728294 - 0.0012316651468205911im	-0.05372107600728793 - 0.0012316651468206221im	-1.078514980766303 - 0.0012322318267608994im
0.003396482654159947 + 0.0im	-1.0790306777234597 - 0.001330387747689909im	-0.05447102504902532 - 0.0013297516257154368im	-0.05447102504903034 - 0.00132975162571547im	-1.0790306777234595 - 0.0013303877476898954im
0.0034304474807015464 + 0.0im	-1.0795598741133725 - 0.0014355715285964295im	-0.055235296432082595 - 0.0014348588483865138im	-0.05523529643208762 - 0.0014348588483865492im	-1.079559874113372 - 0.001435571528596414im
0.003464751955508562 + 0.0im	-1.0801028504649175 - 0.0015482183577774295im	-0.0560141727480716 - 0.0015474213360242267im	-0.05601417274807662 - 0.0015474213360242646im	-1.0801028504649175 - 0.0015482183577774117im
0.0034993994750636475 + 0.0im	-1.0806598499544036 - 0.001668784882226676im	-0.056807923068133086 - 0.0016678950106069042im	-0.056807923068138144 - 0.0016678950106069452im	-1.0806598499544031 - 0.0016687848822266576im
0.003534393469814284 + 0.0im	-1.0812312120554894 - 0.0017977498455344007im	-0.05761681172652133 - 0.0017967578282307435im	-0.057616811726526385 - 0.0017967578282307873im	-1.0812312120554894 - 0.0017977498455343803im
0.003569737404512427 + 0.0im	-1.0818171959301432 - 0.0019356147123611568im	-0.0584411094014877 - 0.001934510398698237im	-0.05844110940149282 - 0.0019345103986982846im	-1.0818171959301432 - 0.0019356147123611347im
0.003605434778557551 + 0.0im	-1.0824180602775706 - 0.002082904276289517im	-0.059281074086108686 - 0.0020816765881509314im	-0.05928107408611377 - 0.0020816765881509817im	-1.0824180602775706 - 0.002082904276289492im
0.003641489126343127 + 0.0im	-1.0830340647176622 - 0.0022401672476755384im	-0.06013695183091004 - 0.0022388041013501354im	-0.060136951830915136 - 0.00223880410135019im	-1.0830340647176624 - 0.002240167247675512im
0.003677904017606558 + 0.0im	-1.0836655246439788 - 0.0024079768179411727im	-0.06100898762610765 - 0.002406465040027654im	-0.061008987626112766 - 0.0024064650400277116im	-1.0836655246439786 - 0.0024079768179411437im
0.0037146830577826236 + 0.0im	-1.084312638934843 - 0.002586931196570915im	-0.061897423608871266 - 0.002585256433550228im	-0.06189742360887642 - 0.00258525643355029im	-1.0843126389348428 - 0.002586931196570883im
0.00375182988836045 + 0.0im	-1.0849756646422273 - 0.002777654116901224im	-0.0628024799016355 - 0.0027758007379659094im	-0.06280247990164066 - 0.002775800737965976im	-1.0849756646422268 - 0.002777654116901189im
0.003789348187244054 + 0.0im	-1.0856548179099048 - 0.0029807953066214505im	-0.0637243616035986 - 0.002978746299330304im	-0.06372436160360379 - 0.002978746299330375im	-1.0856548179099044 - 0.002980795306621413im
0.0038272416691164947 + 0.0im	-1.0863503580031637 - 0.003197030918740996im	-0.06466329089548103 - 0.003194767777045862im	-0.06466329089548623 - 0.0031947677770459387im	-1.0863503580031635 - 0.0031970309187409553im
0.0038655140858076596 + 0.0im	-1.0870624776904583 - 0.00342706391862059im	-0.06561944090541856 - 0.0034245665227902234im	-0.06561944090542375 - 0.003424566522790305im	-1.0870624776904576 - 0.0034270639186205444im
0.0039041692266657364 + 0.0im	-1.0877913544666675 - 0.003671624422517568im	-0.0665929934123242 - 0.003668870910460916im	-0.06659299341232942 - 0.003668870910461004im	-1.087791354466667 - 0.00367162442251752im
0.003943210918932394 + 0.0im	-1.0885371738625145 - 0.003931469982956356im	-0.06758409072005685 - 0.003928436612424607im	-0.06758409072006213 - 0.003928436612424701im	-1.0885371738625145 - 0.003931469982956304im
0.003982643028121718 + 0.0im	-1.0893001203071444 - 0.004207385816108898im	-0.06859288299133755 - 0.004204046817232384im	-0.06859288299134284 - 0.0042040468172324826im	-1.0893001203071435 - 0.00420738581610884im
0.004022469458402935 + 0.0im	-1.0900802696692087 - 0.004500184966255288im	-0.0696194835514169 - 0.004496512383847297im	-0.06961948355142217 - 0.004496512383847404im	-1.0900802696692087 - 0.004500184966255231im
0.004062694152986965 + 0.0im	-1.0908777783710897 - 0.004810708402295599im	-0.07066399748380434 - 0.004806671927331154im	-0.07066399748380962 - 0.004806671927331268im	-1.0908777783710897 - 0.004810708402295535im
0.0041033210945168345 + 0.0im	-1.091692763665893 - 0.0051398250411996355im	-0.07172648173385442 - 0.005135391830852891im	-0.07172648173385973 - 0.0051353918308530136im	-1.0916927636658924 - 0.005139825041199565im
0.004144354305462003 + 0.0im	-1.0925252691968905 - 0.0054884316932155095im	-0.07280699769924655 - 0.005483566178814708im	-0.07280699769925189 - 0.005483566178814842im	-1.0925252691968899 - 0.005488431693215434im
0.004185797848516623 + 0.0im	-1.093375320937952 - 0.0058574529236103im	-0.07390555779919951 - 0.005852116605844569im	-0.07390555779920488 - 0.005852116605844709im	-1.0933753209379513 - 0.005857452923610222im
0.004227655827001789 + 0.0im	-1.094242949843118 - 0.006247840825689394im	-0.07502215464730712 - 0.006241992056376794im	-0.07502215464731252 - 0.006241992056376942im	-1.0942429498431174 - 0.006247840825689309im
0.004269932385271807 + 0.0im	-1.0951281917244269 - 0.0066605746998368im	-0.07615675199278893 - 0.006654168449538392im	-0.07615675199279437 - 0.00665416844953855im	-1.0951281917244262 - 0.006660574699836712im
0.0043126317091245255 + 0.0im	-1.0960309191631759 - 0.0070966606333376im	-0.07730927727047096 - 0.007089648244077505im	-0.07730927727047643 - 0.007089648244077674im	-1.0960309191631756 - 0.0070966606333375im
0.00435575802621577 + 0.0im	-1.0969510920361984 - 0.007557130975788046im	-0.0784796246835247 - 0.007549459898115296im	-0.07847962468353017 - 0.007549459898115479im	-1.096951092036198 - 0.007557130975787944im
0.004399315606477928 + 0.0im	-1.09788860464971 - 0.00804304370497029im	-0.07966763427763959 - 0.008034657218574014im	-0.07966763427764509 - 0.008034657218574206im	-1.0978886046497096 - 0.00804304370497018im
0.004443308762542707 + 0.0im	-1.0988432647189796 - 0.008555481678167148im	-0.08087314177865403 - 0.008546318595233405im	-0.08087314177865955 - 0.008546318595233606im	-1.0988432647189792 - 0.008555481678167026im
0.004487741850168134 + 0.0im	-1.0998149367644194 - 0.009095551764021522im	-0.08209592680871823 - 0.009085546114496652im	-0.08209592680872375 - 0.00908554611449687im	-1.0998149367644188 - 0.009095551764021393im
0.0045326192686698154 + 0.0im	-1.1008033217202535 - 0.009664383850203769im	-0.0833357064566794 - 0.00965346454810749im	-0.08333570645668494 - 0.00965346454810772im	-1.1008033217202529 - 0.009664383850203637im
0.004577945461356514 + 0.0im	-1.1018081630791905 - 0.010263129722342066im	-0.08459218012438657 - 0.01025122021225168im	-0.08459218012439214 - 0.010251220212251926im	-1.10180816307919 - 0.010263129722341923im
0.0046237249159700785 + 0.0im	-1.1028291260754652 - 0.010892961809894448im	-0.08586497274282254 - 0.010879979692701623im	-0.08586497274282816 - 0.010879979692701887im	-1.1028291260754648 - 0.010892961809894299im
0.004669962165129779 + 0.0im	-1.103865822043661 - 0.01155507179489928im	-0.08715367866513403 - 0.011540928431921475im	-0.08715367866513972 - 0.011540928431921749im	-1.1038658220436608 - 0.011555071794899122im
0.004716661786781077 + 0.0im	-1.1049178844702265 - 0.01225066907983427im	-0.08845785350893827 - 0.01223526917434527im	-0.08845785350894395 - 0.012235269174345562im	-1.1049178844702259 - 0.012250669079834091im
0.0047638284046488885 + 0.0im	-1.1059846988095916 - 0.012980979111141122im	-0.08977696252736496 - 0.012964220266368927im	-0.08977696252737058 - 0.012964220266369243im	-1.105984698809591 - 0.012980979111140942im
0.004811466688695377 + 0.0im	-1.1070658458447902 - 0.01374724155533866im	-0.09111044285945995 - 0.013729013807964352im	-0.09111044285946569 - 0.013729013807964676im	-1.1070658458447893 - 0.01374724155533847im
0.004859581355582331 + 0.0im	-1.10816070251176 - 0.014550708325045967im	-0.09245765727843072 - 0.014530893653224766im	-0.09245765727843644 - 0.014530893653225114im	-1.1081607025117592 - 0.01455070832504577im
0.0049081771691381545 + 0.0im	-1.1092686003955283 - 0.015392641452675427im	-0.09381795416976453 - 0.0153711132575905im	-0.09381795416977029 - 0.015371113257590866im	-1.1092686003955283 - 0.015392641452675212im
0.004957258940829536 + 0.0im	-1.1103888377402173 - 0.016274310810027604im	-0.09519048227246468 - 0.016250933369979167im	-0.0951904822724705 - 0.01625093336997956im	-1.1103888377402162 - 0.016274310810027368im
0.005006831530237831 + 0.0im	-1.1115206256140218 - 0.017196991672530342im	-0.0965745176035603 - 0.017171619568556885im	-0.09657451760356614 - 0.0171716195685573im	-1.1115206256140209 - 0.0171969916725301im
0.005056899845540209 + 0.0im	-1.1126631399196703 - 0.01816196212740887im	-0.09796917719700163 - 0.018134439639434164im	-0.0979691771970075 - 0.018134439639434594im	-1.1126631399196694 - 0.01816196212740861im
0.005107468843995612 + 0.0im	-1.1138154054060736 - 0.019170500325654056im	-0.09937344857303468 - 0.019140660798154137im	-0.09937344857304051 - 0.01914066079815459im	-1.1138154054060732 - 0.019170500325653792im
0.005158543532435568 + 0.0im	-1.1149765136159717 - 0.020223881578270642im	-0.10078636617864876 - 0.020191546754457525im	-0.10078636617865466 - 0.020191546754458im	-1.1149765136159706 - 0.020223881578270358im
0.005210128967759923 + 0.0im	-1.116145368160098 - 0.021323375297933284im	-0.10220682164140706 - 0.021288354621459372im	-0.102206821641413 - 0.02128835462145988im	-1.1161453681600972 - 0.021323375297932996im
0.005262230257437522 + 0.0im	-1.117320905990883 - 0.022470241787858662im	-0.1036336560722632 - 0.022432331671055496im	-0.10363365607226918 - 0.022432331671056027im	-1.1173209059908822 - 0.02247024178785835im
0.005314852560011897 + 0.0im	-1.118501868586697 - 0.02366572888040783im	-0.10506562708905386 - 0.023624711938086823im	-0.1050656270890599 - 0.02362471193808738im	-1.1185018685866959 - 0.023665728880407504im
0.0053680010856120165 + 0.0im	-1.1196870290336833 - 0.024911068428672297im	-0.10650144192855038 - 0.024866712676533762im	-0.10650144192855639 - 0.02486671267653437im	-1.1196870290336824 - 0.024911068428671943im
0.005421681096468137 + 0.0im	-1.1208750370749498 - 0.026207472655055353im	-0.10793970009548526 - 0.02615953067177389im	-0.10793970009549127 - 0.02615953067177451im	-1.1208750370749487 - 0.02620747265505498im
0.005475897907432818 + 0.0im	-1.1220644670030955 - 0.027556130361649167im	-0.10937893601766406 - 0.02750433841373065im	-0.10937893601767013 - 0.02750433841373131im	-1.1220644670030948 - 0.027556130361648768im
0.005530656886507146 + 0.0im	-1.12325380855036 - 0.028958203008010504im	-0.11081762020113946 - 0.0289022801365473im	-0.1108176202011456 - 0.028902280136547984im	-1.123253808550359 - 0.028958203008010098im
0.005585963455372217 + 0.0im	-1.1244415311672975 - 0.030414820662761216im	-0.11225412683162776 - 0.030354467731249227im	-0.1122541268316339 - 0.030354467731249966im	-1.1244415311672968 - 0.030414820662760796im
0.005641823089925939 + 0.0im	-1.125625965376757 - 0.03192707783627791im	-0.11368676359273408 - 0.03186197653869995im	-0.11368676359274023 - 0.031861976538700716im	-1.1256259653767562 - 0.031927077836277455im
0.005698241320825199 + 0.0im	-1.1268053842989052 - 0.03349602920258056im	-0.11511374780870207 - 0.03342584103100825im	-0.1151137478087083 - 0.03342584103100903im	-1.1268053842989048 - 0.03349602920258008im
0.005755223734033451 + 0.0im	-1.1279780085549966 - 0.0351226852193848im	-0.11653324822613635 - 0.03504705039040344im	-0.11653324822614264 - 0.03504705039040428im	-1.1279780085549962 - 0.03512268521938431im
0.005812775971373785 + 0.0im	-1.129141920174342 - 0.036808007656140264im	-0.11794331224143886 - 0.03672654399545896im	-0.11794331224144511 - 0.036726543995459826im	-1.1291419201743413 - 0.036808007656139764im
0.005870903731087523 + 0.0im	-1.1302951749922308 - 0.038552905040731125im	-0.11934194195717718 - 0.038465206825404864im	-0.11934194195718349 - 0.038465206825405794im	-1.1302951749922292 - 0.038552905040730584im
0.005929612768398399 + 0.0im	-1.1314357287105488 - 0.0403582280363664im	-0.12072705568867967 - 0.040263864794126455im	-0.12072705568868601 - 0.04026386479412741im	-1.1314357287105483 - 0.04035822803636585im
0.005988908896082383 + 0.0im	-1.1325614919450309 - 0.04222476476102576im	-0.12209648329502833 - 0.04212328002629094im	-0.12209648329503472 - 0.04212328002629194im	-1.1325614919450293 - 0.0422247647610252im
0.006048797985043207 + 0.0im	-1.1336702759796693 - 0.04415323606265093im	-0.12344798401118225 - 0.044044146088874275im	-0.12344798401118866 - 0.04404414608887533im	-1.1336702759796684 - 0.04415323606265032im
0.006109285964893639 + 0.0im	-1.1347598222817183 - 0.04614429076407651im	-0.12477929014947631 - 0.04602708319217081im	-0.12477929014948272 - 0.046027083192171914im	-1.1347598222817168 - 0.046144290764075876im
0.0061703788245425755 + 0.0im	-1.1358278135059257 - 0.04819850089247348im	-0.12608798290250267 - 0.04807263337515314im	-0.12608798290250908 - 0.04807263337515428im	-1.135827813505925 - 0.0481985008924728im
0.006232082612788002 + 0.0im	-1.1368718792872414 - 0.050316356908825306im	-0.12737163852460726 - 0.05018125569080434im	-0.1273716385246137 - 0.050181255690805525im	-1.1368718792872403 - 0.05031635690882463im
0.006294403438915882 + 0.0im	-1.1378895294076223 - 0.052498262953672464im	-0.1286277368911606 - 0.052353321407764095im	-0.1286277368911671 - 0.052353321407765344im	-1.1378895294076208 - 0.05249826295367178im
0.00635734747330504 + 0.0im	-1.1388782499583954 - 0.054744532126029255im	-0.1298537034660284 - 0.05458910924530901im	-0.12985370346603486 - 0.05458910924531033im	-1.1388782499583943 - 0.05474453212602852im
0.006420920948038091 + 0.0im	-1.1398354340197532 - 0.05705538181300726im	-0.13104688889867994 - 0.05688880065931869im	-0.13104688889868638 - 0.05688880065932007im	-1.139835434019752 - 0.05705538181300649im
0.006485130157518472 + 0.0im	-1.140758520123388 - 0.05943092908825201im	-0.13220461123308233 - 0.05925247519746225im	-0.13220461123308883 - 0.05925247519746368im	-1.1407585201233876 - 0.05943092908825123im
0.006549981459093656 + 0.0im	-1.1416448510637092 - 0.061871186197817965im	-0.13332421271572972 - 0.06168010594236256im	-0.13332421271573633 - 0.061680105942364im	-1.141644851063708 - 0.061871186197817084im
0.006615481273684593 + 0.0im	-1.1424915912156601 - 0.06437605615256571im	-0.13440277142052107 - 0.06417155506195864im	-0.13440277142052767 - 0.06417155506196018im	-1.1424915912156586 - 0.06437605615256482im
0.006681636086421439 + 0.0im	-1.1432959723276954 - 0.06694532844655345im	-0.1354374991290222 - 0.06672656948668515im	-0.13543749912902878 - 0.06672656948668677im	-1.1432959723276943 - 0.06694532844655253im
0.006748452447285653 + 0.0im	-1.1440551884783785 - 0.06957867492121729im	-0.13642550276738877 - 0.06934477673340898im	-0.1364255027673954 - 0.06934477673341066im	-1.144055188478377 - 0.06957867492121635im
0.0068159369717585095 + 0.0im	-1.1447663879522127 - 0.07227564579537364im	-0.13736391044157048 - 0.0720256808963144im	-0.13736391044157711 - 0.07202568089631614im	-1.1447663879522114 - 0.07227564579537267im
0.006884096341476095 + 0.0im	-1.1454266973777112 - 0.07503566588124631im	-0.1382497407218479 - 0.07476865882509559im	-0.1382497407218546 - 0.0747686588250974im	-1.1454266973777103 - 0.0750356658812453im
0.006952937304890856 + 0.0im	-1.1460332040290804 - 0.07785803100679296im	-0.13908000993046304 - 0.07757295651089752im	-0.13908000993046965 - 0.07757295651089939im	-1.1460332040290793 - 0.0778580310067919im
0.007022466677939764 + 0.0im	-1.146582970776685 - 0.08074190466460368im	-0.1398517931515031 - 0.08043768570044378im	-0.13985179315150978 - 0.08043768570044567im	-1.1465829707766837 - 0.08074190466460254im
0.007092691344719162 + 0.0im	-1.1470730835970802 - 0.08368631490753678im	-0.14056203606680262 - 0.08336182075868882im	-0.14056203606680942 - 0.08336182075869082im	-1.1470730835970788 - 0.08368631490753561im
0.007163618258166354 + 0.0im	-1.1475005293323888 - 0.08669015151106664im	-0.14120774886867526 - 0.0863441958001449im	-0.14120774886868195 - 0.08634419580014698im	-1.1475005293323874 - 0.08669015151106545im
0.007235254440748017 + 0.0im	-1.1478624121211252 - 0.08975216342202386im	-0.1417859240251354 - 0.08938350210873888im	-0.14178592402514217 - 0.089383502108741im	-1.1478624121211238 - 0.08975216342202266im
0.0073076069851554975 + 0.0im	-1.1481557925681016 - 0.0928709565130152im	-0.142293558579467 - 0.09247828586566866im	-0.14229355857947373 - 0.09247828586567089im	-1.1481557925681 - 0.09287095651301397im
0.007380683055007053 + 0.0im	-1.1483777541934228 - 0.09604499166131975im	-0.14272767140378384 - 0.09562694620423355im	-0.14272767140379058 - 0.09562694620423583im	-1.1483777541934217 - 0.09604499166131845im
0.007454489885557123 + 0.0im	-1.1485253429796727 - 0.09927258317045949im	-0.1430853043578342 - 0.09882773361002092im	-0.1430853043578411 - 0.09882773361002326im	-1.1485253429796711 - 0.09927258317045817im
0.007529034784412694 + 0.0im	-1.148595728440596 - 0.10255189755194727im	-0.14336351576780845 - 0.10207874868413046im	-0.14336351576781536 - 0.10207874868413294im	-1.1485957284405952 - 0.10255189755194594im
0.007604325132256821 + 0.0im	-1.1485860246671913 - 0.1058809526839076im	-0.1435594019159491 - 0.10537794128631635im	-0.14355940191595581 - 0.10537794128631894im	-1.1485860246671902 - 0.10588095268390618im
0.0076803683835793895 + 0.0im	-1.1484934672000473 - 0.1092576173623679im	-0.1436701038249658 - 0.10872311007402014im	-0.1436701038249726 - 0.10872311007402279im	-1.1484934672000462 - 0.10925761736236646im
0.007757172067415183 + 0.0im	-1.1483152957974438 - 0.11267961126000371im	-0.14369283453204632 - 0.11211190245225958im	-0.14369283453205312 - 0.1121119024522623im	-1.148315295797443 - 0.11267961126000221im
0.007834743788089335 + 0.0im	-1.1480487950049203 - 0.11614450530602133im	-0.1436248843147004 - 0.11554181494822745im	-0.14362488431470719 - 0.11554181494823028im	-1.148048795004919 - 0.1161445053060197im
0.00791309122597023 + 0.0im	-1.1476912944378848 - 0.11964972249965121im	-0.1434631462669211 - 0.11901019402324484im	-0.14346314626692788 - 0.11901019402324774im	-1.1476912944378832 - 0.11964972249964963im
0.007992222138229931 + 0.0im	-1.1472401923067514 - 0.12319253916842753im	-0.14320590029798583 - 0.12251423733341296im	-0.14320590029799252 - 0.12251423733341593im	-1.14724019230675 - 0.12319253916842586im
